#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYN010023049.1	1	2999	2337	2999	100	95.2928	35	58.4
JAACYN010023284.1	1	6001	5143	6001	100	108.041	35.7	58.9
JAACYN010023782.1	1	5579	5761	5579	100	102.296	34.9	47.5
JAACYN010024703.1	1	14844	11094	14844	100	94.249	35.5	58.1
JAACYN010025987.1	1	11552	8799	11552	100	95.1263	35.5	58.3
MU018372.1	1	8723	5317	8723	100	70.3634	34.9	45.9
JAACYN010026082.1	1	12139	8157	12139	100	84.9179	35.4	56.3
JAACYN010026116.1	1	16979	17450	16979	100	131.86	35.8	59.4
JAACYN010026117.1	1	2666	1339	2666	100	64.2543	35.7	54.2
JAACYN010026142.1	1	11606	10079	11606	100	111.796	35.8	59.6
JAACYN010028004.1	1	15467	6438	15467	100	50.1572	35.3	8.45
JAACYN010028005.1	1	15466	6211	15466	100	40.6617	34.2	2.85
JAACYN010028016.1	1	38755	9719	38753	99.9948	31.8219	35.5	1.21
JAACYN010028017.1	1	38753	9952	38753	100	32.7137	35.6	2.75
JAACYN010028018.1	1	7007	1697	7007	100	30.9954	35.7	2.3
JAACYN010028019.1	1	7009	1721	7009	100	30.0314	35.7	0.417
CM021810.1	1	22006853	10850472	21631511	98.2944	63.4452	35.8	58.7
JAACYN010012537.1	1	15125	11288	15125	100	93.0358	35.6	57.9
MU018373.1	1	48539	41998	48046	98.9843	97.578	34.9	52.1
JAACYN010013908.1	1	1395	819	1395	100	74.0036	35.6	58.7
JAACYN010014717.1	1	1634	897	1634	100	64.8348	34.7	54.8
JAACYN010018351.1	1	1215	757	1210	99.5885	71.7877	35.1	42.8
JAACYN010018501.1	1	1003	559	1003	100	64.4835	35.2	58.4
JAACYN010018564.1	1	1479	923	1479	100	72.8864	34.8	57.6
MU018374.1	1	1477	1533	1390	94.1097	80.019	32.8	43.2
MU018375.1	1	1179	935	1083	91.8575	94.3834	35.2	58.7
JAACYN010019405.1	1	6597	3860	6597	100	74.5255	35.6	59
JAACYN010019650.1	1	3047	1568	3047	100	62.6439	35.9	58.7
JAACYN010019847.1	1	2970	2061	2970	100	87.0471	35.5	59.5
JAACYN010020043.1	1	1008	798	1008	100	102.201	35.5	59.6
MU018376.1	1	1182	4088	1100	93.0626	233.03	31.9	24.6
MU018377.1	1	3500	1285	3297	94.2	40.086	34	31
JAACYN010020901.1	1	4381	1488	4375	99.863	43.37	35.9	30.6
JAACYN010021423.1	1	2808	1526	2808	100	67.4281	35.7	58.8
JAACYN010021839.1	1	2281	1859	2281	100	97.1982	34.8	58.2
JAACYN010021985.1	1	1262	11314	1261	99.9208	367.657	22.7	7.68
MU018378.1	1	11717	6861	11716	99.9915	49.8511	34.4	3.77
MU018379.1	1	8457	13024	8075	95.483	93.267	31.2	22.1
JAACYN010023034.1	1	4716	3111	4716	100	84.0615	35.4	58.2
JAACYN010023180.1	1	9328	7094	9328	100	85.4451	35.5	49.8
MU018380.1	1	12095	8682	12004	99.2476	90.3842	35.6	57.8
JAACYN010023820.1	1	7135	4490	7135	100	79.4917	35.6	59.3
JAACYN010025961.1	1	8613	6182	8599	99.8375	84.4819	35	57
JAACYN010026046.1	1	13965	11738	13965	100	96.6511	35.2	55.4
MU018381.1	1	14924	9954	14826	99.3433	78.6376	35.3	50.8
JAACYN010026342.1	1	5299	1330	5296	99.9434	32.5448	35.9	6.13
JAACYN010026421.1	1	5299	1278	5299	100	30.3489	35.9	8.19
JAACYN010027355.1	1	12754	6001	12754	100	61.409	35.8	56.2
JAACYN010027462.1	1	2529	1140	2529	100	58.8209	35.8	22.3
JAACYN010027474.1	1	11491	5329	11491	100	46.2094	34.8	6.56
JAACYN010027475.1	1	11491	8788	11490	99.9913	47.5132	34.8	5.16
CM021811.1	1	19418275	12081398	19063953	98.1753	74.856	35.2	48.1
JAACYN010013415.1	1	13293	12427	13293	100	113.364	35.2	58.2
JAACYN010013972.1	1	1397	642	1397	100	31.1854	35.6	42.4
JAACYN010014229.1	1	1809	849	1809	100	72.2062	35.9	58.2
JAACYN010014441.1	1	10940	6751	10940	100	60.6339	35.9	59.4
MU018382.1	1	1291	3032	1283	99.3803	199.493	33.9	47.3
JAACYN010016666.1	1	1011	527	1011	100	60.1009	35.6	55.5
MU018383.1	1	14668	12826	14577	99.3796	89.0341	35.4	43.4
JAACYN010018400.1	1	9518	3812	9517	99.9895	52.3074	35.9	59.8
JAACYN010018403.1	1	6999	3433	6999	100	63.3813	35.9	59.7
JAACYN010019258.1	1	2481	1573	2481	100	67.5236	33.8	57.2
JAACYN010020708.1	1	8819	4407	8819	100	62.5465	35.7	58
JAACYN010020976.1	1	82509	51685	82509	100	81.2578	35.9	59.7
JAACYN010021696.1	1	64210	21413	64210	100	42.177	35.8	50.9
JAACYN010021918.1	1	9118	6071	9118	100	74.7779	35.4	58.4
JAACYN010022004.1	1	7927	3791	7927	100	64.6789	35.8	58.9
MU018384.1	1	97405	21580	72203	74.1266	28.3138	35.7	52.7
MU018385.1	1	13987	9784	13980	99.95	86.6589	35.6	57.9
JAACYN010023033.1	1	8522	5126	8522	100	68.9633	35.1	52.9
MU018386.1	1	289674	61627	189465	65.4063	26.6624	35.7	47.9
JAACYN010026532.1	1	7949	1673	7949	100	27.2164	35.8	3.65
JAACYN010026540.1	1	7924	1738	7924	100	28.3467	35.9	3.64
JAACYN010027901.1	1	167733	51999	167704	99.9827	39.46	35.8	0.456
JAACYN010027902.1	1	75881	22206	75881	100	36.5282	35.7	0.68
JAACYN010027903.1	1	167716	54489	167709	99.9958	41.5889	35.8	2.1
JAACYN010027904.1	1	75872	23791	75872	100	39.5006	35.7	2.73
JAACYN010027986.1	1	35674	9326	35655	99.9467	33.281	35.7	0.831
JAACYN010027987.1	1	35669	9817	35651	99.9495	35.0883	35.7	2.51
JAACYN010027988.1	1	38470	9924	38470	100	32.8273	35.7	0.499
JAACYN010027989.1	1	38467	10369	38467	100	34.4588	35.7	1.79
CM021812.1	1	17630403	9128397	17421832	98.817	66.347	35.8	58.2
JAACYN010013269.1	1	6029	7202	6029	100	145.74	35	52.6
JAACYN010014522.1	1	1286	1430	1286	100	137.987	35.8	27.4
JAACYN010014626.1	1	1159	1272	1159	100	135.635	35.9	18.2
JAACYN010014827.1	1	1579	2680	1579	100	215.19	36	23.6
JAACYN010014891.1	1	1320	2398	1320	100	228.615	35.9	23.7
JAACYN010014956.1	1	1405	1262	1405	100	112.641	35.9	34.1
JAACYN010015022.1	1	1733	1362	1733	100	98.9544	35.8	30.3
JAACYN010015063.1	1	1493	1640	1493	100	136.752	35.8	25.9
JAACYN010015229.1	1	1813	1250	1813	100	88.5157	35.9	38.6
JAACYN010015279.1	1	1529	2992	1529	100	200.404	34.7	2.27
JAACYN010015394.1	1	1400	1135	1400	100	102.518	35.9	5.59
JAACYN010015418.1	1	3140	3867	3140	100	157.82	35.9	21.4
MU018387.1	1	1089	124	939	86.2259	12.787	34.8	0.298
MU018388.1	1	1803	1328	1702	94.3982	90.0799	35.7	34.1
JAACYN010016528.1	1	1112	3094	1112	100	349.675	36	30.2
JAACYN010016548.1	1	1684	6930	1684	100	509.417	35.7	18.3
JAACYN010016674.1	1	1062	646	1062	100	65.2439	35.9	57.8
JAACYN010016782.1	1	1016	1247	1016	100	151.598	34.6	57.2
JAACYN010017080.1	1	1872	3235	1872	100	215.954	35.6	33.4
JAACYN010017262.1	1	3436	1576	3436	100	60.1193	35.9	58.6
JAACYN010017362.1	1	1816	1781	1816	100	115.296	35.7	32.7
JAACYN010017370.1	1	1455	1138	1455	100	99.6412	36	31
MU018389.1	1	1124	3617	1027	91.3701	145.456	33.9	17
JAACYN010017645.1	1	3787	2619	3787	100	91.4996	35.8	59.4
JAACYN010018426.1	1	3979	1718	3979	100	54.6816	35.7	59.4
JAACYN010018793.1	1	1230	7140	1224	99.5122	252.611	24.2	9.55
JAACYN010019029.1	1	3207	2117	3207	100	81.6046	35.3	58.7
JAACYN010019643.1	1	6019	3297	6019	100	69.2593	35.7	59.1
JAACYN010019687.1	1	1658	933	1658	100	60.0024	34.9	43.5
JAACYN010019895.1	1	1939	2787	1939	100	186.979	35.9	34.6
JAACYN010019917.1	1	3438	3828	3438	100	122.402	35.7	27.7
MU018390.1	1	1988	14914	1892	95.171	320.937	26.6	14.8
JAACYN010020076.1	1	1455	2428	1455	100	144.48	34.4	17.7
MU018391.1	1	3323	3624	3315	99.7593	109.65	34.9	51.2
JAACYN010020751.1	1	1629	1425	1629	100	108.831	35.3	58.9
JAACYN010020764.1	1	1382	1191	1382	100	106.927	35.9	21.6
JAACYN010020832.1	1	4315	2242	4315	100	56.0626	35.2	44
JAACYN010020865.1	1	2747	3951	2747	100	55.0084	35.6	20.8
JAACYN010021081.1	1	1173	2347	1173	100	310.714	34	13.8
JAACYN010021201.1	1	2273	2352	2273	100	121.225	35.1	56.7
JAACYN010021489.1	1	10063	4482	10063	100	58.4593	35.9	59.6
JAACYN010021762.1	1	18799	11322	18799	100	78.8717	36	59.9
JAACYN010022222.1	1	3501	1284	3501	100	37.7935	34.5	16.3
JAACYN010022270.1	1	4137	2384	4137	100	74.3474	35.5	59.5
MU018392.1	1	1604	586	1585	98.8155	37.0761	35.8	7.56
JAACYN010022796.1	1	7170	4785	7170	100	85.9169	35.8	59.6
MU018393.1	1	41737	26874	41643	99.7748	82.2512	35.7	57.4
JAACYN010022972.1	1	3063	749	3059	99.8694	25.8661	35.6	8.48
JAACYN010023029.1	1	4089	3069	4089	100	93.6757	35	59
MU018394.1	1	8039	9941	7942	98.7934	95.2916	31.2	26.4
JAACYN010023341.1	1	2224	3366	2224	100	128.567	32.1	33.7
JAACYN010023384.1	1	3969	2637	3969	100	81.2124	35.4	58.4
MU018395.1	1	14478	11525	14477	99.9931	96.4923	35.6	56.5
JAACYN010023864.1	1	1523	4392	1523	100	381.007	35.9	53.7
JAACYN010024471.1	1	2039	1968	2039	100	116.418	35.5	58.1
JAACYN010026242.1	1	7831	2128	7831	100	35.0512	35.9	3.2
JAACYN010026599.1	1	1082	332	1082	100	36.1072	35.8	23.5
JAACYN010026748.1	1	1082	356	1082	100	38.6165	35.9	21.9
JAACYN010026868.1	1	7828	2019	7828	100	33.4553	35.9	2.97
JAACYN010027694.1	1	1926	882	1926	100	29.2046	35.9	29.2
CM021813.1	1	15123646	7748473	14833562	98.0819	65.5304	35.8	58.1
MU018396.1	1	4161	7278	4151	99.7597	221.068	35.8	59.6
JAACYN010012719.1	1	26326	22912	26326	100	104.782	35.5	55.6
JAACYN010013666.1	1	16677	23095	16677	100	179.403	35.9	59.3
JAACYN010013922.1	1	1675	3403	1675	100	111.132	33.1	30.2
JAACYN010013927.1	1	1627	2012	1627	100	67.1076	33.8	22.2
JAACYN010014404.1	1	1778	547	1778	100	38.0169	35.7	49.4
JAACYN010015189.1	1	1463	770	1463	100	55.3732	34.4	38.7
JAACYN010015368.1	1	2133	914	2133	100	48.6981	34	54.2
MU018397.1	1	1123	295	1024	91.1843	21.919	33.8	44.2
JAACYN010015896.1	1	912	1542	912	100	102.388	33.4	19.3
JAACYN010016608.1	1	2519	2122	2519	100	65.0484	34.4	41.9
JAACYN010016695.1	1	1389	2378	1389	100	113.105	33.5	50
JAACYN010016927.1	1	2485	1047	2485	100	52.8998	35.8	56.8
JAACYN010017152.1	1	6501	3543	6501	100	71.7348	35.9	56.1
MU018398.1	1	1692	1742	1689	99.8227	80.4687	34.5	41.9
JAACYN010018348.1	1	3508	2161	3508	100	78.2865	35.8	59.8
JAACYN010018566.1	1	1298	1567	1298	100	153.844	35.5	58.4
JAACYN010018765.1	1	1775	596	1734	97.6901	32.2507	34.4	26.1
MU018399.1	1	3625	6833	3429	94.5931	148.819	33.6	22.9
JAACYN010019284.1	1	6374	2896	6374	100	58.8481	35.8	55.4
JAACYN010020195.1	1	6318	2263	6318	100	46.3995	35.7	59.5
JAACYN010020228.1	1	1822	2796	1822	100	102.2	33.4	38.1
JAACYN010020388.1	1	3138	1893	3055	97.355	60.2212	33.9	32.2
JAACYN010020459.1	1	1151	4338	1151	100	233.795	33.5	45.5
JAACYN010021205.1	1	2740	5770	2740	100	168.482	34.2	48.7
JAACYN010021310.1	1	1334	1680	1334	100	143.581	34.5	57.5
MU018400.1	1	2520	2671	2520	100	95.3877	34.3	37.6
JAACYN010021526.1	1	1977	1336	1977	100	68.308	34.5	52.1
JAACYN010021620.1	1	1845	1532	1845	100	83.6136	34.1	51
JAACYN010021882.1	1	3662	2332	3662	100	79.2193	35.2	59.3
JAACYN010023185.1	1	3370	2268	3370	100	80.4421	34.9	58.6
MU018401.1	1	9044	11682	8859	97.9544	94.814	33.3	36.7
JAACYN010023736.1	1	1983	5055	1983	100	340.735	36	55.8
JAACYN010023754.1	1	10998	5820	10998	100	62.1667	35.6	54.3
JAACYN010023826.1	1	3018	4782	3013	99.8343	136.208	34.2	40.8
MU018402.1	1	30415	18343	30026	98.721	77.3698	35.9	59.5
JAACYN010026023.1	1	11338	6969	11338	100	71.8913	34.9	50.8
JAACYN010026463.1	1	4707	1222	4707	100	27.9424	34.9	2.65
CM021814.1	1	374285	143192	258198	68.9843	46.72	35.4	56.2
JAACYN010015927.1	1	998	554	998	100	53.7745	33.1	46.7
JAACYN010016099.1	1	819	441	819	100	40.7241	34.3	50.2
JAACYN010016660.1	1	1663	623	1663	100	39.837	35.2	39.3
JAACYN010017172.1	1	2666	2446	2666	100	96.913	34.1	54.7
JAACYN010017191.1	1	1999	2886	1999	100	173.838	35.8	19.5
MU018403.1	1	1668	10148	1576	94.4844	291.661	33.5	17.9
JAACYN010019631.1	1	1823	922	1823	100	41.7817	34.6	46.1
JAACYN010019794.1	1	2622	3731	2622	100	136.555	34.3	28.3
MU018404.1	1	89919	27008	69941	77.7822	38.7656	35.8	46
MU018405.1	1	267670	40666	127667	47.6957	19.2257	35.8	53.1
MU018406.1	1	3467	4433	3450	99.5097	122.486	34.4	48.2
JAACYN010022208.1	1	4915	358897	4915	100	4441.49	30.9	2.19
JAACYN010022975.1	1	1163	31475	1163	100	3484.38	35.6	56.2
MU018407.1	1	7308	10047	7128	97.5369	121.347	35.4	57.4
MU018408.1	1	6459	107471	6371	98.6376	2170.13	35.7	56.5
CM021815.1	1	11762718	6426598	11494458	97.7194	68.6534	35.7	56.9
MU018409.1	1	30489	23757	30400	99.7081	96.3805	35.4	58.6
JAACYN010013924.1	1	1474	798	1474	100	74.69	35.6	59.8
JAACYN010013934.1	1	2268	913	2268	100	52.0516	35.8	59.2
JAACYN010013945.1	1	1830	894	1830	100	59.294	35.4	57.3
JAACYN010014121.1	1	2574	871	2574	100	42.8481	35.7	58.6
JAACYN010015900.1	1	583	152	583	100	26.4357	35	50.9
JAACYN010016217.1	1	567	1009	567	100	141.901	34.2	42.5
JAACYN010018170.1	1	2827	2060	2827	100	93.9752	35.8	59.7
JAACYN010018383.1	1	2431	1021	2431	100	53.2213	36	58.9
JAACYN010018407.1	1	6157	2939	6157	100	60.6053	35.8	59.5
JAACYN010018525.1	1	1123	991	1123	100	111.174	35.2	58.8
JAACYN010019394.1	1	17212	10509	17212	100	78.7893	35.8	59.6
JAACYN010019587.1	1	10917	4526	10902	99.8626	53.6685	35.8	59.5
JAACYN010019949.1	1	25986	16963	25972	99.9461	83.0555	35.8	59.2
JAACYN010020349.1	1	8548	4618	8548	100	70.6383	35.8	45.6
JAACYN010020350.1	1	12545	7243	12545	100	72.5913	35.9	59.6
MU018410.1	1	2141	1697	1959	91.4993	61.7081	32.1	24
JAACYN010021149.1	1	9484	9795	9484	100	134.25	35.7	55.3
JAACYN010021186.1	1	9442	6941	9442	100	84.8277	35.2	50.3
JAACYN010022536.1	1	6659	3990	6659	100	70.8339	35.7	56.2
JAACYN010022799.1	1	3164	2764	3164	100	108.844	35.6	59.1
MU018411.1	1	4550	4175	4452	97.8462	107.421	35.1	58.1
JAACYN010023178.1	1	11446	5858	11446	100	66.0832	35.9	59.9
JAACYN010023343.1	1	25225	18145	25225	100	93.1826	35.9	59.8
JAACYN010024486.1	1	27144	18729	27144	100	85.8797	35.7	57.8
JAACYN010025992.1	1	9169	6285	9169	100	85.1981	35.6	58.6
JAACYN010026372.1	1	1046	865	1046	100	106.054	35.8	57.8
JAACYN010027042.1	1	8898	4440	8898	100	63.4721	35.7	58
JAACYN010027076.1	1	10476	5615	10476	100	66.9864	36	56.5
JAACYN010027748.1	1	6487	3017	6487	100	44.6618	33.7	0.557
JAACYN010027749.1	1	6484	3592	6484	100	59.7491	34	6.62
JAACYN010027750.1	1	3861	1173	3861	100	35.727	34.9	2.46
JAACYN010027751.1	1	3857	1393	3857	100	43.2569	35.1	7.72
JAACYN010027808.1	1	44923	13354	44923	100	38.0308	35.8	0.836
JAACYN010027809.1	1	44913	14617	44913	100	41.6942	35.8	3.62
JAACYN010027810.1	1	27960	7826	27946	99.9499	36.0273	35.8	0.484
JAACYN010027811.1	1	27955	8035	27931	99.9141	36.8545	35.8	2.12
CM021816.1	1	12583665	6461009	12164516	96.6691	65.4792	35.8	58.3
MU018412.1	1	437094	252192	390138	89.2572	71.819	35.6	57.2
JAACYN010013947.1	1	4016	1537	4016	100	49.3367	35.9	59.8
JAACYN010013964.1	1	2098	753	2098	100	45.6764	36	59.8
JAACYN010014220.1	1	1066	569	1066	100	66.2289	35.7	59.1
JAACYN010014425.1	1	6951	3989	6951	100	71.0762	35.8	59.3
JAACYN010014562.1	1	1239	1160	1239	100	123.919	35.9	55.9
JAACYN010015413.1	1	3674	1608	3671	99.9183	56.39	35.8	53.1
MU018413.1	1	13062	6205	13054	99.9388	60.0367	35.8	59.6
JAACYN010016449.1	1	1714	956	1714	100	58.1447	34.4	53.2
JAACYN010017332.1	1	2777	1158	2777	100	54.1858	35.8	56.5
JAACYN010017506.1	1	1788	882	1788	100	59.4329	35.9	57.8
JAACYN010018533.1	1	1168	429	1168	100	43.9024	34.5	56.3
JAACYN010018969.1	1	2635	2107	2632	99.8861	99.6934	35.9	1.45
JAACYN010019009.1	1	8768	4756	8768	100	69.6398	35.8	59.8
JAACYN010019079.1	1	2550	1373	2550	100	68.829	35.6	59.3
JAACYN010019697.1	1	2211	1136	2211	100	56.9724	34.3	51.9
JAACYN010021206.1	1	4666	1692	4657	99.8071	44.6387	35.1	22
JAACYN010021279.1	1	4938	2941	4938	100	73.2843	35.2	58
JAACYN010021285.1	1	3003	3717	2968	98.8345	65.5591	28.5	8.56
JAACYN010021368.1	1	1093	1658	1093	100	139.964	33.8	43.9
JAACYN010021440.1	1	4183	1976	4178	99.8805	57.174	35.3	53.4
MU018414.1	1	15941	12521	15938	99.9812	79.7833	35.3	47.2
MU018415.1	1	8588	5507	8587	99.9884	81.3415	35.8	58.1
MU018416.1	1	194156	36622	109158	56.2218	24.1691	35.8	49.8
JAACYN010022271.1	1	1661	1748	1661	100	130.679	35.7	18.5
JAACYN010022684.1	1	15202	23987	15202	100	197.6	36	49.7
MU018417.1	1	5736	3913	5540	96.583	79.3251	34.9	57.8
MU018418.1	1	5644	3558	5550	98.3345	63.5333	34.7	49.7
MU018419.1	1	5649	4113	5553	98.3006	89.5819	35.3	58.2
JAACYN010023831.1	1	8468	4885	8461	99.9173	71.6277	35.5	55.3
CM021817.1	1	11651985	6295114	11496415	98.6649	68.4725	35.7	57.6
JAACYN010015192.1	1	2200	447	2200	100	22.2541	34.5	51.2
JAACYN010015753.1	1	822	326	822	100	40.4538	34.2	48.6
MU018420.1	1	1291	2516	1194	92.4864	171.926	35.1	13.3
JAACYN010016587.1	1	1968	15761	1968	100	676.957	34.2	5.29
JAACYN010019768.1	1	1857	29764	1857	100	2009	35.6	26.4
JAACYN010019791.1	1	2832	1240	2832	100	44.3097	34.6	52.9
JAACYN010020765.1	1	1624	3719	1624	100	160.22	30.4	27.9
JAACYN010020991.1	1	2096	1614	2096	100	87.1217	34.4	57.3
MU018421.1	1	1568	2379	1395	88.9668	96.5274	30.2	30.1
JAACYN010021627.1	1	1973	1806	1973	100	105.995	35.4	56.4
JAACYN010022345.1	1	1579	996	1579	100	79.0595	35.2	57.7
MU018422.1	1	6453	5294	6256	96.9472	93.062	34.7	56.1
MU018423.1	1	26699	20460	26699	100	92.9469	35.6	57.9
JAACYN010024487.1	1	17455	12590	17455	100	89.3653	35.5	58.8
JAACYN010024698.1	1	6502	1696	6502	100	35.1115	35.9	20.6
JAACYN010026038.1	1	45650	31165	45644	99.9869	87.5438	35.8	59.6
JAACYN010026136.1	1	9878	5304	9878	100	69.2038	35.9	49.8
JAACYN010026137.1	1	5262	3196	5262	100	77.5625	35.8	51.5
JAACYN010026138.1	1	2979	1765	2979	100	77.6532	36	50.5
JAACYN010026139.1	1	2145	686	2130	99.3007	40.8331	36.1	0.86
JAACYN010026826.1	1	1160	464	1160	100	51.9534	35.9	22.4
JAACYN010026827.1	1	5107	917	5105	99.9608	22.7014	35.7	6.27
JAACYN010026828.1	1	3607	1065	3604	99.9168	37.4125	35.8	21.3
JAACYN010026829.1	1	1258	765	1258	100	63.4189	36	6.61
JAACYN010026930.1	1	1193	446	1193	100	46.9958	35.7	9.54
JAACYN010026931.1	1	5106	824	5106	100	20.1046	35.8	3.46
JAACYN010026932.1	1	3609	926	3609	100	32.9704	35.8	17.5
JAACYN010027756.1	1	73500	19269	73500	100	33.5518	35.8	0.196
JAACYN010027757.1	1	73496	19750	73496	100	34.5109	35.8	0.935
JAACYN010027758.1	1	12649	3290	12649	100	33.2028	35.7	0.528
JAACYN010027759.1	1	12647	3674	12647	100	37.5881	35.8	4.5
JAACYN010027762.1	1	3471	1631	3471	100	41.3498	33.7	4.08
JAACYN010027763.1	1	48715	14930	48667	99.9015	36.9938	35.7	0.697
JAACYN010027764.1	1	48708	16461	48695	99.9733	40.9728	35.7	3.36
JAACYN010027765.1	1	27770	12231	27770	100	43.5893	33.7	0.786
JAACYN010027766.1	1	27760	13298	27760	100	48.661	33.9	2.73
JAACYN010027767.1	1	3473	3148	3473	100	46.0504	34.1	7.76
CM021818.1	1	15907983	9194343	15779938	99.1951	69.5546	35.3	53.2
JAACYN010016082.1	1	840	386	840	100	46.1536	33.1	50.4
JAACYN010016440.1	1	7346	3835	7346	100	66.5004	35.8	58.8
JAACYN010019649.1	1	2930	1764	2930	100	78.5505	35.4	59.6
JAACYN010019814.1	1	7244	3505	7244	100	61.8987	35.6	57.9
JAACYN010020745.1	1	1798	2831	1798	100	139.914	33.9	36.5
JAACYN010020975.1	1	20666	13190	20666	100	82.8786	35.8	59.6
JAACYN010021273.1	1	26283	15157	26283	100	73.2518	35.7	59.1
JAACYN010021275.1	1	5383	4087	5381	99.9628	81.3173	34.8	49.8
JAACYN010021802.1	1	14216	10300	14216	100	93.2658	35.8	59.6
JAACYN010024463.1	1	10501	11776	10501	100	102.649	33.3	39.1
JAACYN010026201.1	1	11450	5794	11450	100	65.5624	35.9	53.7
JAACYN010026202.1	1	1890	806	1890	100	52.5053	35.8	7.34
JAACYN010026204.1	1	1889	764	1889	100	50.0778	35.8	10.5
JAACYN010026786.1	1	5447	1660	5447	100	39.2041	35.9	0.406
JAACYN010027025.1	1	5446	1685	5446	100	40.0832	35.8	2.05
JAACYN010027911.1	1	94738	26255	94690	99.9493	35.4484	35.7	0.78
JAACYN010027912.1	1	94715	28974	94679	99.962	39.3326	35.7	3.68
JAACYN010027915.1	1	1802	1634	1802	100	63.939	35.6	48.3
CM021819.1	1	8430007	4418133	8273089	98.1386	66.9971	35.7	58.5
MU018424.1	1	22246	17624	22231	99.9326	97.9722	35.4	57.7
JAACYN010016505.1	1	3830	2526	3830	100	81.877	35.5	58.9
JAACYN010018379.1	1	8607	3387	8607	100	51.7189	35.7	59.8
JAACYN010018380.1	1	2655	1497	2655	100	71.5021	35.9	59.6
JAACYN010018414.1	1	1291	975	1291	100	89.5244	34.9	57.6
JAACYN010019604.1	1	4726	2289	4726	100	60.3138	36	59.8
JAACYN010019695.1	1	1257	919	1257	100	85.3039	34.7	48.3
JAACYN010020072.1	1	1904	1084	1904	100	60.9953	34.8	32.1
JAACYN010021903.1	1	2221	766	2211	99.5498	33.3836	34.5	23.7
JAACYN010022719.1	1	4857	3547	4857	100	92.9644	35.5	56.3
JAACYN010023140.1	1	11408	7659	11408	100	84.5682	35.7	58.3
JAACYN010023198.1	1	4541	6401	4541	100	142.641	34.3	52.1
JAACYN010023346.1	1	5317	5440	5317	100	122.818	35.1	58.7
MU018425.1	1	6117	6076	6004	98.1527	102.388	34.6	46.5
MU018426.1	1	18738	13467	18639	99.4717	87.6102	35.5	56.3
MU018427.1	1	10500	9878	10413	99.1714	104.16	34.6	53.5
MU018428.1	1	6889	5138	6880	99.8694	80.2883	34.4	50.2
JAACYN010026862.1	1	1090	1795	1090	100	181.328	36.1	57.3
JAACYN010027704.1	1	1255	9615	1255	100	820.512	34.3	27.7
CM021820.1	1	5497090	2945480	5069673	92.2247	66.3113	35.6	54.4
JAACYN010012730.1	1	11814	8695	11814	100	84.9572	35.1	54.4
MU018429.1	1	34221	24081	34023	99.4214	85.9269	35.3	55.1
MU018430.1	1	21454	31884	21052	98.1262	117.012	32.6	31.2
MU018431.1	1	13471	10882	13374	99.2799	83.464	34	45.2
JAACYN010013951.1	1	6926	3976	6926	100	73.4965	35.8	59.5
MU018432.1	1	1813	526	1714	94.5394	31.1798	34	52.4
JAACYN010016563.1	1	1780	6696	1758	98.764	155.014	22.1	5.41
JAACYN010016751.1	1	1360	941	1360	100	69.1897	34.6	51.7
JAACYN010017028.1	1	1067	923	1067	100	89.1537	33.9	45.9
JAACYN010017266.1	1	2519	3438	2519	100	137.836	34.9	54.5
MU018433.1	1	1054	1740	965	91.556	106.253	31.8	23.5
JAACYN010018632.1	1	1144	1748	1144	100	92.4108	33.4	26.9
JAACYN010018826.1	1	6563	3202	6563	100	63.3529	35.9	59.5
JAACYN010018985.1	1	1095	208	1066	97.3516	18.6795	35.7	14.3
MU018434.1	1	1515	849	1414	93.3333	52.5267	34	47.1
JAACYN010019657.1	1	3914	2175	3914	100	65.0342	34.7	56.1
JAACYN010019836.1	1	1333	2001	1333	100	105.869	31.2	29.6
MU018435.1	1	1914	786	1787	93.3647	47.6714	34.9	30
MU018436.1	1	2306	1686	2214	96.0104	68.3699	33.6	47.4
JAACYN010021360.1	1	2578	9558	2578	100	187.953	25.4	11.2
JAACYN010021425.1	1	2696	1394	2696	100	60.7396	35.1	55.6
JAACYN010021686.1	1	2849	5305	2783	97.6834	98.7711	26.3	11.7
JAACYN010021926.1	1	1534	918	1534	100	61.058	34.9	56.5
JAACYN010021991.1	1	3124	2205	3124	100	85.0951	35.5	57
JAACYN010022017.1	1	3027	1605	3027	100	53.9577	34.1	28.7
JAACYN010022031.1	1	3137	994	3137	100	38.664	35.3	14
MU018437.1	1	3639	19873	3639	100	407.262	33.5	47.5
JAACYN010022288.1	1	3528	2785	3528	100	92.2749	34.7	56.4
JAACYN010022421.1	1	3574	1313	3574	100	42.063	34.5	26.2
JAACYN010022542.1	1	5510	7316	5510	100	106.566	31.3	31.5
JAACYN010022666.1	1	5977	2926	5977	100	61.3216	35.6	57.4
JAACYN010022698.1	1	3122	1337	3122	100	37.4878	34.6	11.7
JAACYN010022906.1	1	3892	2231	3892	100	72.5239	35.6	58.7
JAACYN010022953.1	1	17450	10191	17450	100	73.9958	35.9	58.3
MU018438.1	1	7375	4320	7286	98.7932	63.822	34.8	48
MU018439.1	1	10026	5477	9930	99.0425	65.6985	35.3	57.2
MU018440.1	1	12738	7748	12642	99.2463	73.7456	35.3	57.8
JAACYN010023863.1	1	11684	6061	11684	100	65.1336	35.6	59.2
JAACYN010025251.1	1	6672	5791	6672	100	86.912	34.8	49.8
