#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
CM021817.1	1	11651985	3349555	11496097	98.6621	36.3101	35.8	57.6
JAACYN010015192.1	1	2200	223	2200	100	11.2995	34.5	52.4
JAACYN010015753.1	1	822	193	822	100	23.0572	34.6	46.5
MU018420.1	1	1291	1328	1193	92.409	91.9512	35.3	13.3
JAACYN010016587.1	1	1968	8502	1968	100	365.982	34.4	5.21
JAACYN010019768.1	1	1857	15742	1857	100	1065.11	35.7	26.7
JAACYN010019791.1	1	2832	664	2832	100	23.6342	34.7	53.1
JAACYN010020765.1	1	1624	1941	1624	100	85.2094	30.7	28.5
JAACYN010020991.1	1	2096	814	2075	98.9981	42.9342	34.6	57.3
MU018421.1	1	1568	1202	1395	88.9668	49.3724	30.9	31.3
JAACYN010021627.1	1	1973	1000	1973	100	60.3558	35.6	57.1
JAACYN010022345.1	1	1579	523	1579	100	43.0013	35.5	57.9
MU018422.1	1	6453	2784	6254	96.9162	48.9764	34.8	55.9
MU018423.1	1	26699	11198	26699	100	50.5004	35.7	57.9
JAACYN010024487.1	1	17455	6714	17455	100	47.6641	35.5	58.9
JAACYN010024698.1	1	6502	942	6486	99.7539	19.3359	36.1	20.9
JAACYN010026038.1	1	45650	16817	45592	99.8729	47.0839	35.9	59.6
JAACYN010026136.1	1	9878	2911	9878	100	37.9305	36	49.2
JAACYN010026137.1	1	5262	1696	5262	100	40.9303	35.9	51.8
JAACYN010026138.1	1	2979	963	2979	100	42.4629	36.1	50.5
JAACYN010026139.1	1	2145	381	2130	99.3007	22.5049	36.2	1.36
JAACYN010026826.1	1	1160	255	1160	100	28.681	36.3	24
JAACYN010026827.1	1	5107	515	5105	99.9608	12.9021	35.9	7.16
JAACYN010026828.1	1	3607	595	3598	99.7505	21.0374	35.9	22.8
JAACYN010026829.1	1	1258	405	1258	100	33.318	36.2	6.56
JAACYN010026930.1	1	1193	235	1193	100	24.7586	35.9	10.9
JAACYN010026931.1	1	5106	423	5095	99.7846	10.2311	35.8	2.52
JAACYN010026932.1	1	3609	510	3609	100	18.2713	35.9	17.7
JAACYN010027756.1	1	73500	10241	73402	99.8667	17.7693	35.9	0.143
JAACYN010027757.1	1	73496	10442	73494	99.9973	18.141	35.9	0.923
JAACYN010027758.1	1	12649	1778	12649	100	17.9751	35.9	0.526
JAACYN010027759.1	1	12647	1958	12647	100	20.0599	35.9	4.36
JAACYN010027762.1	1	3471	871	3471	100	21.9672	33.9	3.81
JAACYN010027763.1	1	48715	8192	48663	99.8933	20.273	35.8	0.72
JAACYN010027764.1	1	48708	8851	48695	99.9733	21.954	35.8	3.28
JAACYN010027765.1	1	27770	6593	27770	100	23.3776	33.8	0.917
JAACYN010027766.1	1	27760	7312	27760	100	26.4902	33.9	2.69
JAACYN010027767.1	1	3473	1600	3473	100	23.4506	34.2	7.34
CM021818.1	1	15907983	4921204	15779425	99.1919	37.0193	35.4	53
JAACYN010016082.1	1	840	201	840	100	25.6786	33.4	52.4
JAACYN010016440.1	1	7346	2027	7346	100	35.0775	35.9	58.9
JAACYN010019649.1	1	2930	943	2930	100	41.9488	35.5	59.6
JAACYN010019814.1	1	7244	1790	7244	100	31.5414	35.7	58.3
JAACYN010020745.1	1	1798	1490	1798	100	74.8498	34.1	38.2
JAACYN010020975.1	1	20666	7286	20666	100	45.5624	35.9	59.5
JAACYN010021273.1	1	26283	8066	26283	100	38.7522	35.8	59.1
JAACYN010021275.1	1	5383	2261	5381	99.9628	45.387	35	50.3
JAACYN010021802.1	1	14216	5539	14216	100	50.0662	36	59.5
JAACYN010024463.1	1	10501	6337	10489	99.8857	54.9267	33.5	38.9
JAACYN010026201.1	1	11450	3096	11444	99.9476	34.7907	36	54.1
JAACYN010026202.1	1	1890	413	1890	100	26.6037	35.9	7.6
JAACYN010026204.1	1	1889	406	1889	100	26.4717	36.1	11
JAACYN010026786.1	1	5447	921	5447	100	21.5809	35.9	0.39
JAACYN010027025.1	1	5446	876	5446	100	20.713	35.9	1.49
JAACYN010027911.1	1	94738	14110	94682	99.9409	19.0116	35.9	0.785
JAACYN010027912.1	1	94715	15474	94663	99.9451	20.9087	35.8	3.84
JAACYN010027915.1	1	1802	890	1760	97.6693	34.1421	35.8	49.2
CM021819.1	1	8430007	2353755	8272791	98.135	35.5666	35.9	58.4
MU018424.1	1	22246	9672	22231	99.9326	53.7174	35.5	57.6
JAACYN010016505.1	1	3830	1421	3830	100	45.9624	35.6	58.8
JAACYN010018379.1	1	8607	1933	8607	100	29.4407	35.7	59.8
JAACYN010018380.1	1	2655	808	2631	99.096	38.1375	36	59.7
JAACYN010018414.1	1	1291	543	1291	100	51.787	35	58.9
JAACYN010019604.1	1	4726	1210	4726	100	31.9587	36.1	59.9
JAACYN010019695.1	1	1257	501	1221	97.136	47.1042	34.8	48.2
JAACYN010020072.1	1	1904	588	1904	100	33.1807	34.8	31.1
JAACYN010021903.1	1	2221	412	2196	98.8744	18.7542	34.8	25.8
JAACYN010022719.1	1	4857	1935	4857	100	50.2864	35.6	56
JAACYN010023140.1	1	11408	4099	11408	100	45.3987	35.8	58.4
JAACYN010023198.1	1	4541	3486	4541	100	77.6822	34.6	52.7
JAACYN010023346.1	1	5317	2920	5317	100	65.7905	35.2	58.6
MU018425.1	1	6117	3400	6004	98.1527	56.9688	34.7	46.7
MU018426.1	1	18738	7277	18637	99.461	47.2478	35.6	56.4
MU018427.1	1	10500	5444	10413	99.1714	57.2499	34.8	53.3
MU018428.1	1	6889	2666	6879	99.8548	41.4143	34.5	49.9
JAACYN010026862.1	1	1090	1007	1090	100	101.623	36.1	57.3
JAACYN010027704.1	1	1255	5248	1255	100	446.775	34.5	28
CM021820.1	1	5497090	1550781	5069379	92.2193	34.8255	35.7	54.6
JAACYN010012730.1	1	11814	4643	11763	99.5683	45.4927	35.2	55.2
MU018429.1	1	34221	13142	34021	99.4156	46.7821	35.4	55.1
MU018430.1	1	21454	17764	21049	98.1122	64.9072	32.8	30.8
MU018431.1	1	13471	5828	13371	99.2577	45.1552	34.2	45.8
JAACYN010013951.1	1	6926	2251	6926	100	41.2726	36	59.5
MU018432.1	1	1813	282	1714	94.5394	16.3668	34.5	50.9
JAACYN010016563.1	1	1780	3625	1753	98.4831	82.777	22	5.25
JAACYN010016751.1	1	1360	551	1360	100	40.1596	34.8	51.9
JAACYN010017028.1	1	1067	485	1067	100	48.7919	34.2	47.3
JAACYN010017266.1	1	2519	1867	2519	100	74.1139	35.1	54.2
MU018433.1	1	1054	920	965	91.556	58.9013	31.9	25.7
JAACYN010018632.1	1	1144	1003	1141	99.7378	51.2177	33.4	26.8
JAACYN010018826.1	1	6563	1711	6559	99.9391	33.7224	36.1	59.6
JAACYN010018985.1	1	1095	115	1013	92.5114	11.1881	36	14
MU018434.1	1	1515	481	1404	92.6733	29.1703	33.9	46.4
JAACYN010019657.1	1	3914	1181	3914	100	35.2849	34.8	56.3
JAACYN010019836.1	1	1333	1111	1333	100	58.5311	31.2	29.7
MU018435.1	1	1914	414	1697	88.6625	24.7414	35.2	28
MU018436.1	1	2306	869	2213	95.967	34.6487	33.5	46.6
JAACYN010021360.1	1	2578	5099	2578	100	99.8619	25.7	10.9
JAACYN010021425.1	1	2696	718	2696	100	31.1224	35.3	55.3
JAACYN010021686.1	1	2849	2823	2780	97.5781	52.5349	26.4	11.9
JAACYN010021926.1	1	1534	521	1525	99.4133	34.3735	35.1	56.9
JAACYN010021991.1	1	3124	1182	3124	100	45.4459	35.6	57.1
JAACYN010022017.1	1	3027	839	3006	99.3062	27.7179	34.1	27.9
JAACYN010022031.1	1	3137	542	3122	99.5218	21.1399	35.6	13.4
MU018437.1	1	3639	10851	3639	100	220.067	33.7	47.4
JAACYN010022288.1	1	3528	1576	3528	100	52.0213	34.8	56.5
JAACYN010022421.1	1	3574	713	3574	100	22.4681	34.6	24.7
JAACYN010022542.1	1	5510	3917	5510	100	55.861	31.3	30.9
JAACYN010022666.1	1	5977	1563	5977	100	32.8665	35.7	57.3
JAACYN010022698.1	1	3122	699	3060	98.0141	19.0083	34.9	12.8
JAACYN010022906.1	1	3892	1238	3890	99.9486	40.1642	35.6	58.7
JAACYN010022953.1	1	17450	5494	17450	100	40.0099	36	58.4
MU018438.1	1	7375	2269	7278	98.6847	33.6075	35	47.9
MU018439.1	1	10026	2879	9930	99.0425	34.4282	35.4	57.3
MU018440.1	1	12738	4216	12640	99.2306	40.2125	35.4	58
JAACYN010023863.1	1	11684	3345	11684	100	35.8179	35.7	59.1
JAACYN010025251.1	1	6672	3218	6672	100	47.2654	34.9	49.1
MU018441.1	1	9914	3950	9772	98.5677	42.7377	34.4	50.6
MU018442.1	1	23506	8756	23404	99.5661	48.0067	35.9	59.6
JAACYN010027621.1	1	5657	1014	5657	100	20.8347	35	14.8
JAACYN010027622.1	1	5677	1084	5677	100	22.4728	34.9	13.5
CM021821.1	1	7097135	2048854	6801176	95.8299	36.1883	35.8	57.6
JAACYN010012727.1	1	5962	7093	5962	100	153.169	36	59.8
MU018443.1	1	7552	5017	7544	99.8941	60.9134	33.6	40.3
MU018444.1	1	1154	2117	1056	91.5078	125.598	33.1	23.9
JAACYN010015988.1	1	753	342	753	100	29.2669	33	38.8
JAACYN010016428.1	1	5115	1907	5115	100	41.765	35.3	57
JAACYN010016547.1	1	8409	2799	8409	100	42.0693	35.8	58.8
JAACYN010016741.1	1	2003	1250	2003	100	65.6835	35.2	50.4
MU018445.1	1	1149	382	1034	89.9913	27.1715	33.7	47
MU018446.1	1	1560	1584	1554	99.6154	83.0301	33.2	44.1
JAACYN010018396.1	1	7759	1912	7759	100	31.3341	36	59.6
JAACYN010018440.1	1	1961	514	1961	100	30.8909	35.4	55.6
JAACYN010018537.1	1	1774	883	1774	100	30.7046	34	35.1
JAACYN010018955.1	1	1996	2339	1996	100	150.996	36.1	59.9
JAACYN010019163.1	1	13130	4630	13109	99.8401	44.8411	35.9	58.3
JAACYN010019289.1	1	1518	450	1513	99.6706	25.7602	34.2	46.7
JAACYN010019744.1	1	1228	751	1228	100	73.0912	34.5	57.2
JAACYN010019778.1	1	1226	486	1226	100	43.6117	34.3	54
JAACYN010020521.1	1	3500	1065	3500	100	33.6746	34.8	53
JAACYN010021351.1	1	1429	904	1429	100	60.8279	33.8	52.6
JAACYN010021523.1	1	1855	931	1855	100	51.145	35.1	55.4
MU018447.1	1	3292	4992	3100	94.1677	107.098	33.7	29.5
JAACYN010021674.1	1	9648	2136	9648	100	28.5542	36	59.6
JAACYN010021924.1	1	1171	982	1171	100	58.1085	32.2	35.8
JAACYN010021987.1	1	2386	714	2385	99.9581	34.0905	35.4	38.9
MU018448.1	1	3590	1779	3499	97.4652	46.1451	33.8	45
MU018449.1	1	5632	5325	5492	97.5142	60.8592	30.1	19.9
MU018450.1	1	169647	22421	119540	70.464	15.5393	35.7	42.3
JAACYN010022301.1	1	2055	1218	2053	99.9027	68.8788	34.8	56.5
JAACYN010022371.1	1	9604	3274	9604	100	40.2589	35.4	54.3
MU018451.1	1	4008	2232	3909	97.5299	44.98	32.4	37.4
JAACYN010022686.1	1	8291	2743	8291	100	40.8753	35.6	59.1
JAACYN010022723.1	1	3844	1954	3844	100	52.3075	34.8	52
JAACYN010023032.1	1	3349	1256	3349	100	40.6659	35.1	54.8
JAACYN010023066.1	1	4276	1853	4276	100	53.6768	35.5	58.2
JAACYN010023184.1	1	11051	2611	11051	100	29.7862	36	59.4
MU018452.1	1	10089	3633	10079	99.9009	41.044	34.8	50.8
MU018453.1	1	10397	4397	10291	98.9805	48.172	35.2	54.8
JAACYN010026849.1	1	2959	436	2959	100	16.5891	35.4	3.16
MU018454.1	1	3335	584	3121	93.5832	15.946	34.8	0.466
JAACYN010026888.1	1	2961	393	2961	100	14.7508	35.6	3.34
MU018455.1	1	3335	568	3108	93.1934	15.5565	34.8	0.0475
JAACYN010027067.1	1	5745	1576	5745	100	24.4285	33.9	4.31
JAACYN010027082.1	1	6082	1788	6082	100	26.8921	34	7.2
CM021822.1	1	7675524	2356738	7604883	99.0797	37.5662	35.5	55.4
JAACYN010014432.1	1	1433	321	1433	100	27.8793	36	58.2
JAACYN010016418.1	1	8636	2310	8636	100	34.4294	35.8	59.7
JAACYN010019692.1	1	1128	346	1128	100	35.0931	34.9	55.7
JAACYN010021986.1	1	1257	451	1257	100	40.5855	34.4	55.6
JAACYN010026315.1	1	7592	1200	7592	100	19.716	35.8	1.19
JAACYN010026316.1	1	7592	1160	7592	100	18.9424	35.9	0.541
JAACYN010026317.1	1	2638	327	2638	100	15.4056	35.9	0.841
JAACYN010026318.1	1	2639	383	2639	100	18.9261	36	1.29
CM021823.1	1	2739566	778508	2202606	80.3998	32.6121	35.3	51.8
JAACYN010013062.1	1	7262	4689	7262	100	58.6764	33.8	38.7
JAACYN010013424.1	1	19315	7454	19315	100	46.8906	35.5	56.8
MU018456.1	1	1148	165	1048	91.2892	12.0226	34.6	40.4
JAACYN010016988.1	1	1001	405	1001	100	43.7752	34.8	39.1
JAACYN010017252.1	1	1162	707	1126	96.9019	28.784	31.7	31.4
JAACYN010017741.1	1	1255	709	1255	100	61.5976	34	55.8
JAACYN010018586.1	1	1075	559	1075	100	43.8893	33.1	39.5
JAACYN010018877.1	1	1282	892	1282	100	65.007	33.4	40
JAACYN010019886.1	1	1267	364	1267	100	25.2731	34.2	37.5
JAACYN010020052.1	1	1259	589	1259	100	55.4694	35.4	57.8
MU018457.1	1	3712	18407	3613	97.333	261.574	33.4	11.7
JAACYN010020461.1	1	2200	1081	2200	100	50.4627	33.5	55.7
JAACYN010020522.1	1	2059	574	2059	100	33.8543	35.5	59.2
JAACYN010021155.1	1	2256	3412	2256	100	77.8759	29	19.6
MU018458.1	1	1736	427	1599	92.1083	17.5634	34.4	35
JAACYN010021225.1	1	2618	1241	2618	100	41.9102	33.9	40.9
JAACYN010021305.1	1	8253	2838	8253	100	36.9125	34.7	47.1
MU018459.1	1	9556	2688	9453	98.9221	32.7794	35.2	55.7
JAACYN010021626.1	1	1502	746	1456	96.9374	38.3748	32.8	38.1
JAACYN010021779.1	1	4353	2172	4353	100	47.6956	34.5	42.5
MU018460.1	1	2564	1174	2469	96.2949	48.9407	35.1	53
MU018461.1	1	3172	1359	3074	96.9105	44.5829	34.6	51.3
JAACYN010022322.1	1	9328	5327	9328	100	50.8952	33.9	42.4
JAACYN010022361.1	1	7238	3218	7238	100	45.067	33.9	48.7
JAACYN010022386.1	1	3725	6900	3725	100	94.5463	28.2	14.4
JAACYN010022424.1	1	2902	1721	2902	100	50.3977	33.8	42.3
JAACYN010023019.1	1	2423	1350	2423	100	50.6071	34.7	53.7
MU018462.1	1	5767	2962	5758	99.8439	55.5644	35.4	49.8
JAACYN010023511.1	1	9282	3722	9282	100	51.1307	35.9	59.6
JAACYN010023624.1	1	4521	3266	4521	100	81.5123	35.3	53
MU018463.1	1	6737	4213	6646	98.6493	53.6166	34.2	35.1
JAACYN010023721.1	1	4753	3304	4753	100	73.211	35	41.8
JAACYN010024160.1	1	11093	4505	11093	100	46.7298	35.3	53.1
JAACYN010024706.1	1	10133	3579	10133	100	44.9365	35.8	59.2
JAACYN010026068.1	1	12690	4651	12690	100	46.2903	35.6	59.2
JAACYN010026236.1	1	7373	2232	7373	100	38.2471	36.1	20.9
JAACYN010026246.1	1	7756	2372	7756	100	38.1738	36.1	22.9
JAACYN010027138.1	1	4050	1255	4050	100	38.5985	36.1	57
JAACYN010027139.1	1	3111	863	3111	100	35.2655	35.7	56.5
JAACYN010027146.1	1	4892	1164	4892	100	30.8303	35.8	58.3
MU018464.1	1	2478	675	2386	96.2873	33.8584	35.7	54.3
JAACYN010027226.1	1	1358	237	1358	100	19.2577	34.7	12.3
JAACYN010027227.1	1	1360	194	1360	100	14.6831	34.9	12.9
JAACYN010027661.1	1	5664	2066	5664	100	45.3499	36	54.3
JAACYN010027669.1	1	2465	955	2465	100	45.6077	36	56.3
CM021824.1	1	6727800	2060161	6520332	96.9163	37.6392	35.7	56.2
MU018465.1	1	8293	3090	8193	98.7942	43.5003	35	54.6
MU018466.1	1	1126	111	990	87.9218	10.611	36	11.8
JAACYN010015765.1	1	507	708	498	98.2249	42.5602	34	28
MU018467.1	1	1626	3201	1625	99.9385	153.093	33.1	35.1
MU018468.1	1	2354	560	2161	91.8012	23.5777	34.2	10.8
JAACYN010017037.1	1	2160	8567	2160	100	208.776	22.3	6.24
MU018469.1	1	3394	486	3294	97.0536	15.0639	34	54.8
JAACYN010018484.1	1	3119	600	3119	100	24.2084	35.7	27.7
JAACYN010018575.1	1	1559	432	1559	100	34.7409	35.6	58.1
JAACYN010018709.1	1	1710	493	1710	100	27.9158	34.1	9.82
JAACYN010018787.1	1	2436	2478	2436	100	58.1724	33.3	30
JAACYN010019096.1	1	1089	415	1089	100	43.7971	34.9	59.3
JAACYN010020003.1	1	5301	1484	5301	100	36.0102	35.9	59.7
JAACYN010020042.1	1	2646	733	2646	100	35.1935	35.2	58.7
JAACYN010021202.1	1	1217	95	1163	95.5629	9.31389	35.2	10.1
JAACYN010021467.1	1	2551	2431	2518	98.7064	52.8067	24	6.47
JAACYN010021872.1	1	14976	4845	14976	100	41.5656	35.9	59.7
JAACYN010021880.1	1	3281	767	3281	100	28.1628	34.8	35.8
JAACYN010021921.1	1	9851	3817	9851	100	44.3416	35.4	51.7
JAACYN010022209.1	1	2813	384	2813	100	16.6178	36	14.1
MU018470.1	1	4065	1550	3971	97.6876	46.9456	35.4	58.6
JAACYN010022311.1	1	3192	982	3168	99.2481	30.3362	34.7	22
JAACYN010022401.1	1	7037	1754	7037	100	32.964	35.8	59.4
JAACYN010022731.1	1	2688	460	2683	99.814	19.0841	35	23.8
JAACYN010022843.1	1	4804	1157	4804	100	25.0192	35.3	14.1
JAACYN010023238.1	1	3508	1028	3468	98.8597	30.7283	35.5	40.9
JAACYN010023350.1	1	10600	3071	10600	100	37.8612	36.1	57.8
MU018471.1	1	8231	4969	8001	97.2057	53.9249	33.8	43.5
JAACYN010023764.1	1	5977	1676	5977	100	32.8193	35	46.9
MU018472.1	1	12998	5655	12798	98.4613	46.9561	35	50.2
JAACYN010026071.1	1	7756	2629	7756	100	41.9545	35.3	58.8
JAACYN010026676.1	1	3871	491	3866	99.8708	16.1875	35.9	11
JAACYN010026678.1	1	1801	454	1801	100	31.0888	35.9	21.7
JAACYN010026682.1	1	1801	630	1801	100	41.4381	36	22.9
JAACYN010026683.1	1	3869	478	3869	100	16.1047	36	11.6
JAACYN010026939.1	1	1214	240	1214	100	17.5585	35.9	21.2
JAACYN010026940.1	1	1207	225	1207	100	26.3604	35.8	27.2
CM021825.1	1	5914815	1586388	5237393	88.547	33.4533	35.8	56.7
JAACYN010012655.1	1	12326	5363	12326	100	42.7023	34.2	43.7
JAACYN010012660.1	1	7067	6057	7067	100	62.4914	31.5	20.2
MU018473.1	1	38379	14733	37981	98.963	47.6141	35.6	58.8
JAACYN010015910.1	1	960	1555	960	100	118.265	32.5	38.5
JAACYN010016046.1	1	738	816	738	100	64.9065	34	32.1
JAACYN010016093.1	1	825	1245	825	100	98.1333	33.6	21.8
MU018474.1	1	692	299	593	85.6936	32.0116	34.3	39.4
JAACYN010016543.1	1	1050	212	1050	100	25.079	35.5	56.6
JAACYN010016566.1	1	1177	410	1177	100	40.5582	35.6	58.6
JAACYN010016679.1	1	1639	524	1639	100	39.4051	36	59.9
JAACYN010017210.1	1	1804	3346	1804	100	83.7733	27.8	19
MU018475.1	1	2186	1335	1994	91.2168	40.6391	34.3	28.1
JAACYN010018520.1	1	1080	291	1080	100	25.8037	34.4	52.1
JAACYN010018954.1	1	7952	1912	7940	99.8491	30.2773	35.9	59.1
JAACYN010019087.1	1	2615	809	2611	99.847	35.6126	35.4	58.2
MU018476.1	1	1237	515	1146	92.6435	45.6605	34.6	57.9
JAACYN010019612.1	1	1565	380	1565	100	31.2735	35.7	57.3
JAACYN010019838.1	1	2191	615	2191	100	31.1757	34.7	13.5
JAACYN010020111.1	1	2518	714	2490	98.888	27.5707	35.9	42.3
MU018477.1	1	3168	1932	3075	97.0644	62.0246	34.7	54.3
MU018478.1	1	1292	830	1205	93.2663	50.4365	32.2	37
JAACYN010020359.1	1	2194	568	2157	98.3136	25.9895	34.5	14.2
JAACYN010020414.1	1	1305	414	1305	100	34.5341	35	54.6
JAACYN010020575.1	1	1673	596	1673	100	41.471	34.3	56.8
JAACYN010020609.1	1	3752	1216	3752	100	37.1437	34.8	56.8
JAACYN010020737.1	1	1244	760	1244	100	58.926	33.5	55
JAACYN010020879.1	1	1619	399	1617	99.8765	27.05	34.6	57.3
MU018479.1	1	11684	2832	11674	99.9144	30.5708	35.5	57.7
MU018480.1	1	1572	351	1462	93.0025	23.4256	34.5	48.8
JAACYN010021211.1	1	1763	239	1763	100	17.1634	35.9	8.14
JAACYN010021354.1	1	5012	1951	5012	100	48.6474	35.8	58.9
JAACYN010021357.1	1	5463	1747	5463	100	37.618	35.1	55.6
MU018481.1	1	14536	3683	14443	99.3602	32.0479	35.8	58.9
MU018482.1	1	3632	2067	3533	97.2742	50.6385	33.3	43.2
JAACYN010021494.1	1	3107	1132	3107	100	47.1921	35.9	59.5
JAACYN010021510.1	1	2113	429	2113	100	25.0431	35	41.4
JAACYN010021597.1	1	2181	22271	2181	100	454.207	23.4	6.35
JAACYN010021879.1	1	3114	8307	3114	100	143.604	25.6	9.47
JAACYN010021928.1	1	1376	5875	1376	100	171.291	25.1	9.47
MU018483.1	1	4897	1139	4803	98.0805	27.2593	34.5	24.5
MU018484.1	1	4325	2224	4133	95.5607	46.8446	34.4	54
JAACYN010022438.1	1	1612	291	1598	99.1315	18.5633	34.6	21.5
JAACYN010022475.1	1	4765	3743	4749	99.6642	60.6036	33.7	35.5
MU018485.1	1	4978	6727	4891	98.2523	73.4257	29.6	18.3
JAACYN010023348.1	1	3986	2134	3986	100	46.3826	32.9	34.7
MU018486.1	1	13583	4467	13491	99.3227	39.2743	35.5	49.3
JAACYN010023358.1	1	4411	2010	4411	100	46.3668	35.3	52.5
JAACYN010023411.1	1	5156	12281	5156	100	116.779	27.2	14.4
MU018487.1	1	4888	2724	4779	97.77	40.3867	31	28.9
MU018488.1	1	31659	11286	31445	99.324	43.9257	35.9	57
JAACYN010023726.1	1	8873	2637	8873	100	35.468	35.1	56.5
JAACYN010023731.1	1	3318	1414	3318	100	51.3369	35.7	58.3
JAACYN010023871.1	1	1773	3356	1773	100	245.673	36	33
MU018489.1	1	12002	5147	11905	99.1918	52.0276	35.4	58
JAACYN010025243.1	1	4429	2050	4429	100	52.2807	35.3	51.2
JAACYN010025923.1	1	5590	1793	5590	100	34.4787	34.8	51
JAACYN010026383.1	1	3802	1344	3802	100	44.4411	36.1	46.4
JAACYN010026422.1	1	7450	1111	7450	100	19.5635	36.1	19
JAACYN010026690.1	1	3894	1108	3894	100	35.9805	36.2	46.7
JAACYN010027299.1	1	7662	1154	7662	100	19.758	36.1	19.4
MU018490.1	1	37376	5663	32087	85.8492	18.2766	35.3	24
MU018491.1	1	29335	3285	24236	82.618	13.2486	35.2	1.83
JAACYN010027509.1	1	17915	2346	17885	99.8325	15.8302	35.2	0.48
JAACYN010027510.1	1	17914	2485	17869	99.7488	16.87	35.3	0.493
JAACYN010027511.1	1	7580	872	7580	100	14.2603	35.2	0.0482
JAACYN010027512.1	1	7581	840	7581	100	13.6664	35.1	1.01
JAACYN010027513.1	1	8916	1151	8916	100	16.2828	35.9	0.455
JAACYN010027514.1	1	8916	1294	8916	100	17.9454	35.7	1.73
JAACYN010027562.1	1	9636	1955	9636	100	23.3983	35.2	18.1
JAACYN010027563.1	1	17563	4149	17500	99.6413	26.1837	35	17.7
JAACYN010027564.1	1	9632	1740	9632	100	22.0187	35.2	18.6
JAACYN010027565.1	1	17457	4277	17457	100	27.4303	35.1	18.1
MU018492.1	1	53294	14052	53175	99.7767	29.8341	35	26.7
MU018493.1	1	48343	9855	48204	99.7125	24.2646	35.4	25.7
CM021826.1	1	5735600	1550251	5104668	88.9997	33.5365	35.7	56.6
MU018494.1	1	14798	4886	14409	97.3713	37.2202	35.2	42.2
MU018495.1	1	16115	6972	16023	99.4291	50.6048	35.3	56.7
JAACYN010012814.1	1	12184	5318	12184	100	50.6358	35.2	56.9
MU018496.1	1	29526	13369	29150	98.7265	49.2041	35	46.4
MU018497.1	1	34966	14767	29969	85.709	46.5439	35	52.3
JAACYN010013039.1	1	11562	5517	11562	100	55.3666	35.1	53.4
MU018498.1	1	96129	28303	61044	63.5022	32.8465	35	50.4
JAACYN010016444.1	1	1380	326	1375	99.6377	28.1377	35.6	35.3
MU018499.1	1	2620	301	2301	87.8244	13.734	34.7	28.8
JAACYN010018320.1	1	3044	613	3044	100	24.7845	35.7	57.1
JAACYN010018327.1	1	9072	2425	9072	100	33.7374	35.8	58.8
JAACYN010018427.1	1	1377	524	1377	100	45.5374	35.8	58.5
JAACYN010018467.1	1	1410	452	1410	100	34.995	34.7	50.5
JAACYN010018472.1	1	1168	407	1150	98.4589	34.9692	34.6	52.5
MU018500.1	1	1266	248	1169	92.3381	21.2622	33.8	16.1
MU018501.1	1	1268	226	1177	92.8233	19.4621	33.5	22.5
MU018502.1	1	1956	1296	1956	100	59.9734	34	34.8
JAACYN010019578.1	1	3097	742	3097	100	29.1101	35.6	57.8
JAACYN010019602.1	1	5922	1469	5922	100	31.4156	36	59.8
JAACYN010019603.1	1	2113	639	2097	99.2428	34.8727	35.4	54.9
JAACYN010019642.1	1	1011	659	1011	100	54.6874	32.6	43.6
JAACYN010019691.1	1	1178	488	1178	100	44.629	35.5	57.6
JAACYN010020053.1	1	1327	1171	1327	100	80.5818	33.5	36.6
MU018503.1	1	2423	428	2322	95.8316	18.9641	35.1	31.2
JAACYN010020291.1	1	5072	1364	5072	100	28.7374	34.9	49.6
JAACYN010020428.1	1	2255	3177	2255	100	88.6089	33.1	27.2
MU018504.1	1	3625	3858	3507	96.7448	51.6014	30	17.8
MU018505.1	1	2928	914	2611	89.1735	36.3767	34.3	44.6
MU018506.1	1	1844	399	1720	93.2755	20.8834	35	19.3
JAACYN010021444.1	1	2130	435	2103	98.7324	18.0742	34.5	22.5
JAACYN010021718.1	1	2298	854	2298	100	41.7245	35.2	35.2
JAACYN010021758.1	1	5111	1259	5111	100	31.1908	35.8	58.6
JAACYN010021863.1	1	3269	1006	3269	100	35.3126	35.3	53.7
JAACYN010021925.1	1	5812	1369	5758	99.0709	21.9945	35.3	8.47
JAACYN010022065.1	1	3028	1167	3028	100	41.9022	35.5	51.7
JAACYN010022170.1	1	3820	1558	3820	100	42.6094	34.5	36.1
MU018507.1	1	3135	1179	3125	99.681	39.7901	34.6	50.8
MU018508.1	1	4649	1757	4558	98.0426	43.7182	35.3	56.4
JAACYN010022321.1	1	14073	6689	14073	100	53.6956	35.4	52.3
JAACYN010022420.1	1	2999	1256	2999	100	53.4982	35.6	59.5
JAACYN010022460.1	1	6236	2483	6236	100	35.919	33.6	40.3
JAACYN010022547.1	1	2830	924	2830	100	37.576	35.4	54.3
MU018509.1	1	5655	1790	5463	96.6048	35.533	35.2	55.8
JAACYN010022677.1	1	1525	805	1525	100	63.6577	34.7	56.5
JAACYN010023026.1	1	8943	3071	8943	100	44.2917	35.8	59.5
MU018510.1	1	4775	1684	4678	97.9686	36.7623	34.8	46.7
MU018511.1	1	9824	3741	9821	99.9695	42.7441	35.2	54.1
JAACYN010023436.1	1	14355	5269	14355	100	47.3761	35.8	59.8
MU018512.1	1	5307	3354	5121	96.4952	60.4432	33.8	43.9
MU018513.1	1	5955	2032	5855	98.3207	37.8421	34.8	52.8
JAACYN010023859.1	1	8832	3274	8832	100	45.4743	35.5	58.5
