#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYP010020037.1	1	13107	4540	13107	100	34.5303	34.6	59.4
JAACYP010020040.1	1	10451	3557	10255	98.1246	33.6776	34.6	59.3
JAACYP010020138.1	1	3854	1528	3854	100	39.513	34.1	59
JAACYP010020160.1	1	2386	551	2386	100	22.3718	33.7	59.6
JAACYP010020232.1	1	2723	1023	2723	100	37.5527	34.2	59.9
JAACYP010020271.1	1	1253	260	1192	95.1317	20.6544	33.9	59.5
JAACYP010021068.1	1	1492	625	1454	97.4531	41.7312	34.9	34.4
MU016434.1	1	2543	96	1698	66.7715	1.85214	33.4	30.8
JAACYP010021206.1	1	2814	1987	2814	100	70.2107	34.4	59.8
JAACYP010021282.1	1	1832	2680	1832	100	145.144	34.6	36.8
JAACYP010021302.1	1	3918	1387	3918	100	35.3178	34.3	59.8
JAACYP010021326.1	1	2233	455	2137	95.7009	18.9772	33.5	58.9
JAACYP010021897.1	1	8293	2946	8293	100	35.5973	34.4	59.7
JAACYP010021918.1	1	3783	1099	3777	99.8414	28.8062	34	58.1
MU016435.1	1	2109	47	1029	48.7909	1.39023	32.9	39.3
JAACYP010022108.1	1	3569	1245	3559	99.7198	34.8053	33.9	60
JAACYP010022163.1	1	1188	140	1168	98.3165	11.1136	33.8	56.8
JAACYP010022237.1	1	3302	1234	3302	100	37.4428	34.6	59.1
MU016436.1	1	7757	2599	7676	98.9558	33.3662	34.7	59.7
JAACYP010022330.1	1	4994	1739	4994	100	34.5747	34.7	59.8
JAACYP010022357.1	1	3454	1314	3453	99.971	37.6115	34.4	59.8
JAACYP010022479.1	1	9055	3231	9055	100	35.0473	34.6	59.9
JAACYP010022606.1	1	8284	3096	8241	99.4809	37.6925	34.7	59.6
JAACYP010022610.1	1	2108	115	1198	56.8311	4.73008	33	38.9
MU016437.1	1	3755	371	2036	54.221	9.70573	34.3	43.2
JAACYP010022676.1	1	1818	251	1776	97.6898	13.0913	32.6	58.9
JAACYP010022744.1	1	4295	1421	4295	100	32.8908	34.4	59.4
MU016438.1	1	4053	551	3916	96.6198	13.2746	34.5	19
JAACYP010022793.1	1	8622	3312	8622	100	38.4181	34.6	59.9
JAACYP010022815.1	1	11767	3991	11703	99.4561	33.7533	34.4	56
JAACYP010022829.1	1	5077	204	4209	82.9033	3.90644	33.4	21
JAACYP010022888.1	1	7531	2629	7490	99.4556	34.6259	34.5	59.8
MU016439.1	1	11656	5396	11531	98.9276	45.7666	34.3	17.4
JAACYP010023202.1	1	7614	2801	7613	99.9869	36.7792	34.5	59.1
MU016440.1	1	4823	1658	4652	96.4545	34.0981	34.7	57.9
MU016441.1	1	6810	2004	6690	98.2379	29.3568	34.6	59.9
JAACYP010023384.1	1	1896	84	1409	74.3143	2.98049	32.8	26.5
MU016442.1	1	3407	3377	3400	99.7945	95.1805	34.4	31.4
JAACYP010023474.1	1	9642	3456	9638	99.9585	35.6891	34.5	57.5
JAACYP010023495.1	1	10121	3420	10114	99.9308	33.5733	34.6	59.7
JAACYP010023517.1	1	8163	2827	8163	100	34.5066	34.5	59.5
JAACYP010023584.1	1	1842	600	1842	100	32.3909	34.5	43.9
JAACYP010023593.1	1	1846	624	1846	100	33.6961	34.7	45.8
JAACYP010023656.1	1	8318	2809	8318	100	33.6907	34.5	59
MU016443.1	1	8493	2855	8434	99.3053	32.9509	34.3	48
MU016444.1	1	2025	1825	1921	94.8642	89.4375	34.5	59.7
JAACYP010023817.1	1	10967	3310	10702	97.5837	29.7307	33.8	60
JAACYP010023952.1	1	6291	2153	6291	100	34.0361	34.2	56.2
JAACYP010024007.1	1	1082	4233	1082	100	388.848	34.5	33
JAACYP010024015.1	1	1343	2828	1343	100	203.771	34.7	47.1
JAACYP010024174.1	1	1570	1560	1570	100	98.3146	34	55.5
JAACYP010024227.1	1	1631	5968	1631	100	364.15	34.6	11.6
JAACYP010024269.1	1	33471	24232	33383	99.7371	72.0085	34.5	58.7
JAACYP010024346.1	1	3377	309	2935	86.9115	8.69263	34	2.42
JAACYP010024418.1	1	4487	2675	4239	94.4729	59.4005	34.5	58.6
JAACYP010024435.1	1	9134	3423	9134	100	37.2993	34.6	56.6
MU016445.1	1	35008	4529	34678	99.0574	12.9049	34.5	6.19
JAACYP010024580.1	1	8856	3087	8851	99.9435	34.2658	34.6	59.3
JAACYP010024754.1	1	2498	6661	2498	100	267.996	34.5	46
JAACYP010024910.1	1	14779	2742	14279	96.6168	18.4236	33.2	59.8
JAACYP010025058.1	1	4699	416	4322	91.977	8.61481	33	32.4
JAACYP010025064.1	1	5154	576	4992	96.8568	11.025	32.8	59.6
JAACYP010025075.1	1	7757	2887	7757	100	37.1111	34.5	49.5
JAACYP010025235.1	1	5116	811	5046	98.6317	15.6742	33.6	56.8
JAACYP010025698.1	1	6360	2312	6360	100	35.9783	34.5	38
JAACYP010025749.1	1	5564	1260	5562	99.9641	22.0581	33.8	59
JAACYP010026108.1	1	3248	13943	3248	100	427.06	34.3	39.2
JAACYP010026147.1	1	4349	12454	4349	100	283.257	34.4	23.3
MU016446.1	1	39876	14375	39867	99.9774	35.9151	34.6	59.7
JAACYP010028670.1	1	13410	2594	13335	99.4407	19.109	33.2	59.8
JAACYP010028752.1	1	4766	950	4766	100	19.8479	34.7	17.2
JAACYP010028757.1	1	4767	621	4738	99.3917	13.0115	34.6	7.11
JAACYP010028800.1	1	34329	4290	33953	98.9047	12.4742	34.7	3.94
JAACYP010028841.1	1	14146	3474	14120	99.8162	24.503	34.5	13.2
JAACYP010028843.1	1	14148	2603	14025	99.1306	18.3335	34.6	6.36
JAACYP010028894.1	1	34333	4878	34304	99.9155	14.166	34.6	5.54
JAACYP010028985.1	1	2872	464	2781	96.8315	16.0487	34.7	6.98
JAACYP010029031.1	1	5271	786	5168	98.0459	14.8685	34.9	0.646
JAACYP010029074.1	1	2872	314	2618	91.156	10.6104	34.2	0.309
JAACYP010029086.1	1	5272	1178	5272	100	22.1455	34.8	9.93
MU016447.1	1	2478	470	2375	95.8434	18.818	34.5	15
MU016448.1	1	28705	5927	28490	99.251	20.5957	34.5	9.98
JAACYP010029289.1	1	10566	1844	10556	99.9054	17.4212	34.4	4.47
JAACYP010029297.1	1	2243	324	2188	97.5479	14.4311	34.4	2.62
JAACYP010029299.1	1	1250	109	1140	91.2	7.9176	34.8	0.771
JAACYP010029314.1	1	9522	2038	9506	99.832	21.3738	34.5	11.6
MU016449.1	1	1328	235	1209	91.0392	16.177	34.3	18.4
MU016450.1	1	2478	316	2351	94.8749	12.1336	34.4	9.21
JAACYP010029343.1	1	6354	2192	6354	100	34.488	34.4	55.2
MU016451.1	1	28698	4081	28129	98.0173	14.1554	34.5	0.726
JAACYP010029374.1	1	2130	650	2120	99.5305	30.4723	34.6	0.149
MU016452.1	1	12533	2409	12269	97.8936	19.0023	34.4	9.89
JAACYP010029405.1	1	7662	1614	7657	99.9347	20.9649	34.6	6.92
JAACYP010029417.1	1	9525	1387	9391	98.5932	14.5224	34.5	4.12
JAACYP010029418.1	1	925	98	897	96.973	10.4443	34.9	0.276
JAACYP010029434.1	1	10573	1938	10530	99.5933	18.1853	34.5	6.74
JAACYP010029442.1	1	1819	491	1817	99.89	27.3887	34.1	4.46
JAACYP010029443.1	1	2190	428	2185	99.7717	16.5361	33.9	11.6
JAACYP010029444.1	1	1851	2115	1851	100	111.264	34.3	57.7
JAACYP010029447.1	1	2483	899	2482	99.9597	36.0113	34.1	0.00222
MU016453.1	1	6853	1322	6742	98.3803	19.1753	34.4	1.74
JAACYP010029458.1	1	2483	1072	2483	100	43.1273	34.1	3.97
JAACYP010029481.1	1	7654	1336	7527	98.3407	17.3846	34.5	2.17
JAACYP010029522.1	1	6276	1274	6276	100	20.0488	34.5	19.9
MU016454.1	1	12420	2391	12286	98.9211	18.998	34.6	10.9
MU016455.1	1	6850	1203	6750	98.5401	17.4423	34.4	0.917
MU016456.1	1	10738	2544	10459	97.4018	23.5485	34.6	24.1
JAACYP010029643.1	1	12367	1999	12312	99.5553	16.1022	34.5	2.99
JAACYP010029647.1	1	12371	2055	12331	99.6767	16.4939	34.5	5.07
JAACYP010029660.1	1	6271	1178	6271	100	17.8595	34.5	18.2
MU016457.1	1	3864	1640	3762	97.3602	42.324	34.2	7.6
JAACYP010029676.1	1	1668	338	1668	100	17.7938	34.6	0
JAACYP010029677.1	1	1668	368	1668	100	21.4263	34.6	0
JAACYP010029678.1	1	1510	305	1510	100	20.1689	34.4	0
JAACYP010029679.1	1	1510	334	1510	100	21.0815	34.5	0
JAACYP010029698.1	1	3267	1768	3267	100	53.4512	34.2	6.1
JAACYP010029699.1	1	3951	15	604	15.2873	0.360415	33.8	0
JAACYP010029721.1	1	1085	126	1024	94.3779	11.5438	34.3	0
MU016458.1	1	9783	1085	9196	93.9998	10.9248	34.6	1.4
JAACYP010029747.1	1	5535	788	5287	95.5194	13.8383	34.5	4.86
JAACYP010029767.1	1	1254	168	1242	99.0431	13.0144	34.7	2.49
JAACYP010029776.1	1	3048	1316	2973	97.5394	42.7753	34.4	6.9
JAACYP010029781.1	1	9575	1739	9525	99.4778	18.0623	34.7	3.5
JAACYP010029793.1	1	9589	1917	9587	99.9791	19.8826	34.5	6.71
JAACYP010029801.1	1	5534	1196	5527	99.8735	21.0056	34.3	14.6
JAACYP010029811.1	1	10721	2141	10664	99.4683	20.0034	34.4	10.1
JAACYP010029835.1	1	7161	1291	7161	100	17.7907	34.4	3.77
JAACYP010029837.1	1	3048	1140	3046	99.9344	36.8711	34.4	2.71
JAACYP010029869.1	1	1254	294	1254	100	22.5183	34.5	10.1
JAACYP010029870.1	1	7163	1229	7157	99.9162	16.67	34.5	2.21
JAACYP010030007.1	1	10719	2113	10709	99.9067	19.7164	34.4	11.7
MU016459.1	1	25905	5551	25704	99.2241	21.3436	34.6	11.2
MU016460.1	1	11800	2164	11469	97.1949	18.0309	34.5	14.8
MU016461.1	1	25896	3610	24938	96.3006	13.8498	34.6	0.406
MU016462.1	1	11787	1713	11477	97.37	14.2991	34.5	12.3
JAACYP010030209.1	1	7015	1253	7004	99.8432	17.7689	34.5	2.15
JAACYP010030233.1	1	7018	1274	7007	99.8433	18.0687	34.4	1.13
JAACYP010030423.1	1	4952	37	191	3.85703	0.252827	26.4	11.7
MU016463.1	1	36028	11804	35700	99.0896	32.6565	34.5	54.3
MU016464.1	1	12377	2464	12190	98.4891	19.7774	34.5	4.82
JAACYP010030433.1	1	6824	1130	6818	99.9121	16.5171	34.8	3.38
JAACYP010030434.1	1	7750	1323	7724	99.6645	16.8806	34.4	5.35
JAACYP010030435.1	1	3056	522	3050	99.8037	17.0933	34.7	7.17
MU016465.1	1	6709	962	6572	97.958	14.2358	34.6	4.36
MU016466.1	1	12340	2725	12145	98.4198	21.9879	34.4	7.07
JAACYP010030440.1	1	6829	1194	6823	99.9121	17.4351	34.6	4.3
JAACYP010030441.1	1	7750	1332	7642	98.6065	17.0814	34.6	4.95
JAACYP010030442.1	1	3056	428	2984	97.644	13.4787	34.6	0.0631
JAACYP010030531.1	1	18986	7082	18918	99.6418	36.2816	34.5	1.57
JAACYP010030532.1	1	18977	10351	18977	100	53.1692	34.5	10.4
MU016467.1	1	1726	182	1461	84.6466	10.011	34.3	28.5
MU016468.1	1	1576	254	1453	92.1954	13.9201	34.4	29.5
CM021768.1	1	97005765	35242721	96129935	99.0971	36.1975	34.5	59.4
JAACYP010016741.1	1	1461	60	1173	80.2875	4.09514	34.6	24.7
JAACYP010016817.1	1	2983	1236	2971	99.5977	40.3828	34.7	59.8
JAACYP010016908.1	1	7510	2441	7510	100	32.3734	34.4	57
JAACYP010016936.1	1	1930	1436	1930	100	73.2513	34.3	45.7
JAACYP010017436.1	1	2560	621	2554	99.7656	24.1867	34.2	37.6
JAACYP010017489.1	1	3783	429	3564	94.2109	11.3	34.4	24.5
JAACYP010017538.1	1	1174	53	530	45.1448	1.30068	28.2	15
JAACYP010018596.1	1	2666	808	2666	100	30.7262	34.3	59.9
JAACYP010018734.1	1	2928	884	2819	96.2773	29.8692	34.3	31.1
JAACYP010019445.1	1	2932	521	2932	100	16.8837	34.7	59.2
MU016469.1	1	1741	216	1098	63.0672	10.3153	33.8	38.3
JAACYP010019929.1	1	9818	3411	9818	100	34.5793	34.6	59.4
JAACYP010019948.1	1	3047	1369	3004	98.5888	44.1349	34.2	34.6
JAACYP010020356.1	1	2194	513	2194	100	23.309	33.4	60
JAACYP010020382.1	1	1376	206	1376	100	14.3496	33.6	53.2
JAACYP010020456.1	1	6901	2541	6901	100	36.6266	34.7	59.6
JAACYP010020641.1	1	2139	96	1464	68.4432	3.49088	33.7	19
MU016470.1	1	11085	3722	10958	98.8543	33.3667	34.5	58.9
MU016471.1	1	1635	272	1460	89.2966	14.3774	33.8	41.8
JAACYP010020953.1	1	3525	3366	3525	100	95.3194	34.2	36.2
JAACYP010021120.1	1	1459	348	1457	99.8629	23.1439	34.5	59.7
JAACYP010021235.1	1	2345	102	1186	50.5757	3.8081	34.5	26.7
JAACYP010021245.1	1	3478	1103	3478	100	31.4845	34.3	59.9
JAACYP010021339.1	1	1393	372	1392	99.9282	26.4322	34.3	59.2
JAACYP010021516.1	1	3185	247	2942	92.3705	7.65463	33.4	19.3
MU016472.1	1	3022	581	2930	96.9557	18.1956	33.6	59.1
MU016473.1	1	8853	2731	8600	97.1422	30.6117	34.3	54.5
JAACYP010022064.1	1	3465	1101	3412	98.4704	31.7146	34.5	59.8
JAACYP010022084.1	1	1068	266	1056	98.8764	21.6592	34.8	33.1
JAACYP010022091.1	1	1931	723	1931	100	37.9332	34.6	59.6
JAACYP010022254.1	1	1479	241	1391	94.05	15.1001	34.2	21
JAACYP010022654.1	1	1345	123	1315	97.7695	8.78141	32.7	59.2
JAACYP010022955.1	1	3895	756	3894	99.9743	19.0626	34.4	38.5
JAACYP010023006.1	1	3305	995	3305	100	30.0469	34.5	27.3
JAACYP010023075.1	1	3081	660	2936	95.2937	20.6375	34	16.5
JAACYP010023118.1	1	7820	2632	7820	100	33.4272	34.6	57.1
JAACYP010023167.1	1	8712	3036	8657	99.3687	34.7118	34.5	59.8
JAACYP010023172.1	1	5805	1994	5805	100	34.3485	34.6	59.8
JAACYP010023261.1	1	3812	1741	3803	99.7639	44.9748	34.3	31.2
MU016474.1	1	2468	2011	2466	99.919	80.6049	34.5	44.5
JAACYP010023426.1	1	2597	1671	2597	100	62.568	34.2	45.5
JAACYP010023448.1	1	5067	1603	5067	100	31.3069	34.3	57.6
JAACYP010023475.1	1	9585	3560	9585	100	37.0714	34.6	58.6
JAACYP010023595.1	1	2959	355	2797	94.5252	11.7053	34.7	8.93
JAACYP010023602.1	1	9456	3482	9456	100	36.6499	34.5	59.5
JAACYP010023698.1	1	3020	484	2791	92.4172	16.0258	34.5	8.92
JAACYP010023771.1	1	7551	2625	7549	99.9735	34.4391	34.6	56.8
JAACYP010023914.1	1	2482	1072	2482	100	43.3658	34.2	25.9
MU016475.1	1	5882	751	5684	96.6338	12.5927	33.7	18.5
MU016476.1	1	2744	1273	2644	96.3557	45.0098	34	18.9
JAACYP010023961.1	1	1559	766	1558	99.9359	49.2688	34.1	39.5
MU016477.1	1	6120	1065	6010	98.2026	17.3307	34.5	32.5
JAACYP010024167.1	1	1892	455	1870	98.8372	23.1327	34.6	3.62
JAACYP010024334.1	1	3021	1370	3021	100	45.4148	34.4	39.7
JAACYP010024424.1	1	1137	707	1137	100	61.8461	34.5	47.5
JAACYP010024668.1	1	10463	3690	10463	100	34.4608	34.6	58.4
JAACYP010024746.1	1	2646	2169	2646	100	82.1047	34.3	54.7
MU016478.1	1	2108	518	2083	98.814	22.6475	34	51.7
MU016479.1	1	8588	2988	8489	98.8472	34.3009	34.3	57.3
JAACYP010025006.1	1	2706	3017	2706	100	109.937	34.2	28.9
MU016480.1	1	3521	315	3166	89.9176	8.96563	33.5	56.2
MU016481.1	1	6760	632	6214	91.9231	8.85651	33.1	50.9
JAACYP010025745.1	1	3292	1403	3292	100	42.2281	34.5	35.9
JAACYP010028728.1	1	3518	300	3466	98.5219	8.54406	34.4	0
JAACYP010028729.1	1	3776	526	3771	99.8676	13.8514	34.4	1.67
JAACYP010028741.1	1	4666	1085	4666	100	23.1569	34.4	11.1
JAACYP010028756.1	1	3167	596	3154	99.5895	18.8579	34.8	3.32
JAACYP010028769.1	1	1502	153	1500	99.8668	10.1132	34.5	4.25
JAACYP010028770.1	1	4645	739	4640	99.8924	15.7569	34.4	3.84
JAACYP010028771.1	1	3688	567	3675	99.6475	15.0889	34.5	0
JAACYP010028775.1	1	3166	615	3166	100	19.3958	34.7	4.53
JAACYP010028791.1	1	4667	791	4615	98.8858	16.9381	34.6	3.27
JAACYP010028859.1	1	2221	327	2021	90.995	14.5331	34.3	36.3
JAACYP010028860.1	1	8477	1710	8471	99.9292	20.0976	34.5	9.87
JAACYP010028861.1	1	3033	526	3033	100	17.3492	34.2	5.4
JAACYP010028889.1	1	8487	1444	8430	99.3284	16.9471	34.4	7.3
JAACYP010028910.1	1	2656	983	2621	98.6822	36.7357	34.3	0.907
JAACYP010028939.1	1	3033	480	3022	99.6373	15.7095	34.4	3.49
JAACYP010028988.1	1	2942	539	2942	100	18.1264	34.6	10.7
JAACYP010028993.1	1	23422	4831	23377	99.8079	20.5578	34.6	14.6
JAACYP010029051.1	1	2948	421	2904	98.5075	14.0438	34.5	8.38
JAACYP010029090.1	1	23404	3459	22829	97.5432	14.7323	34.4	8.51
JAACYP010029128.1	1	12444	2005	12129	97.4687	16.0668	34.5	6.65
MU016482.1	1	3110	307	2924	94.0193	9.59518	34.6	10
JAACYP010029173.1	1	2676	290	2629	98.2436	10.9152	34.4	1.17
JAACYP010029179.1	1	12453	2402	12313	98.8758	19.2012	34.5	11.9
JAACYP010029233.1	1	2703	352	2694	99.667	12.8065	34.7	3.71
JAACYP010029341.1	1	8432	2068	8432	100	24.3478	34.6	13.2
MU016483.1	1	10360	2449	10185	98.3108	23.5711	34.4	2.49
JAACYP010029449.1	1	2656	1138	2656	100	42.6773	34.2	2.59
JAACYP010029456.1	1	1502	163	1490	99.2011	10.773	34.8	0
MU016484.1	1	10359	2581	10223	98.6871	24.8254	34.3	4.38
JAACYP010029501.1	1	8435	2745	8435	100	32.4194	34.6	18.5
JAACYP010029506.1	1	1193	418	1193	100	34.9673	34.7	59.1
MU016485.1	1	7809	1820	7712	98.7578	23.1847	34.5	17.3
MU016486.1	1	7803	1060	7515	96.3091	13.5971	34.5	0.996
MU016487.1	1	10850	2297	10034	92.4793	21.074	34.2	18.5
JAACYP010029930.1	1	3518	370	3483	99.0051	10.502	34.3	0
JAACYP010029990.1	1	3780	485	3740	98.9418	12.7865	34.8	2.28
MU016488.1	1	9882	2922	9782	98.9881	29.3506	34.3	24.3
MU016489.1	1	2894	2345	2796	96.6137	79.397	34.2	46.9
MU016490.1	1	1677	306	1562	93.1425	17.975	34.5	21
JAACYP010030644.1	1	1423	303	1421	99.8595	20.8215	34.5	18.2
JAACYP010031000.1	1	7436	1385	7388	99.3545	18.4609	34.6	0.762
JAACYP010031001.1	1	7439	1435	7439	100	19.1875	34.5	3.34
JAACYP010031006.1	1	8934	1100	8811	98.6232	12.2999	34.5	0
JAACYP010031007.1	1	8934	1061	8777	98.2427	11.7743	34.6	0.502
CM021769.1	1	64100443	23455452	63433657	98.9598	36.4622	34.5	59.4
JAACYP010015499.1	1	4100	3836	4100	100	89.7559	33.4	59.7
JAACYP010016712.1	1	1112	351	1112	100	31.3534	34.5	59.7
JAACYP010016791.1	1	2762	1109	2762	100	40.2444	34.6	59.7
JAACYP010017064.1	1	1374	273	1359	98.9083	19.7213	34.3	37.8
JAACYP010018624.1	1	4201	1317	4165	99.1431	30.7693	34.3	59.9
JAACYP010018677.1	1	3293	1055	3293	100	32.0325	34.5	60
JAACYP010018834.1	1	1772	428	1772	100	22.8634	33.5	59.3
JAACYP010020162.1	1	5051	1827	5051	100	36.2011	34.6	59.5
JAACYP010020211.1	1	1048	195	1033	98.5687	19.0677	34.7	22.1
JAACYP010020223.1	1	1257	375	1257	100	29.1551	34.3	59.9
JAACYP010020302.1	1	1025	142	1025	100	12.4712	33.3	57.7
JAACYP010021223.1	1	3343	1311	3343	100	38.7987	34.4	59.9
JAACYP010021452.1	1	14267	5228	14267	100	36.489	34.7	59.5
JAACYP010021460.1	1	2519	2101	2519	100	81.7995	33.8	24.6
JAACYP010021821.1	1	3871	737	3862	99.7675	18.7998	34.1	59.8
JAACYP010021861.1	1	2530	175	2376	93.913	6.46403	32.8	53.9
JAACYP010021978.1	1	11319	4057	11293	99.7703	35.5117	34.5	59.7
JAACYP010022100.1	1	1747	538	1718	98.34	31.3583	34	60
JAACYP010022109.1	1	7639	2879	7639	100	37.571	34.5	58.1
MU016491.1	1	3651	485	3353	91.8379	13.0312	34.6	18.9
JAACYP010022701.1	1	7365	2684	7364	99.9864	36.0544	34.6	57.5
JAACYP010022864.1	1	8404	3150	8404	100	37.5516	34.6	59.9
JAACYP010023136.1	1	2344	335	2343	99.9573	13.7735	33.2	58.7
JAACYP010023198.1	1	6245	2113	6241	99.9359	33.7147	34.4	59.6
JAACYP010023267.1	1	9729	3034	9710	99.8047	30.8254	34.4	54.4
JAACYP010023274.1	1	16024	6118	16024	100	38.0335	34.2	53.1
JAACYP010023569.1	1	8705	3430	8695	99.8851	39.1881	34.6	53.1
JAACYP010023577.1	1	2895	890	2846	98.3074	29.9513	34.6	50.4
JAACYP010023828.1	1	6825	2401	6825	100	35.0217	34.4	59.6
JAACYP010023995.1	1	8608	3050	8608	100	35.1278	34.4	35.7
MU016492.1	1	7737	2588	7730	99.9095	33.3341	34.6	59.9
MU016493.1	1	14963	5190	14827	99.0911	34.4486	34.6	59.9
JAACYP010024776.1	1	6047	1830	6047	100	29.6964	34.6	56.9
JAACYP010026151.1	1	8356	6432	8356	100	75.8168	34.4	59.9
JAACYP010028599.1	1	9865	1774	9383	95.114	17.7169	33.4	59.7
JAACYP010028676.1	1	5119	972	5110	99.8242	18.89	34.6	1.77
JAACYP010028677.1	1	5119	916	5103	99.6874	17.8478	34.6	2.16
JAACYP010028783.1	1	9767	1981	9720	99.5188	20.2295	34.5	0
JAACYP010028786.1	1	9767	2094	9762	99.9488	21.3501	34.5	2.7
JAACYP010028917.1	1	10153	1211	10069	99.1727	11.955	34.6	2.17
JAACYP010028924.1	1	53356	18786	53315	99.9232	35.0348	34.5	58.3
JAACYP010028925.1	1	33219	11900	33219	100	35.6596	34.6	59.8
JAACYP010028926.1	1	3261	1200	3261	100	37.0825	34.6	59.9
JAACYP010029251.1	1	14409	1967	13989	97.0852	13.5359	34.3	9.31
JAACYP010029351.1	1	14405	2970	14311	99.3474	20.5615	34.4	17.8
JAACYP010029525.1	1	10531	1325	10528	99.9715	12.5297	34.6	1.38
JAACYP010029531.1	1	10531	1354	10526	99.9525	12.7682	34.5	0.165
MU016494.1	1	35699	6506	35573	99.647	18.1989	34.5	1.07
MU016495.1	1	35700	6438	35514	99.479	17.9536	34.6	0.79
JAACYP010029564.1	1	19316	3508	19258	99.6997	18.0905	34.5	1.15
JAACYP010029565.1	1	19316	3724	19284	99.8343	19.1945	34.5	1.06
JAACYP010030148.1	1	7338	2762	7329	99.8774	37.5086	34.7	58.4
JAACYP010030182.1	1	6806	1282	6791	99.7796	18.7737	34.5	0.559
JAACYP010030299.1	1	2635	592	2635	100	22.2023	34.4	18.2
JAACYP010030300.1	1	6806	1239	6791	99.7796	18.1496	34.6	1.18
JAACYP010030303.1	1	2634	775	2634	100	17.4214	34.5	32.1
JAACYP010030426.1	1	1581	16284	1581	100	1040.84	33.9	59.8
JAACYP010030519.1	1	24481	4416	24410	99.71	17.9282	34.5	0.293
JAACYP010030520.1	1	24481	4535	24471	99.9592	18.446	34.5	1.43
MU016496.1	1	30086	5491	29644	98.5309	18.1918	34.6	1.35
MU016497.1	1	30088	5249	29654	98.5576	17.4077	34.6	0.63
JAACYP010030525.1	1	8467	1410	8467	100	16.6045	34.5	1.01
JAACYP010030526.1	1	8467	1442	8456	99.8701	16.9474	34.5	0
JAACYP010030527.1	1	23167	4453	23150	99.9266	19.2005	34.6	0.389
JAACYP010030528.1	1	23168	4534	23119	99.7885	19.5209	34.5	1.08
JAACYP010030653.1	1	15747	2879	15702	99.7142	18.239	34.3	2.09
JAACYP010030654.1	1	56971	12202	56768	99.6437	21.3644	34.5	7.03
JAACYP010030655.1	1	7073	1294	7069	99.9434	18.2575	34.5	0
JAACYP010030656.1	1	7073	1310	7073	100	18.4794	34.6	0
JAACYP010030657.1	1	6276	1180	6265	99.8247	18.6877	34.3	1.15
JAACYP010030663.1	1	7271	1074	7126	98.0058	14.7304	34.3	2.21
JAACYP010030664.1	1	15746	3104	15717	99.8158	19.6684	34.3	3.97
JAACYP010030665.1	1	56995	10793	56534	99.1912	18.8924	34.5	3.56
JAACYP010030670.1	1	7272	1633	7265	99.9037	22.4326	34.3	13.5
CM021770.1	1	36958887	13586859	36756732	99.453	36.6535	34.5	59.7
JAACYP010017089.1	1	10286	3413	10265	99.7958	32.9988	34.5	53.9
JAACYP010017558.1	1	3326	1156	3326	100	34.5607	34.6	60
JAACYP010018712.1	1	3018	1126	3018	100	37.2608	34.5	56.5
JAACYP010018758.1	1	8611	3316	8609	99.9768	38.3381	34.6	59.3
JAACYP010019266.1	1	4765	1865	4765	100	38.9807	34.7	60
JAACYP010020326.1	1	1644	563	1644	100	31.9586	34.3	59.5
JAACYP010021066.1	1	17606	9677	17556	99.716	54.692	34.5	43.6
JAACYP010021597.1	1	7936	3521	7934	99.9748	44.2961	34.2	43.4
JAACYP010023055.1	1	5293	1409	5293	100	26.3924	34	59.4
JAACYP010028745.1	1	4583	899	4563	99.5636	19.3118	34.6	0.888
JAACYP010028747.1	1	4988	1128	4988	100	22.315	34.5	14.4
JAACYP010029290.1	1	8494	2468	8212	96.68	28.7974	34.5	40.2
JAACYP010029291.1	1	4121	540	3955	95.9719	12.9425	34.5	7.51
JAACYP010029390.1	1	10653	1718	10553	99.0613	16.0004	34.4	2.05
JAACYP010029394.1	1	5825	2185	5825	100	37.0228	34.5	31.2
JAACYP010029395.1	1	4118	1109	4118	100	26.6294	34.6	26
JAACYP010029404.1	1	10657	2425	10657	100	22.7477	34.6	10.4
CM021771.1	1	39363776	14480507	39089142	99.3023	36.6609	34.5	59.7
JAACYP010020193.1	1	1887	623	1875	99.3641	32.2999	34.3	59.9
JAACYP010020363.1	1	3562	1305	3562	100	36.3032	34.4	60
JAACYP010021364.1	1	1840	395	1840	100	20.7576	34.1	59
JAACYP010021649.1	1	5802	1159	5517	95.0879	19.7234	33.4	59.4
MU016498.1	1	4207	371	3627	86.2135	8.74804	34.8	10.2
JAACYP010022946.1	1	3086	464	2995	97.0512	14.9955	33.8	23.7
JAACYP010023159.1	1	3069	224	2854	92.9945	7.20398	33.1	2.71
JAACYP010023456.1	1	2248	187	2102	93.5053	8.02625	33	23.3
MU016499.1	1	14836	4296	14500	97.7352	28.419	34.1	59.7
JAACYP010024182.1	1	2931	1116	2885	98.4306	37.2873	33.5	40
JAACYP010024371.1	1	8437	2408	8421	99.8104	28.2915	34	59.8
JAACYP010024432.1	1	12179	1259	11101	91.1487	10.2443	33.4	13.4
MU016500.1	1	6157	850	5815	94.4453	13.7705	33.5	33.6
JAACYP010025059.1	1	3610	282	3398	94.1274	7.76343	32.9	18.4
JAACYP010025628.1	1	13361	2585	13337	99.8204	19.0018	33.4	59.2
MU016501.1	1	12149	3129	12050	99.1851	25.5523	34.1	59.6
JAACYP010028732.1	1	9569	1177	9468	98.9445	12.1827	34.4	4.61
JAACYP010028734.1	1	9577	2015	9564	99.8643	20.7012	34.5	13
