#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYP010018647.1	1	1041	296	1041	100	34.9145	35.9	58.6
JAACYP010018676.1	1	4483	1171	4483	100	33.4791	36	54.8
JAACYP010018703.1	1	4621	1030	4621	100	28.3263	35.8	59.1
JAACYP010018729.1	1	6396	1910	6396	100	37.8497	36.1	59.7
JAACYP010018778.1	1	2109	608	2109	100	34.5069	35.8	59.4
JAACYP010018878.1	1	3131	902	3131	100	36.4867	35.9	59.9
JAACYP010018896.1	1	1314	364	1314	100	32.2542	36	56.2
JAACYP010018937.1	1	1802	2193	1802	100	159.507	35.9	57.4
JAACYP010019881.1	1	1840	189	1801	97.8804	11.0957	35.9	2.29
JAACYP010019909.1	1	1537	509	1537	100	41.0748	36	32.4
JAACYP010019920.1	1	8651	2080	8651	100	32.1559	36	59.6
JAACYP010019927.1	1	7271	1681	7271	100	29.6142	35.9	58.7
JAACYP010020037.1	1	13107	3062	13107	100	30.1952	35.9	58.2
JAACYP010020040.1	1	10451	2292	10451	100	27.8543	35.9	57.7
JAACYP010020138.1	1	3854	1236	3854	100	40.0991	36.2	58.6
JAACYP010020160.1	1	2386	563	2386	100	28.5222	36	58.2
JAACYP010020232.1	1	2723	646	2723	100	29.4987	36.1	59
JAACYP010020271.1	1	1253	463	1253	100	47.0439	35.3	57.5
JAACYP010021068.1	1	1492	371	1492	100	32.3854	35.9	30.9
MU016434.1	1	2543	377	2288	89.9725	13.687	35.2	18.8
JAACYP010021206.1	1	2814	1237	2814	100	56.9264	36.1	58.6
JAACYP010021282.1	1	1832	1679	1832	100	110.899	36	30
JAACYP010021302.1	1	3918	1078	3918	100	35.3035	35.9	59
JAACYP010021326.1	1	2233	1440	2233	100	61.0219	34.5	48.7
JAACYP010021513.1	1	3515	1011	3515	100	36.7863	35.9	40.2
JAACYP010021897.1	1	8293	1906	8293	100	29.8746	36	59.5
JAACYP010021918.1	1	3783	1168	3777	99.8414	39.5741	35.8	57.5
MU016435.1	1	2109	7771	2009	95.2584	226.799	32.9	23.7
JAACYP010022108.1	1	3569	930	3569	100	32.1942	35.9	59.8
JAACYP010022163.1	1	1188	438	1188	100	46.5345	35.4	57.5
JAACYP010022237.1	1	3302	836	3302	100	32.8995	36.1	59
MU016436.1	1	7757	1821	7752	99.9355	30.1244	35.8	57.8
JAACYP010022330.1	1	4994	1143	4992	99.96	29.4974	35.8	58.9
JAACYP010022357.1	1	3454	791	3454	100	29.0785	36	59.5
JAACYP010022479.1	1	9055	2075	9055	100	29.2433	36	59.2
JAACYP010022606.1	1	8284	1935	8284	100	30.4262	35.9	58
JAACYP010022610.1	1	2108	1353	2108	100	44.9198	34.5	9.07
MU016437.1	1	3755	527	3639	96.9108	17.0394	35.8	49.6
JAACYP010022676.1	1	1818	261	1818	100	16.9109	35.7	58.5
JAACYP010022744.1	1	4295	1040	4295	100	31.0189	35.8	58.8
MU016438.1	1	4053	442	3935	97.0886	13.7456	35.9	21.5
JAACYP010022793.1	1	8622	1725	8622	100	26.1891	35.9	59.4
JAACYP010022815.1	1	11767	2535	11767	100	27.1097	35.8	53.8
JAACYP010022829.1	1	5077	1344	5073	99.9212	27.9976	35.1	26.8
JAACYP010022888.1	1	7531	1577	7531	100	25.8041	35.7	58.5
MU016439.1	1	11656	4191	11507	98.7217	46.1639	35.9	16.9
JAACYP010023202.1	1	7614	1899	7614	100	32.4582	36	59.1
MU016440.1	1	4823	1093	4712	97.6985	28.3946	35.9	54.9
MU016441.1	1	6810	1607	6805	99.9266	30.1954	35.7	58.5
JAACYP010023384.1	1	1896	2054	1896	100	67.4531	33.9	19.9
MU016442.1	1	3407	5010	3399	99.7652	134.68	35.3	16
JAACYP010023474.1	1	9642	2564	9642	100	34.1998	35.9	56.5
JAACYP010023495.1	1	10121	2187	10118	99.9704	27.4467	35.8	57.4
JAACYP010023517.1	1	8163	1916	8163	100	30.2658	35.9	58.4
JAACYP010023584.1	1	1842	417	1842	100	30.0163	36	40.9
JAACYP010023593.1	1	1846	421	1846	100	29.4626	35.9	45.9
JAACYP010023656.1	1	8318	1749	8312	99.9279	27.5386	35.9	58.4
MU016443.1	1	8493	2238	8477	99.8116	32.6179	35.8	44
MU016444.1	1	2025	1226	1929	95.2593	77.7689	35.9	58.3
JAACYP010023817.1	1	10967	2742	10967	100	32.0101	36	59.7
JAACYP010023952.1	1	6291	1448	6291	100	29.5468	35.8	54.7
JAACYP010024007.1	1	1082	1332	1082	100	158.626	35.9	29.7
JAACYP010024015.1	1	1343	2148	1343	100	194.357	36	46.9
JAACYP010024174.1	1	1570	1132	1570	100	94.5293	36	55.3
JAACYP010024227.1	1	1631	1627	1631	100	123.078	35.9	13.3
JAACYP010024269.1	1	33471	15701	33471	100	61.2986	36	57.9
JAACYP010024346.1	1	3377	1543	3376	99.9704	57.8179	35.7	14.9
JAACYP010024418.1	1	4487	1971	4487	100	57.3203	35.9	58.3
JAACYP010024435.1	1	9134	1944	9134	100	27.3118	35.9	56.5
MU016445.1	1	35008	3534	34960	99.8629	13.097	36	5.38
JAACYP010024580.1	1	8856	2027	8856	100	29.4285	35.9	58.1
JAACYP010024754.1	1	2498	2887	2498	100	154.458	36	47.7
JAACYP010024910.1	1	14779	4240	14779	100	36.1981	35.8	59.4
JAACYP010025058.1	1	4699	959	4686	99.7233	23.5203	35.3	26.8
JAACYP010025064.1	1	5154	1432	5154	100	35.0206	35.5	59
JAACYP010025075.1	1	7757	1984	7757	100	33.5872	35.9	51.7
JAACYP010025235.1	1	5116	1676	5108	99.8436	40.4916	35.5	56.9
JAACYP010025698.1	1	6360	1378	6360	100	27.2116	36	40.4
JAACYP010025749.1	1	5564	1694	5564	100	38.5679	35.8	58.6
JAACYP010026108.1	1	3248	9129	3248	100	367.796	36	37.2
JAACYP010026147.1	1	4349	6972	4349	100	208.671	36	24.6
MU016446.1	1	39876	8617	39876	100	27.9262	36	59.2
JAACYP010028670.1	1	13410	5242	13410	100	49.9545	35.8	59.5
JAACYP010028752.1	1	4766	491	4766	100	13.1133	35.8	15.8
JAACYP010028757.1	1	4767	399	4767	100	11.0598	35.7	18.6
JAACYP010028800.1	1	34329	3453	34262	99.8048	13.0378	35.9	5.97
JAACYP010028841.1	1	14146	1824	14141	99.9647	16.8013	36	16.7
JAACYP010028843.1	1	14148	1922	14094	99.6183	17.4141	36	13.1
JAACYP010028894.1	1	34333	3339	34293	99.8835	12.5655	36	5.66
JAACYP010028985.1	1	2872	285	2872	100	12.1636	35.9	4.46
JAACYP010029031.1	1	5271	1348	5271	100	33.3265	35.8	10.9
JAACYP010029074.1	1	2872	297	2872	100	12.8444	36.1	2.45
JAACYP010029086.1	1	5272	1197	5272	100	29.117	35.7	5.28
MU016447.1	1	2478	233	2382	96.1259	12.1473	35.6	17.8
MU016448.1	1	28705	3804	28518	99.3485	17.1324	35.9	7.08
JAACYP010029289.1	1	10566	1388	10566	100	16.9747	36	8.15
JAACYP010029297.1	1	2243	229	2243	100	12.8239	36.3	3.27
JAACYP010029299.1	1	1250	94	1121	89.68	8.5536	36.3	0.606
JAACYP010029314.1	1	9522	1102	9522	100	14.8623	35.9	9.25
MU016449.1	1	1328	146	1239	93.2982	12.7922	35.8	16.7
MU016450.1	1	2478	221	2383	96.1663	11.4209	35.8	19.1
JAACYP010029343.1	1	6354	1486	6327	99.5751	29.9098	35.8	56.2
MU016451.1	1	28698	4024	28527	99.4041	17.9616	35.9	7.28
JAACYP010029374.1	1	2130	389	2110	99.061	24.0681	35.8	1.3
MU016452.1	1	12533	1585	12424	99.1303	16.0775	36	14.5
JAACYP010029405.1	1	7662	960	7662	100	15.7742	36.1	3.51
JAACYP010029417.1	1	9525	1243	9518	99.9265	17.0978	35.9	10.3
JAACYP010029418.1	1	925	106	925	100	14.4	36.2	9.41
JAACYP010029434.1	1	10573	1372	10573	100	16.8776	36.1	6.34
JAACYP010029442.1	1	1819	269	1819	100	19.564	36.1	2.74
JAACYP010029443.1	1	2190	399	2171	99.1324	17.795	35.9	12.8
JAACYP010029444.1	1	1851	1427	1851	100	97.2102	36	56.4
JAACYP010029447.1	1	2483	677	2483	100	34.4925	35.9	0.632
MU016453.1	1	6853	832	6771	98.8034	14.7051	35.8	1.03
JAACYP010029458.1	1	2483	736	2464	99.2348	37.9944	35.9	3.46
JAACYP010029481.1	1	7654	1009	7654	100	16.9001	36	6.22
JAACYP010029522.1	1	6276	831	6261	99.761	16.8486	36.1	24.1
MU016454.1	1	12420	1461	12322	99.211	14.8542	36	13.7
MU016455.1	1	6850	810	6771	98.8467	14.4308	36	1.3
MU016456.1	1	10738	1342	10545	98.2026	15.6853	35.8	25.6
JAACYP010029643.1	1	12367	2138	12366	99.9919	19.5051	35.4	2.47
JAACYP010029647.1	1	12371	2000	12350	99.8302	18.0784	35.4	2.84
JAACYP010029660.1	1	6271	680	6271	100	12.6436	35.8	23.4
MU016457.1	1	3864	1516	3766	97.4638	50.8274	35.8	13.5
JAACYP010029676.1	1	1668	221	1668	100	14.5671	35.7	0
JAACYP010029677.1	1	1668	209	1668	100	15.4418	36.1	0
JAACYP010029678.1	1	1510	192	1510	100	16.147	36.1	0
JAACYP010029679.1	1	1510	191	1510	100	15	36.2	0.215
JAACYP010029698.1	1	3267	1212	3267	100	47.2238	35.9	5.71
JAACYP010029699.1	1	3951	487	3914	99.0635	15.8041	35.8	11
JAACYP010029721.1	1	1085	158	1085	100	18.3235	36.3	1.67
MU016458.1	1	9783	996	9685	98.9983	12.8409	35.9	16.2
JAACYP010029747.1	1	5535	735	5527	99.8555	16.3978	35.6	13.1
JAACYP010029767.1	1	1254	169	1254	100	15.4123	35.8	8.33
JAACYP010029776.1	1	3048	844	3048	100	36.0472	36.1	6.57
JAACYP010029781.1	1	9575	1114	9575	100	15.1121	36	6.21
JAACYP010029793.1	1	9589	1259	9579	99.8957	16.8592	35.8	8.14
JAACYP010029801.1	1	5534	721	5489	99.1868	15.788	35.8	12.1
JAACYP010029811.1	1	10721	1382	10721	100	16.9273	36.1	15.4
JAACYP010029835.1	1	7161	681	7156	99.9302	12.2208	36	3.46
JAACYP010029837.1	1	3048	744	3048	100	31.2684	36	4.77
JAACYP010029869.1	1	1254	144	1254	100	13.9346	35.5	8.19
JAACYP010029870.1	1	7163	863	7163	100	15.5753	36	4.22
JAACYP010030007.1	1	10719	1354	10719	100	16.2188	36.1	15.8
MU016459.1	1	25905	3005	25706	99.2318	14.9209	35.9	9.21
MU016460.1	1	11800	1292	11590	98.2203	13.5924	35.7	16.3
MU016461.1	1	25896	3073	25711	99.2856	15.2826	35.8	8.08
MU016462.1	1	11787	1232	11577	98.2184	13.0469	35.8	16.1
JAACYP010030209.1	1	7015	748	7011	99.943	13.8934	36	3.06
JAACYP010030233.1	1	7018	762	7008	99.8575	14.2478	36.1	1.89
JAACYP010030369.1	1	3599	497	3599	100	18.067	36	53.8
JAACYP010030423.1	1	4952	2023	4952	100	27.6945	31.4	21.8
MU016463.1	1	36028	7444	35757	99.2478	26.7522	35.9	53.3
MU016464.1	1	12377	1881	12300	99.3779	19.5206	36	9.5
JAACYP010030433.1	1	6824	796	6824	100	14.9179	35.7	7.65
JAACYP010030434.1	1	7750	1110	7750	100	18.1992	35.8	8.03
JAACYP010030435.1	1	3056	452	3056	100	19.1633	36	6.54
MU016465.1	1	6709	828	6607	98.4797	15.0292	35.8	6.48
MU016466.1	1	12340	1841	12246	99.2382	19.2729	36	9.12
JAACYP010030440.1	1	6829	765	6829	100	14.4425	35.9	6.08
JAACYP010030441.1	1	7750	1086	7750	100	18.0862	35.9	7.28
JAACYP010030442.1	1	3056	484	3056	100	18.0481	36	3.3
JAACYP010030531.1	1	18986	13539	18986	100	76.8028	35.3	1.09
JAACYP010030532.1	1	18977	19757	18977	100	115.206	35.4	5.18
MU016467.1	1	1726	277	1545	89.5133	18.9502	35.5	22.6
MU016468.1	1	1576	279	1430	90.736	16.8147	35.1	16.1
CM021768.1	1	97005765	24332724	96193704	99.1629	32.0421	35.9	57.8
JAACYP010016741.1	1	1461	223	1446	98.9733	18.7947	36.1	37.1
JAACYP010016817.1	1	2983	341	2970	99.5642	14.596	35.9	58.6
JAACYP010016908.1	1	7510	956	7503	99.9068	16.2345	35.9	54.8
JAACYP010016936.1	1	1930	1112	1930	100	74.8254	36	41.4
JAACYP010017436.1	1	2560	305	2543	99.3359	14.6766	35.6	37.4
JAACYP010017489.1	1	3783	656	3774	99.7621	21.5363	35.9	36.7
JAACYP010017538.1	1	1174	2541	1174	100	93.5639	26.9	6.69
JAACYP010018596.1	1	2666	509	2666	100	25.5881	35.8	59.4
JAACYP010018734.1	1	2928	1525	2919	99.6926	66.2756	36.1	32.2
JAACYP010019445.1	1	2932	405	2932	100	17.3284	35.7	57.4
MU016469.1	1	1741	1358	1636	93.969	47.5095	33.8	27.6
JAACYP010019929.1	1	9818	2447	9818	100	31.5634	35.9	58
JAACYP010019948.1	1	3047	2039	3036	99.639	85.0696	36.1	34.2
JAACYP010020356.1	1	2194	634	2194	100	34.0943	36	60
JAACYP010020382.1	1	1376	357	1374	99.8547	37.0029	35.9	57.7
JAACYP010020456.1	1	6901	1610	6901	100	30.8025	35.8	59.6
JAACYP010020641.1	1	2139	703	2129	99.5325	17.7592	31.1	4.73
MU016470.1	1	11085	2574	10968	98.9445	29.7387	36	57.7
MU016471.1	1	1635	262	1521	93.0275	19.0899	35.8	41.8
JAACYP010020953.1	1	3525	2400	3525	100	89.518	35.9	37.8
JAACYP010021120.1	1	1459	282	1459	100	22.5154	35.7	52.6
JAACYP010021235.1	1	2345	609	2345	100	34.0533	36.1	52
JAACYP010021245.1	1	3478	592	3464	99.5975	22.0834	36.2	59.5
JAACYP010021339.1	1	1393	290	1393	100	26.0682	35.7	56.9
JAACYP010021516.1	1	3185	764	3074	96.5149	23.0364	35.2	19.5
MU016472.1	1	3022	510	2928	96.8895	19.5811	35.3	57
MU016473.1	1	8853	2228	8658	97.7974	31.8526	35.9	53.7
JAACYP010022064.1	1	3465	857	3465	100	32.931	36	59
JAACYP010022084.1	1	1068	151	1063	99.5318	16.7163	36.1	31.3
JAACYP010022091.1	1	1931	500	1931	100	32.4904	36	59.1
JAACYP010022254.1	1	1479	1411	1464	98.9858	109.026	35.6	37.9
JAACYP010022654.1	1	1345	484	1345	100	43.9576	34.7	59
JAACYP010022955.1	1	3895	901	3895	100	29.3374	36	40.7
JAACYP010023006.1	1	3305	1012	3305	100	38.4644	36.2	25.9
JAACYP010023075.1	1	3081	1103	3081	100	44.3531	35.8	24.9
JAACYP010023118.1	1	7820	1646	7820	100	27.7201	35.8	54.6
JAACYP010023167.1	1	8712	2099	8597	98.68	30.9694	35.8	58.7
JAACYP010023172.1	1	5805	1231	5805	100	27.0581	36	59.4
JAACYP010023261.1	1	3812	1344	3812	100	44.3174	36	29
MU016474.1	1	2468	1463	2468	100	72.7504	35.9	41.8
JAACYP010023426.1	1	2597	1645	2597	100	79.6203	35.8	45.6
JAACYP010023448.1	1	5067	1063	5067	100	26.7815	35.8	56
JAACYP010023475.1	1	9585	2284	9585	100	30.9433	36	57.2
JAACYP010023595.1	1	2959	300	2946	99.5607	13.0314	36	16.1
JAACYP010023602.1	1	9456	2330	9456	100	31.5	35.8	58.8
JAACYP010023698.1	1	3020	297	2987	98.9073	12.707	35.9	14.2
JAACYP010023771.1	1	7551	1903	7551	100	32.1364	35.9	56.6
JAACYP010023914.1	1	2482	664	2482	100	33.9871	35.9	28
MU016475.1	1	5882	647	5631	95.7327	13.5037	35.8	23.1
MU016476.1	1	2744	1088	2643	96.3192	44.1665	35	22.8
JAACYP010023961.1	1	1559	1243	1559	100	101.642	36	40.4
MU016477.1	1	6120	753	6021	98.3824	16.0324	36	37.7
JAACYP010024167.1	1	1892	619	1883	99.5243	37.2563	35.9	9.89
JAACYP010024334.1	1	3021	1444	3021	100	62.2738	35.9	39.2
JAACYP010024424.1	1	1137	572	1137	100	63.4204	36	45.9
JAACYP010024668.1	1	10463	2381	10463	100	28.5572	35.9	57.4
JAACYP010024746.1	1	2646	1604	2646	100	77.9214	36.1	52.4
MU016478.1	1	2108	3026	2101	99.6679	175.321	35.5	50.4
MU016479.1	1	8588	2086	8489	98.8472	30.8671	36	55.7
JAACYP010025006.1	1	2706	2283	2706	100	107.679	35.9	28.9
MU016480.1	1	3521	1694	3422	97.1883	40.2826	34.7	36.3
MU016481.1	1	6760	4034	6661	98.5355	60.2737	34.7	47.6
JAACYP010025745.1	1	3292	2530	3292	100	97.0902	36	35
JAACYP010028728.1	1	3518	231	3461	98.3798	8.25782	35.8	0
JAACYP010028729.1	1	3776	316	3747	99.232	10.9423	35.9	1.22
JAACYP010028741.1	1	4666	565	4666	100	15.5114	36	8.1
JAACYP010028756.1	1	3167	655	3167	100	27.4825	36	11.2
JAACYP010028769.1	1	1502	102	1501	99.9334	8.26498	35.8	3.55
JAACYP010028770.1	1	4645	533	4645	100	14.5942	36	4.76
JAACYP010028771.1	1	3688	407	3652	99.0239	13.1803	35.9	0
JAACYP010028775.1	1	3166	526	3166	100	21.7827	36	5.74
JAACYP010028791.1	1	4667	644	4667	100	18.2327	36	7.44
JAACYP010028859.1	1	2221	374	2162	97.3435	21.5763	35.5	37.1
JAACYP010028860.1	1	8477	1168	8449	99.6697	18.0075	36	9.42
JAACYP010028861.1	1	3033	317	3033	100	13.8226	36.1	9.67
JAACYP010028889.1	1	8487	1169	8460	99.6819	17.7429	35.9	9.54
JAACYP010028910.1	1	2656	865	2656	100	41.9748	36	1.7
JAACYP010028939.1	1	3033	337	3033	100	14.756	36.1	6.61
JAACYP010028988.1	1	2942	309	2942	100	13.9103	35.7	11
JAACYP010028993.1	1	23422	2642	23388	99.8548	14.5821	35.9	13.3
JAACYP010029051.1	1	2948	268	2948	100	11.4071	36	12.6
JAACYP010029090.1	1	23404	2737	23397	99.9701	14.9066	35.9	14.1
JAACYP010029128.1	1	12444	1566	12444	100	16.4736	36	15.7
MU016482.1	1	3110	261	2943	94.6302	10.5531	35.7	11.5
JAACYP010029173.1	1	2676	184	2661	99.4395	8.6349	35.5	0.549
JAACYP010029179.1	1	12453	1553	12453	100	16.3883	36	15.1
JAACYP010029233.1	1	2703	242	2675	98.9641	11.5812	35.6	2.64
JAACYP010029341.1	1	8432	984	8432	100	15.1946	36	18.1
MU016483.1	1	10360	1913	10261	99.0444	23.3477	35.8	3.78
JAACYP010029449.1	1	2656	823	2656	100	40.3332	36	1.82
JAACYP010029456.1	1	1502	104	1491	99.2676	8.48602	35.7	0
MU016484.1	1	10359	1964	10261	99.054	24.0083	35.9	4.82
JAACYP010029501.1	1	8435	1038	8435	100	16.0148	36	18.4
JAACYP010029506.1	1	1193	242	1193	100	25.6429	36	56.1
MU016485.1	1	7809	1026	7710	98.7322	16.6427	36	12.4
MU016486.1	1	7803	1041	7704	98.7313	17.254	35.9	12.1
MU016487.1	1	10850	1843	10752	99.0968	22.0326	36	22.1
JAACYP010029930.1	1	3518	206	3499	99.4599	7.30301	36.1	0
JAACYP010029990.1	1	3780	319	3638	96.2434	10.9429	35.8	3.45
MU016488.1	1	9882	1686	9782	98.9881	22.1922	36	21.5
MU016489.1	1	2894	1821	2796	96.6137	79.0774	36	45.6
MU016490.1	1	1677	226	1581	94.2755	15.2999	35.3	15.1
JAACYP010030644.1	1	1423	186	1423	100	16.8932	35.7	13.4
JAACYP010031000.1	1	7436	846	7436	100	14.598	35.8	1.68
JAACYP010031001.1	1	7439	861	7439	100	14.7396	35.8	0.505
JAACYP010031006.1	1	8934	711	8876	99.3508	10.3416	35.9	0
JAACYP010031007.1	1	8934	735	8908	99.709	10.6832	35.9	0.327
CM021769.1	1	64100443	16048764	63486267	99.0419	32.2189	35.9	58.5
JAACYP010015499.1	1	4100	5244	4100	100	162.18	36	59.7
JAACYP010016712.1	1	1112	131	1110	99.8201	13.9263	35.6	59
JAACYP010016791.1	1	2762	647	2762	100	30.8262	36	59.2
JAACYP010017064.1	1	1374	181	1374	100	16.4483	36.2	38.5
JAACYP010018624.1	1	4201	1258	4201	100	32.4768	35.8	56
JAACYP010018677.1	1	3293	788	3293	100	30.6529	35.8	58.9
JAACYP010018834.1	1	1772	523	1772	100	35.5677	36.1	58.6
JAACYP010020162.1	1	5051	1303	5051	100	33.4922	36	59.3
JAACYP010020211.1	1	1048	183	1047	99.9046	21.1078	36.1	17.8
JAACYP010020223.1	1	1257	296	1257	100	28.3429	35.8	57.5
JAACYP010020302.1	1	1025	231	1025	100	24.3932	34.9	55.3
JAACYP010021223.1	1	3343	904	3343	100	35.2166	35.9	59.6
JAACYP010021452.1	1	14267	3442	14267	100	31.5062	35.9	58.7
JAACYP010021460.1	1	2519	1658	2519	100	78.8122	34.8	29.9
JAACYP010021821.1	1	3871	1448	3871	100	41.2219	35.3	50.9
JAACYP010021861.1	1	2530	896	2530	100	33.3929	33.8	43.5
JAACYP010021978.1	1	11319	2658	11319	100	29.653	35.8	58.7
JAACYP010022100.1	1	1747	373	1747	100	29.4276	36.1	59.9
JAACYP010022109.1	1	7639	2068	7639	100	35.0335	35.9	57.1
MU016491.1	1	3651	379	3426	93.8373	13.1561	35.9	27.7
JAACYP010022701.1	1	7365	1720	7365	100	30.044	35.9	57.4
JAACYP010022864.1	1	8404	2320	8404	100	35.6464	35.9	58.8
JAACYP010023136.1	1	2344	634	2344	100	32.2073	34.7	56.9
JAACYP010023198.1	1	6245	1477	6245	100	30.1933	35.9	58.3
JAACYP010023267.1	1	9729	2307	9717	99.8767	30.3535	36	53.8
JAACYP010023274.1	1	16024	4768	16024	100	36.1278	35.9	51.2
JAACYP010023569.1	1	8705	2208	8703	99.977	32.9455	36.1	52.5
JAACYP010023577.1	1	2895	664	2895	100	28.5071	35.8	47
JAACYP010023828.1	1	6825	1889	6825	100	34.0816	35.4	53.6
JAACYP010023995.1	1	8608	2028	8605	99.9651	30.9233	35.9	40.8
MU016492.1	1	7737	1657	7737	100	27.5363	35.9	59.4
MU016493.1	1	14963	3385	14866	99.3517	29.0098	35.8	59
JAACYP010024776.1	1	6047	1516	6047	100	31.6747	35.8	55.1
JAACYP010026151.1	1	8356	4587	8356	100	69.8498	35.9	59.6
JAACYP010028599.1	1	9865	3158	9865	100	39.5182	35.5	59
JAACYP010028676.1	1	5119	1048	5119	100	26.5982	36	1.35
JAACYP010028677.1	1	5119	1053	5119	100	26.6951	35.9	3.05
JAACYP010028783.1	1	9767	1239	9765	99.9795	16.6478	35.9	1.16
JAACYP010028786.1	1	9767	1294	9760	99.9283	17.4498	35.9	2.77
JAACYP010028917.1	1	10153	832	10124	99.7144	10.4862	36	3.66
JAACYP010028924.1	1	53356	13513	53345	99.9794	32.635	35.9	57.5
JAACYP010028925.1	1	33219	8524	33219	100	33.2632	35.9	59.3
JAACYP010028926.1	1	3261	854	3261	100	35.1358	36	59.6
JAACYP010029251.1	1	14409	2004	14409	100	17.8215	35.9	16.5
JAACYP010029351.1	1	14405	1733	14405	100	15.2398	35.8	15.6
JAACYP010029525.1	1	10531	843	10514	99.8386	10.3326	36	0.935
JAACYP010029531.1	1	10531	872	10511	99.8101	10.8626	36	0.601
MU016494.1	1	35699	4259	35592	99.7003	15.2422	35.9	1.04
MU016495.1	1	35700	4367	35602	99.7255	15.6776	35.8	1.87
JAACYP010029564.1	1	19316	2208	19316	100	14.7299	35.9	0.941
JAACYP010029565.1	1	19316	2356	19316	100	15.8031	35.9	1.72
JAACYP010030148.1	1	7338	1798	7334	99.9455	31.9137	36	57.4
JAACYP010030182.1	1	6806	797	6806	100	14.9843	35.9	1.11
JAACYP010030299.1	1	2635	327	2635	100	15.8106	35.7	19.1
JAACYP010030300.1	1	6806	820	6806	100	15.4004	35.9	1.15
JAACYP010030303.1	1	2634	935	2634	100	15.6078	35.8	44.3
JAACYP010030426.1	1	1581	15872	1581	100	1328.29	36	59.7
JAACYP010030519.1	1	24481	2918	24481	100	15.0769	35.7	1.28
JAACYP010030520.1	1	24481	2920	24481	100	15.2615	35.8	1.51
MU016496.1	1	30086	3282	29691	98.6871	13.9876	35.9	0.863
MU016497.1	1	30088	3444	29688	98.6706	14.7521	35.9	0.928
JAACYP010030525.1	1	8467	899	8467	100	13.9687	35.8	1.14
JAACYP010030526.1	1	8467	912	8467	100	13.9332	35.8	0.509
JAACYP010030527.1	1	23167	2924	23167	100	16.4488	36	1.25
JAACYP010030528.1	1	23168	2834	23167	99.9957	15.895	36	1.26
JAACYP010030653.1	1	15747	2242	15729	99.8857	18.3074	35.9	4.29
JAACYP010030654.1	1	56971	7077	56939	99.9438	16.132	35.9	6.47
JAACYP010030655.1	1	7073	796	7073	100	14.5399	35.9	0
JAACYP010030656.1	1	7073	777	7073	100	14.4767	35.9	0
JAACYP010030657.1	1	6276	788	6276	100	16.4089	36.1	1.61
JAACYP010030663.1	1	7271	898	7267	99.945	15.813	35.9	10.9
JAACYP010030664.1	1	15746	2163	15724	99.8603	17.5892	35.9	4.45
JAACYP010030665.1	1	56995	7422	56992	99.9947	16.9353	36	6.4
JAACYP010030670.1	1	7272	898	7272	100	15.3255	35.8	11.1
CM021770.1	1	36958887	9338241	36773405	99.4981	32.3971	35.9	58.5
JAACYP010017089.1	1	10286	2456	10252	99.6695	30.4103	36	52.2
JAACYP010017558.1	1	3326	712	3326	100	27.5466	35.7	59.1
JAACYP010018712.1	1	3018	689	3018	100	29.0318	35.8	55.1
JAACYP010018758.1	1	8611	1952	8611	100	29.4327	35.9	58.4
JAACYP010019266.1	1	4765	1271	4765	100	34.7414	36	59.8
JAACYP010020326.1	1	1644	243	1644	100	17.2019	35.8	59.6
JAACYP010021066.1	1	17606	6527	17606	100	47.8068	36	42.3
JAACYP010021597.1	1	7936	2943	7936	100	45.6377	35.6	40.7
JAACYP010023055.1	1	5293	1224	5293	100	28.2585	35.4	58
JAACYP010028745.1	1	4583	660	4583	100	18.1492	36	5.14
JAACYP010028747.1	1	4988	705	4988	100	17.8927	36	7.3
JAACYP010029290.1	1	8494	1811	8494	100	27.6474	36.1	42
JAACYP010029291.1	1	4121	472	4121	100	14.6154	36	20
JAACYP010029390.1	1	10653	1418	10653	100	17.1189	36.1	7.11
JAACYP010029394.1	1	5825	1095	5825	100	23.9154	36.1	30.1
JAACYP010029395.1	1	4118	541	4118	100	16.9964	36	25
JAACYP010029404.1	1	10657	1356	10657	100	15.856	36	7.95
CM021771.1	1	39363776	10102821	39114194	99.366	32.7091	35.8	57.6
JAACYP010020193.1	1	1887	463	1887	100	32.6524	35.9	59.6
JAACYP010020363.1	1	3562	665	3562	100	24.5298	36.1	59.3
JAACYP010021364.1	1	1840	522	1840	100	33.0571	35.9	56.6
JAACYP010021649.1	1	5802	1766	5777	99.5691	37.1444	35.6	57.1
MU016498.1	1	4207	447	4060	96.5058	13.6995	35.9	23.3
JAACYP010022946.1	1	3086	407	3066	99.3519	16.7323	35.9	27.7
JAACYP010023159.1	1	3069	636	3055	99.5438	26.3861	35.8	9.27
JAACYP010023456.1	1	2248	283	2234	99.3772	15.746	36.1	33.4
MU016499.1	1	14836	3521	14591	98.3486	29.2746	35.5	57.6
JAACYP010024182.1	1	2931	1314	2931	100	57.1088	35.8	40.9
JAACYP010024371.1	1	8437	2314	8437	100	35.1153	35.8	59.4
JAACYP010024432.1	1	12179	1927	12163	99.8686	19.8334	35.9	15.2
MU016500.1	1	6157	1281	6032	97.9698	26.6128	35.9	35.7
JAACYP010025059.1	1	3610	641	3608	99.9446	21.5479	35.4	22.8
JAACYP010025628.1	1	13361	9874	13361	100	68.6749	34.8	33.2
MU016501.1	1	12149	3316	12050	99.1851	32.6514	35.6	55.8
JAACYP010028732.1	1	9569	1378	9569	100	18.3012	35.9	11.7
