#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYO010027453.1	1	3043	143	2875	94.4791	5.96418	35.5	0.378
JAACYO010027454.1	1	3191	193	3191	100	7.94014	36	5.33
JAACYO010027455.1	1	3043	132	3043	100	5.86231	36	1.09
JAACYO010027456.1	1	3191	203	3187	99.8746	8.13068	36	6.62
JAACYO010027481.1	1	43167	2490	42946	99.488	7.45917	35.8	7.82
JAACYO010027482.1	1	43254	2637	42973	99.3503	7.91543	35.8	7.92
JAACYO010027483.1	1	10624	556	10541	99.2188	6.88197	35.9	4.12
JAACYO010027484.1	1	10624	530	10573	99.52	6.51431	35.9	2.07
JAACYO010027602.1	1	54253	4781	54252	99.9982	11.2055	35.6	6.64
JAACYO010027603.1	1	24263	1818	24263	100	9.71883	35.8	5.69
JAACYO010027604.1	1	54271	4622	54260	99.9797	10.7415	35.7	6.19
JAACYO010027605.1	1	24263	1908	24206	99.7651	10.0674	35.8	4.71
JAACYO010027606.1	1	48531	3711	48531	100	9.94059	35.9	3.76
JAACYO010027607.1	1	48531	3710	48501	99.9382	9.92784	35.9	3.63
JAACYO010027608.1	1	15123	905	14936	98.7635	7.81664	35.8	13.2
JAACYO010027609.1	1	15115	840	15070	99.7023	7.25769	35.9	11.8
JAACYO010027618.1	1	103229	7259	103148	99.9215	9.13225	35.9	6.8
JAACYO010027619.1	1	103298	7708	103241	99.9448	9.75171	35.8	7.3
JAACYO010027620.1	1	101172	7652	101124	99.9526	9.79793	35.9	4.13
JAACYO010027621.1	1	196296	14377	195879	99.7876	9.57064	35.9	8.72
JAACYO010027622.1	1	101176	7591	101089	99.914	9.73025	35.9	4.36
JAACYO010027623.1	1	196262	14310	196204	99.9704	9.54466	35.9	8.45
JAACYO010027624.1	1	80424	6035	80306	99.8533	9.84914	35.9	6.73
JAACYO010027625.1	1	80405	5779	80210	99.7575	9.38425	35.9	6.63
JAACYO010027626.1	1	40179	3156	40107	99.8208	10.3727	35.9	11
JAACYO010027627.1	1	40195	3220	40139	99.8607	10.4634	35.9	10.1
JAACYO010027628.1	1	6794	469	6697	98.5723	9.08184	35.9	4.15
JAACYO010027629.1	1	6794	486	6779	99.7792	9.34413	35.9	4.35
JAACYO010027648.1	1	67708	4985	67612	99.8582	9.64526	35.9	2.76
JAACYO010027649.1	1	67708	4834	67575	99.8036	9.39786	35.9	3.36
JAACYO010027660.1	1	40885	5567	40841	99.8924	17.8198	36	0.215
JAACYO010027661.1	1	40885	4132	40825	99.8532	13.1394	35.8	1.36
JAACYO010027662.1	1	34594	3668	34568	99.9248	13.1683	35.7	2.27
JAACYO010027663.1	1	34592	5048	34592	100	18.7077	35.8	0.532
JAACYO010027664.1	1	24430	2906	24354	99.6889	15.1771	35.7	57.3
CM021701.1	1	63731407	9759762	63257575	99.2565	19.6328	35.8	57.4
JAACYO010010941.1	1	4573	7398	4573	100	209.26	35.9	59.8
JAACYO010011441.1	1	2081	282	2081	100	17.3892	35.5	57.5
JAACYO010011445.1	1	2531	277	2531	100	12.4741	35.5	47.7
JAACYO010011495.1	1	1069	157	1069	100	17.7484	35.8	58.5
JAACYO010011776.1	1	3098	278	3090	99.7418	11.6572	35.9	59
JAACYO010011968.1	1	2651	387	2650	99.9623	17.865	35.3	58.6
JAACYO010012292.1	1	1101	140	1101	100	16.683	35.8	59.8
JAACYO010012403.1	1	7051	813	7049	99.9716	14.8938	36	55.9
MU012199.1	1	2687	554	2591	96.4272	14.8132	34.2	33.3
JAACYO010015324.1	1	1637	240	1637	100	18.9682	35.8	60
JAACYO010016998.1	1	11413	1477	11403	99.9124	16.3913	35.7	59.1
JAACYO010017236.1	1	4528	844	4528	100	24.1639	35.8	60
JAACYO010017250.1	1	6464	1307	6464	100	25.6038	36	59.2
JAACYO010017272.1	1	41594	7875	41594	100	24.5848	35.9	59.6
JAACYO010017547.1	1	3356	1552	3356	100	53.6552	36	52.2
JAACYO010017593.1	1	8427	1137	8427	100	17.5028	36	55.3
JAACYO010017856.1	1	9537	1915	9537	100	26.142	35.9	49
MU012200.1	1	3530	300	3430	97.1671	9.91898	35.2	57
JAACYO010018105.1	1	8801	1362	8801	100	19.5026	35.9	59.7
JAACYO010018368.1	1	3477	556	3477	100	20.3437	36.1	59.9
JAACYO010018674.1	1	1857	291	1857	100	17.4437	35	57.4
JAACYO010018831.1	1	8459	1114	8459	100	16.2783	35.4	58.3
JAACYO010019361.1	1	3759	480	3759	100	15.3727	35.8	59.7
JAACYO010019479.1	1	7347	1418	7347	100	24.7998	35.9	58.3
JAACYO010019600.1	1	4027	505	4027	100	16.4624	35.9	59.9
JAACYO010020540.1	1	13646	2618	13646	100	23.1617	35.3	58.4
MU012201.1	1	12463	1665	12328	98.9168	15.825	35.3	57.5
JAACYO010026125.1	1	1083	689	1083	100	78.3878	35.6	27.5
MU012202.1	1	30445	2737	30012	98.5778	10.1004	35.5	3.46
MU012203.1	1	30450	2734	29995	98.5057	9.5487	35.3	3.17
JAACYO010026143.1	1	4637	316	4637	100	8.38452	35.9	1.91
JAACYO010026144.1	1	4637	346	4637	100	8.58378	35.8	2.33
JAACYO010026211.1	1	30751	2500	30751	100	10.5548	35.9	5.01
JAACYO010026212.1	1	30784	2356	30784	100	10.1139	35.9	4.98
JAACYO010026214.1	1	6698	615	6698	100	11.9028	36	4.16
JAACYO010026215.1	1	6697	548	6691	99.9104	10.1711	36	5.01
JAACYO010026278.1	1	8572	1174	8572	100	17.4032	35.8	55.1
MU012204.1	1	6825	828	6725	98.5348	15.5237	35.8	55.9
JAACYO010026596.1	1	6397	422	6384	99.7968	8.79522	36	7.52
JAACYO010026704.1	1	6396	404	6396	100	8.44278	36	7.8
JAACYO010026747.1	1	1749	129	1749	100	9.92281	35.9	58.1
JAACYO010026748.1	1	15652	1278	15622	99.8083	10.7122	35.9	7.78
JAACYO010026749.1	1	4066	330	4066	100	10.5548	36.2	2.48
JAACYO010026750.1	1	15655	1304	15637	99.885	10.8482	35.9	8.41
JAACYO010026751.1	1	4066	312	4066	100	10.0271	35.9	4.29
JAACYO010026937.1	1	38397	3116	38397	100	10.4834	35.9	10.3
JAACYO010026938.1	1	38371	3237	38371	100	10.801	35.9	11.5
JAACYO010026939.1	1	7610	603	7610	100	9.75361	35.9	13.6
JAACYO010026940.1	1	7614	584	7585	99.6191	9.75453	35.8	13
JAACYO010027415.1	1	22628	1416	22483	99.3592	8.10642	35.8	1.58
JAACYO010027416.1	1	22627	1460	22485	99.3724	8.42162	35.9	1.64
JAACYO010027417.1	1	9758	611	9719	99.6003	8.19973	35.8	3
JAACYO010027418.1	1	9759	559	9751	99.918	7.25371	35.7	2.65
JAACYO010027419.1	1	83634	6342	83411	99.7334	9.73553	35.8	8.11
JAACYO010027420.1	1	83802	6372	83483	99.6193	9.77479	35.8	9.47
JAACYO010027421.1	1	10858	678	10842	99.8526	7.96546	35.8	6.48
JAACYO010027422.1	1	10867	672	10867	100	8.00101	35.8	6.98
JAACYO010027528.1	1	107480	7796	107386	99.9125	9.41869	35.9	9.9
JAACYO010027529.1	1	107470	7713	107239	99.7851	9.3414	36	10.9
JAACYO010027530.1	1	55088	4511	55088	100	10.4614	35.9	6
JAACYO010027531.1	1	55086	4296	55086	100	9.93695	35.8	6.24
JAACYO010027538.1	1	76362	5489	76251	99.8546	9.18318	35.7	4.93
JAACYO010027539.1	1	76384	5535	76332	99.9319	9.33068	35.8	3.86
JAACYO010027540.1	1	8945	635	8940	99.9441	9.22269	35.9	2.14
JAACYO010027541.1	1	8946	631	8946	100	8.9649	35.7	2.14
JAACYO010027570.1	1	32488	2595	32452	99.8892	10.2808	35.6	7.48
JAACYO010027571.1	1	32481	2619	32447	99.8953	10.3207	35.6	8.14
JAACYO010027572.1	1	89720	7232	89398	99.6411	10.0678	35.8	8.49
JAACYO010027573.1	1	89672	7417	89652	99.9777	10.2854	35.9	9.53
JAACYO010027574.1	1	23778	1680	23738	99.8318	9.20843	35.9	7.71
JAACYO010027575.1	1	23788	1651	23784	99.9832	9.03292	35.8	8.45
JAACYO010027586.1	1	44617	3438	44531	99.8072	9.81498	35.7	3.41
JAACYO010027587.1	1	44621	3443	44562	99.8678	9.75971	35.6	3.23
JAACYO010027588.1	1	52539	4015	52512	99.9486	9.96519	35.9	4.3
JAACYO010027589.1	1	52557	4091	52433	99.7641	10.0762	35.9	5.18
JAACYO010027644.1	1	114335	8938	114326	99.9921	10.2619	35.9	7.13
JAACYO010027645.1	1	114378	8507	114251	99.889	9.73645	35.9	6.47
JAACYO010027646.1	1	17080	1329	17080	100	10.2203	36	6.54
JAACYO010027647.1	1	17081	1287	17077	99.9766	9.85838	35.9	5.85
CM021702.1	1	37032545	5616922	36843461	99.4894	19.4842	35.8	58.1
JAACYO010011490.1	1	2917	317	2889	99.0401	12.9599	35.5	57.3
JAACYO010012090.1	1	3813	560	3813	100	19.097	36	59.9
JAACYO010012159.1	1	1990	206	1990	100	11.5789	35.6	58.7
JAACYO010012305.1	1	1067	141	1039	97.3758	17.2118	35.7	58.2
MU012205.1	1	2592	138	2496	96.2963	6.88349	35.8	56.6
MU012206.1	1	3266	191	3167	96.9688	7.67759	35.9	57.9
JAACYO010018560.1	1	10053	1824	10051	99.9801	23.6046	35.8	54.8
JAACYO010018870.1	1	3801	509	3795	99.8421	17.1744	36	59.1
JAACYO010026878.1	1	2742	355	2742	100	16.2695	36	5.51
JAACYO010026917.1	1	2742	412	2742	100	19.8815	36	8.99
JAACYO010027386.1	1	94117	7254	93972	99.8459	9.71776	35.7	4.68
JAACYO010027387.1	1	94105	7130	93998	99.8863	9.56723	35.7	5.03
JAACYO010027388.1	1	13665	882	13665	100	8.36275	35.8	5.59
JAACYO010027389.1	1	13662	887	13657	99.9634	8.41509	35.8	6.64
JAACYO010027640.1	1	76315	5322	76205	99.8559	9.10461	35.9	6.92
JAACYO010027641.1	1	76308	5565	76193	99.8493	9.49813	35.9	7.05
CM021703.1	1	39626058	6092373	39310529	99.2037	19.5643	35.8	57.1
JAACYO010011433.1	1	3072	380	3072	100	15.599	35.8	59
JAACYO010011467.1	1	8072	1291	8072	100	20.4281	35.7	57.5
JAACYO010011603.1	1	7450	1101	7432	99.7584	18.7077	35.9	59.7
JAACYO010011628.1	1	1382	192	1382	100	18.9624	36.1	60
JAACYO010011826.1	1	1017	153	1017	100	16.2743	34.6	52.5
JAACYO010011879.1	1	1436	145	1436	100	13.4213	35.7	59.6
JAACYO010013012.1	1	10697	1377	10697	100	16.9342	35.9	59.4
JAACYO010013037.1	1	49256	8302	49256	100	22.0455	35.9	59.9
JAACYO010015513.1	1	4142	481	4097	98.9136	13.9778	35.3	57.3
JAACYO010015610.1	1	2016	358	2016	100	22.5104	35.7	57.6
JAACYO010017028.1	1	8533	1382	8483	99.414	20.8195	35.6	59.6
JAACYO010017549.1	1	15865	2620	15865	100	21.4914	35.9	59.9
MU012207.1	1	12657	1298	12551	99.1625	12.2423	35.4	55.9
JAACYO010018077.1	1	3369	467	3369	100	16.4642	35.3	57.8
JAACYO010018218.1	1	2671	344	2671	100	16.8431	35.8	59.5
JAACYO010018977.1	1	9758	1488	9758	100	17.1379	35.5	53.1
JAACYO010019724.1	1	13643	1778	13643	100	16.5727	35.5	58.8
JAACYO010020126.1	1	11082	1684	11082	100	18.8249	35.7	59.1
JAACYO010025137.1	1	6815	1483	6810	99.9266	28.2062	35.7	44.1
JAACYO010026181.1	1	39726	2569	39630	99.7583	8.36485	35.9	5.67
JAACYO010026182.1	1	39723	2813	39637	99.7835	9.20713	35.8	5.43
JAACYO010026183.1	1	38903	2854	38865	99.9023	9.58728	35.8	14.1
JAACYO010026184.1	1	38893	2950	38850	99.8894	9.87134	35.9	12.7
JAACYO010026364.1	1	5814	446	5779	99.398	9.47179	35.8	0.709
JAACYO010026458.1	1	6541	1002	6541	100	20.2403	35.9	57.7
JAACYO010026540.1	1	16450	1114	16402	99.7082	8.71422	35.7	5.85
JAACYO010026541.1	1	16452	1086	16432	99.8784	8.69213	35.9	3.75
JAACYO010026542.1	1	33985	2642	33960	99.9264	10.1256	35.9	6.47
JAACYO010026543.1	1	33987	2458	33963	99.9294	9.28361	35.9	5.86
JAACYO010026674.1	1	1699	272	1699	100	20.5291	35.5	59.4
JAACYO010027036.1	1	61029	4570	60880	99.7559	9.47831	35.7	6.92
JAACYO010027037.1	1	61015	4502	60967	99.9213	9.22345	35.7	6.71
MU012208.1	1	14178	1097	14078	99.2947	10.0237	35.8	16.6
JAACYO010027040.1	1	12545	838	12538	99.9442	8.5458	35.9	3.12
CM021704.1	1	31045700	4732057	30801585	99.2137	19.5704	35.8	57.7
JAACYO010011599.1	1	6142	791	6142	100	16.5904	36	59.5
JAACYO010011697.1	1	2529	309	2461	97.3112	14.4263	36.1	58.8
JAACYO010011867.1	1	11481	2126	11481	100	23.8826	36	59.5
JAACYO010012197.1	1	8298	1164	8298	100	18.1287	35.9	53.8
JAACYO010015358.1	1	1357	108	1357	100	10.5549	36.2	59.6
MU012209.1	1	63196	10753	62999	99.6883	22.0664	35.9	59.7
JAACYO010019867.1	1	15015	3087	15015	100	25.9325	35.7	59.3
JAACYO010026316.1	1	6395	842	6384	99.828	17.2535	35.9	57.9
JAACYO010026418.1	1	2083	274	2082	99.952	11.6054	35.3	0
JAACYO010026419.1	1	2102	129	2102	100	7.78021	35.7	0
JAACYO010026420.1	1	2083	341	2083	100	13.3466	35.1	0
JAACYO010026421.1	1	2102	141	2093	99.5718	8.32778	35.8	1.38
JAACYO010026441.1	1	5031	547	5030	99.9801	13.5758	35.6	1.8
JAACYO010026442.1	1	5031	613	5031	100	15.7076	35.4	5.28
MU012210.1	1	6999	2568	6773	96.771	20.6094	28.1	6.09
JAACYO010026445.1	1	6005	2318	5902	98.2848	19.822	27.5	1.89
JAACYO010026502.1	1	4269	307	4269	100	9.11806	35.8	9.45
JAACYO010026503.1	1	1256	83	1256	100	8.69506	35.8	2.02
JAACYO010026504.1	1	4267	263	4264	99.9297	7.67237	35.9	10.4
JAACYO010026505.1	1	1256	74	1252	99.6815	7.80653	35.9	1.81
JAACYO010026580.1	1	25252	1922	25101	99.402	9.93454	36	8.01
JAACYO010026581.1	1	19938	1387	19900	99.8094	9.10232	36	5.55
JAACYO010026582.1	1	25253	1849	25202	99.798	9.60575	35.9	6.15
JAACYO010026583.1	1	19939	1383	19857	99.5887	9.07383	36.1	6.83
JAACYO010026633.1	1	3457	1808	3457	100	66.9395	35.8	13.4
JAACYO010026651.1	1	3457	2011	3457	100	75.7507	35.9	11.3
JAACYO010026676.1	1	2303	994	2287	99.3053	55.7373	35.6	3.22
JAACYO010026685.1	1	15199	1179	15193	99.9605	8.91052	35.7	6.91
JAACYO010026686.1	1	15191	1422	15191	100	9.73353	35.6	6.41
JAACYO010026687.1	1	2779	387	2779	100	11.692	35.4	2.5
JAACYO010026688.1	1	2779	232	2779	100	11.9446	35.5	3.7
JAACYO010026708.1	1	2303	902	2299	99.8263	51.9514	35.7	2.1
MU012211.1	1	66691	6053	66225	99.3013	11.4617	35.8	2.14
MU012212.1	1	66690	6232	66094	99.1063	11.8592	35.8	2.52
JAACYO010027181.1	1	11574	852	11572	99.9827	9.4549	35.7	2.18
JAACYO010027182.1	1	11574	832	11574	100	9.31372	35.7	1.91
JAACYO010027463.1	1	124363	8441	124175	99.8488	8.71464	35.9	10.6
JAACYO010027464.1	1	124308	8351	123995	99.7482	8.63294	35.8	10.6
JAACYO010027465.1	1	59213	4517	58993	99.6285	9.85189	35.8	8.97
JAACYO010027466.1	1	59216	4527	58965	99.5761	9.85555	35.8	9.07
JAACYO010027467.1	1	8432	485	8394	99.5493	7.44319	35.4	4.89
JAACYO010027468.1	1	8435	402	8351	99.0041	5.91547	35.6	3.25
JAACYO010027469.1	1	22271	1385	22148	99.4477	8.11576	35.9	9.29
JAACYO010027470.1	1	22266	1452	22106	99.2814	8.48922	36	10.8
JAACYO010027471.1	1	1572	79	1555	98.9186	6.1056	35.2	10.4
JAACYO010027472.1	1	1572	114	1531	97.3919	7.56679	35	11.4
JAACYO010027502.1	1	48639	3978	48639	100	9.97305	35.6	9.31
JAACYO010027503.1	1	48650	3852	48625	99.9486	9.6208	35.7	9.14
JAACYO010027504.1	1	47426	3730	47426	100	10.2245	35.9	5.81
JAACYO010027505.1	1	47432	3617	47432	100	9.85373	35.9	5.95
JAACYO010027506.1	1	6901	477	6807	98.6379	8.99739	35.8	11.8
JAACYO010027507.1	1	14332	1128	14314	99.8744	10.1121	35.8	7.14
JAACYO010027508.1	1	14300	1100	14299	99.993	9.89196	35.9	9.23
JAACYO010027509.1	1	6905	540	6878	99.609	10.1134	35.7	11.8
JAACYO010027510.1	1	7555	752	7555	100	12.0421	35.5	7.31
JAACYO010027511.1	1	7541	686	7541	100	11.0617	35.5	8.57
JAACYO010027562.1	1	330913	23711	330513	99.8791	9.33949	35.9	6.66
JAACYO010027563.1	1	330598	23774	330179	99.8733	9.39657	35.9	6.57
JAACYO010027564.1	1	29462	2087	29426	99.8778	9.26862	36	6.79
JAACYO010027565.1	1	29463	2156	29463	100	9.54451	35.9	7.13
JAACYO010027596.1	1	44616	3245	44583	99.926	9.42458	35.9	5.79
JAACYO010027597.1	1	44613	3316	44552	99.8633	9.62462	35.8	5.43
JAACYO010027598.1	1	58064	4552	58025	99.9328	10.0961	35.9	6.22
JAACYO010027599.1	1	58055	4545	58029	99.9552	10.0213	35.9	5.8
JAACYO010027600.1	1	14004	1497	13977	99.8072	10.774	34.2	5.58
JAACYO010027601.1	1	14007	1486	13958	99.6502	10.9939	34.2	4.87
JAACYO010027658.1	1	207453	17067	207345	99.9479	10.6629	35.9	4.22
JAACYO010027659.1	1	207495	17234	207432	99.9696	10.7446	35.9	4.5
CM021705.1	1	25918086	3918955	25730113	99.2747	19.5545	35.9	58.6
JAACYO010012096.1	1	10575	3494	10575	100	41.4519	35.9	55.9
JAACYO010012283.1	1	1209	202	1209	100	19.3888	35.6	56.6
JAACYO010012323.1	1	2396	303	2396	100	16.192	36	59.5
JAACYO010012880.1	1	1614	287	1614	100	17.3185	35.7	51.1
JAACYO010015104.1	1	4931	890	4931	100	21.0896	36	59.2
JAACYO010015659.1	1	5830	1166	5830	100	25.2165	36	59.6
JAACYO010017143.1	1	4621	621	4602	99.5888	16.5739	35.5	58.8
JAACYO010017503.1	1	3818	871	3801	99.5547	23.0684	34.9	37.5
MU012213.1	1	26283	2152	26186	99.6309	10.682	35.8	16.8
JAACYO010026168.1	1	22738	1637	22736	99.9912	9.43126	35.8	3.11
JAACYO010026169.1	1	29133	2073	29021	99.6156	9.16205	35.8	4.2
JAACYO010026170.1	1	29139	1911	29062	99.7357	8.48224	35.9	3.5
JAACYO010027445.1	1	62437	4995	62273	99.7373	10.4854	35.8	4.52
JAACYO010027446.1	1	62426	4784	62383	99.9311	10.0211	35.9	4.27
JAACYO010027447.1	1	53298	4238	53272	99.9512	10.3841	35.8	4.35
JAACYO010027448.1	1	53312	4280	53295	99.9681	10.4554	35.8	4.33
JAACYO010027449.1	1	2621	154	2591	98.8554	7.657	35.5	0.695
JAACYO010027450.1	1	2621	145	2561	97.7108	6.5433	35.7	0.421
JAACYO010027516.1	1	57926	4196	57925	99.9983	9.39913	35.9	4.24
JAACYO010027517.1	1	57909	3787	57886	99.9603	8.5355	35.8	3.89
JAACYO010027518.1	1	98624	7381	98586	99.9615	9.7212	35.8	6.29
JAACYO010027519.1	1	98639	7358	98470	99.8287	9.62546	35.8	6.09
JAACYO010027520.1	1	49250	3875	49232	99.9635	9.46713	35.8	5.59
JAACYO010027521.1	1	49255	4015	49240	99.9695	9.89266	35.8	4.18
JAACYO010027522.1	1	13388	998	13368	99.8506	9.61951	35.9	7.71
JAACYO010027523.1	1	13399	987	13379	99.8507	9.53452	35.9	6.74
CM021706.1	1	21487509	3337132	21266663	98.9722	19.8331	35.8	57.2
JAACYO010011525.1	1	3992	415	3992	100	13.507	36.1	59.2
JAACYO010011618.1	1	1157	137	1157	100	15.6837	35.2	59.2
JAACYO010011688.1	1	2592	444	2592	100	21.0887	35.9	60
JAACYO010012985.1	1	5220	1230	5220	100	30.0661	36.1	48.1
JAACYO010015346.1	1	1536	217	1536	100	18.8835	35.9	60
JAACYO010017066.1	1	3026	416	3026	100	16.8047	35.9	59.9
JAACYO010017067.1	1	5247	978	5247	100	24.5674	36	58.2
JAACYO010018153.1	1	7348	1035	7348	100	18.1558	35.8	58.6
JAACYO010018785.1	1	5558	560	5558	100	12.1898	35.7	57.8
JAACYO010018969.1	1	7143	3035	7135	99.888	39.1072	35.5	49.5
MU012214.1	1	6746	2926	6739	99.8962	39.8151	33.8	28.1
JAACYO010019235.1	1	5248	944	5248	100	23.5166	36	59.8
JAACYO010019887.1	1	5452	851	5452	100	19.1526	35.7	58.9
MU012215.1	1	5351	1280	5252	98.1499	26.3594	35.5	58.8
JAACYO010020943.1	1	6432	952	6432	100	15.8078	35.3	47.2
MU012216.1	1	3290	369	2891	87.8723	13.6343	35.2	24.3
JAACYO010026812.1	1	1854	193	1831	98.7594	12.7184	36.1	1.92
MU012217.1	1	70837	5278	70735	99.856	9.7655	35.9	5.27
MU012218.1	1	70834	5342	70697	99.8066	9.8573	35.9	5.72
JAACYO010027058.1	1	17455	1502	17435	99.8854	11.0461	35.8	4.12
JAACYO010027059.1	1	17457	1420	17364	99.4673	10.3504	35.8	4.38
JAACYO010027326.1	1	66839	5170	66576	99.6065	10.0046	35.8	9.03
JAACYO010027327.1	1	66842	5142	66769	99.8908	9.8752	35.8	7.97
JAACYO010027328.1	1	56698	4128	56553	99.7443	9.18803	35.8	5.45
JAACYO010027329.1	1	56733	4282	56612	99.7867	9.57778	35.8	6.67
JAACYO010027330.1	1	47892	8209	47860	99.9332	15.7764	34.4	1.66
JAACYO010027331.1	1	47885	8340	47873	99.9749	15.761	34.5	1.35
JAACYO010027542.1	1	52550	4375	52539	99.9791	9.90679	35.8	6.82
JAACYO010027543.1	1	52553	4334	52494	99.8877	9.74001	35.8	7.5
JAACYO010027544.1	1	38153	2717	38035	99.6907	8.99132	35.7	5.22
JAACYO010027545.1	1	38152	2778	38012	99.633	9.20085	35.7	5.53
JAACYO010027546.1	1	7207	467	7207	100	8.30526	35.9	10.1
JAACYO010027547.1	1	7200	462	7157	99.4028	8.27931	36	10.1
CM021707.1	1	21262027	3189256	20985377	98.6989	19.2789	35.8	58.2
JAACYO010011484.1	1	1153	112	1091	94.6227	13.2073	35.6	58.9
JAACYO010015233.1	1	2445	315	2445	100	15.8061	35.9	59.9
JAACYO010015351.1	1	2255	300	2231	98.9357	17.7286	35.9	59.2
JAACYO010017059.1	1	4333	414	4315	99.5846	12.1454	36	13.7
JAACYO010017098.1	1	2601	419	2601	100	18.2138	35.2	51.4
JAACYO010017146.1	1	2076	417	2076	100	21.5573	35.4	58.4
MU012219.1	1	1494	8608	1407	94.1767	441.612	33.4	23.8
JAACYO010018757.1	1	4294	406	4294	100	11.7676	36.1	58.6
JAACYO010018765.1	1	4999	732	4999	100	18.82	35.8	59.6
MU012220.1	1	3062	553	2972	97.0607	19.9056	35	55.2
MU012221.1	1	2736	371	2636	96.345	14.1652	34.4	51.7
JAACYO010019259.1	1	6804	778	6804	100	14.4912	35.4	59.1
JAACYO010019806.1	1	5385	954	5385	100	20.6416	35.2	57.7
MU012222.1	1	5496	664	5398	98.2169	14.0873	35.1	56
MU012223.1	1	6524	833	6427	98.5132	15.7045	35.5	58.2
JAACYO010020110.1	1	11143	1724	11143	100	19.3925	35.5	58.9
MU012224.1	1	35545	2622	35441	99.7074	9.56123	35.8	6.95
MU012225.1	1	35551	2624	35412	99.609	9.52809	35.9	6.89
JAACYO010026164.1	1	14157	1079	14157	100	9.67719	35.9	7.1
JAACYO010026165.1	1	14154	1100	14154	100	9.61191	35.9	7.87
JAACYO010026196.1	1	20361	1559	20350	99.946	9.96626	36	5.25
JAACYO010026197.1	1	20363	1586	20363	100	10.0678	35.9	5.36
JAACYO010026198.1	1	5358	358	5358	100	8.55058	35.8	2.16
JAACYO010026199.1	1	5358	381	5351	99.8694	9.10601	36	0.942
JAACYO010026235.1	1	38081	2836	38075	99.9842	9.76156	36	6.51
JAACYO010026236.1	1	16932	1306	16920	99.9291	10.121	36	4.73
JAACYO010026237.1	1	16931	1440	16931	100	11.1348	35.9	4.64
JAACYO010026238.1	1	38092	3007	38092	100	10.3822	35.9	6.46
MU012226.1	1	24756	1937	24354	98.3762	9.78526	35.9	2.21
MU012227.1	1	24756	1928	24314	98.2146	9.84779	35.8	1.79
JAACYO010026526.1	1	5468	546	5468	100	12.1699	35.2	12.7
JAACYO010026527.1	1	5467	513	5418	99.1037	11.42	35.4	11.8
JAACYO010026615.1	1	1760	277	1760	100	21.0903	35.9	15.8
JAACYO010026624.1	1	1764	303	1764	100	21.5062	35.8	11.4
JAACYO010027473.1	1	49705	3383	49622	99.833	8.96872	35.9	3.45
JAACYO010027474.1	1	49703	3245	49631	99.8551	8.60705	35.9	3.35
JAACYO010027475.1	1	39768	2843	39645	99.6907	9.27987	35.8	6.5
JAACYO010027476.1	1	39727	2947	39601	99.6828	9.61638	35.8	6.66
JAACYO010027566.1	1	74553	5466	74518	99.9531	9.55642	35.9	4.64
JAACYO010027567.1	1	74536	5303	74408	99.8283	9.25566	35.8	4.94
JAACYO010027568.1	1	15961	1285	15945	99.8998	10.4287	36	8.24
JAACYO010027569.1	1	15961	1256	15944	99.8935	10.1119	35.8	7.13
CM021708.1	1	21854590	3389511	21643075	99.0322	19.811	35.8	57.4
JAACYO010015039.1	1	2020	284	2020	100	17.8084	35.7	59.6
MU012228.1	1	6026	1121	6015	99.8175	22.4894	35.4	58.8
JAACYO010018126.1	1	37528	5838	37524	99.9893	20.3704	35.9	59.8
JAACYO010018363.1	1	9528	1290	9528	100	17.5185	35.9	57.1
MU012229.1	1	6748	962	6643	98.444	17.3776	35.3	58.5
JAACYO010019573.1	1	13209	1990	13209	100	19.358	35.9	57.1
JAACYO010026561.1	1	1409	142	1409	100	12.9681	36.1	4.28
JAACYO010026630.1	1	1409	130	1409	100	10.3194	36.1	11.8
CM021709.1	1	19367439	2970156	19137047	98.8104	19.5667	35.8	57.7
JAACYO010011547.1	1	1568	242	1568	100	20.7628	36.3	59.8
JAACYO010011994.1	1	1295	341	1295	100	34.1629	35.6	26.7
JAACYO010012345.1	1	1052	236	1052	100	27.2129	35.9	55.3
JAACYO010012397.1	1	2330	511	2330	100	27.5043	36.1	54.9
JAACYO010012937.1	1	1606	298	1606	100	25.1389	35.8	57.7
JAACYO010013005.1	1	7258	1516	7258	100	24.4549	35.3	43.1
JAACYO010015885.1	1	11352	10194	11352	100	99.881	35.9	59.1
JAACYO010017000.1	1	12630	1908	12627	99.9762	19.185	35.9	58.8
JAACYO010017074.1	1	7790	1511	7790	100	22.4184	35.7	48.8
JAACYO010017083.1	1	7750	993	7750	100	16.1916	35.6	59
JAACYO010017332.1	1	1066	165	1066	100	17.6332	34.5	57.1
JAACYO010018734.1	1	1634	334	1634	100	27.1346	35.8	57.7
JAACYO010018767.1	1	6178	998	6177	99.9838	19.2345	35.9	57.9
JAACYO010018954.1	1	5430	785	5430	100	19.5525	35.8	57.6
JAACYO010018956.1	1	3623	694	3545	97.8471	23.7905	35.8	28.6
JAACYO010019098.1	1	9756	1580	9756	100	20.6018	35.9	57.3
JAACYO010019451.1	1	1554	418	1554	100	35.7117	35.9	59
JAACYO010019578.1	1	5141	1009	5141	100	23.6248	35.1	58.2
JAACYO010019691.1	1	6359	855	6336	99.6383	17.7537	36	35.4
MU012230.1	1	2628	31557	2530	96.2709	1193.16	35.9	51.4
JAACYO010020026.1	1	6859	1053	6859	100	17.6454	35.3	55.5
