#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYO010027465.1	1	59213	9459	59207	99.9899	20.6346	35.6	9.01
JAACYO010027466.1	1	59216	9383	59146	99.8818	20.4544	35.7	8.8
JAACYO010027467.1	1	8432	968	8432	100	14.7406	35.4	4.65
JAACYO010027468.1	1	8435	930	8435	100	13.9008	35.5	4.32
JAACYO010027469.1	1	22271	2910	22271	100	17.139	35.8	10
JAACYO010027470.1	1	22266	3023	22266	100	17.6861	35.8	10.5
JAACYO010027471.1	1	1572	166	1572	100	12.2176	35.1	11.8
JAACYO010027472.1	1	1572	222	1570	99.8728	15.5655	35.4	8.95
JAACYO010027502.1	1	48639	8492	48639	100	21.3245	35.5	9.32
JAACYO010027503.1	1	48650	7983	48650	100	20.1344	35.5	8.74
JAACYO010027504.1	1	47426	7544	47426	100	20.7278	35.7	5.78
JAACYO010027505.1	1	47432	7681	47432	100	21.0171	35.8	5.99
JAACYO010027506.1	1	6901	1029	6901	100	19.4153	35.6	10.6
JAACYO010027507.1	1	14332	2314	14332	100	20.7389	35.6	7.48
JAACYO010027508.1	1	14300	2399	14300	100	21.7186	35.8	8.79
JAACYO010027509.1	1	6905	1140	6905	100	21.5723	35.6	11.4
JAACYO010027510.1	1	7555	1562	7555	100	24.858	35.3	6.66
JAACYO010027511.1	1	7541	1480	7541	100	23.642	35.3	7.48
JAACYO010027562.1	1	330913	49994	330913	100	19.7804	35.8	6.57
JAACYO010027563.1	1	330598	50179	330598	100	19.8816	35.8	6.57
JAACYO010027564.1	1	29462	4387	29462	100	19.6026	35.8	7.15
JAACYO010027565.1	1	29463	4398	29463	100	19.5433	35.8	6.9
JAACYO010027596.1	1	44616	6684	44615	99.9978	19.4975	35.7	6.07
JAACYO010027597.1	1	44613	6744	44613	100	19.5403	35.7	5.76
JAACYO010027598.1	1	58064	9409	58064	100	21.0417	35.7	6.26
JAACYO010027599.1	1	58055	9513	58055	100	21.1441	35.8	6.09
JAACYO010027600.1	1	14004	3045	14004	100	22.0979	34.3	5.15
JAACYO010027601.1	1	14007	2988	14007	100	22.5884	34.3	5.52
JAACYO010027658.1	1	207453	35450	207453	100	22.2221	35.7	4.39
JAACYO010027659.1	1	207495	36053	207495	100	22.5385	35.7	4.41
CM021705.1	1	25918086	8153170	25732289	99.2831	40.8042	35.7	58.6
JAACYO010012096.1	1	10575	7444	10575	100	88.9042	35.7	55.9
JAACYO010012283.1	1	1209	430	1209	100	41.641	35.4	56.7
JAACYO010012323.1	1	2396	596	2396	100	32.3731	35.7	59.5
JAACYO010012880.1	1	1614	587	1614	100	35.7175	35.6	51.9
JAACYO010015104.1	1	4931	1874	4931	100	44.3697	35.8	59.2
JAACYO010015659.1	1	5830	2398	5830	100	51.7381	35.9	59.5
JAACYO010017143.1	1	4621	1291	4621	100	35.1348	35.5	59.4
JAACYO010017503.1	1	3818	1759	3818	100	48.6111	34.6	39.8
MU012213.1	1	26283	4427	26186	99.6309	22.051	35.7	16.5
JAACYO010026168.1	1	22738	3312	22738	100	19.0617	35.7	3.58
JAACYO010026169.1	1	29133	4303	29128	99.9828	19.217	35.7	3.77
JAACYO010026170.1	1	29139	4080	29139	100	18.2232	35.8	3.62
JAACYO010027445.1	1	62437	10403	62437	100	21.8442	35.8	4.43
JAACYO010027446.1	1	62426	10149	62416	99.984	21.2613	35.7	4.59
JAACYO010027447.1	1	53298	8714	53298	100	21.4401	35.7	4.65
JAACYO010027448.1	1	53312	8826	53312	100	21.572	35.7	4.52
JAACYO010027449.1	1	2621	309	2621	100	15.4987	35.5	0.625
JAACYO010027450.1	1	2621	362	2621	100	16.5311	35.7	0.5
JAACYO010027516.1	1	57926	8430	57926	100	18.9701	35.7	4.37
JAACYO010027517.1	1	57909	8253	57909	100	18.7074	35.7	4.33
JAACYO010027518.1	1	98624	15409	98624	100	20.3929	35.7	5.87
JAACYO010027519.1	1	98639	15679	98639	100	20.6194	35.6	6.25
JAACYO010027520.1	1	49250	8120	49250	100	20.0422	35.7	5.91
JAACYO010027521.1	1	49255	8347	49255	100	20.6626	35.7	4.64
JAACYO010027522.1	1	13388	2012	13368	99.8506	19.5637	35.9	7.16
JAACYO010027523.1	1	13399	2120	13387	99.9104	20.5857	35.7	6.76
CM021706.1	1	21487509	6935480	21268735	98.9819	41.3313	35.6	57.2
JAACYO010011525.1	1	3992	892	3992	100	29.5341	35.8	59.5
JAACYO010011618.1	1	1157	307	1157	100	34.4451	35.1	59.2
JAACYO010011688.1	1	2592	923	2592	100	44.1065	35.7	59.8
JAACYO010012985.1	1	5220	2570	5220	100	63.4192	35.9	47.2
JAACYO010015346.1	1	1536	478	1536	100	41.5007	35.9	60
JAACYO010017066.1	1	3026	945	3026	100	37.8738	35.6	59.9
JAACYO010017067.1	1	5247	1967	5247	100	49.4143	35.9	58.2
JAACYO010018153.1	1	7348	2033	7348	100	35.4513	35.7	58.6
JAACYO010018785.1	1	5558	1249	5558	100	27.2863	35.5	57.8
JAACYO010018969.1	1	7143	6219	7143	100	82.3748	35.4	50.3
MU012214.1	1	6746	5694	6740	99.9111	77.8485	33.8	29
JAACYO010019235.1	1	5248	1937	5248	100	48.0579	35.9	59.7
JAACYO010019887.1	1	5452	1845	5452	100	41.7647	35.4	59.1
MU012215.1	1	5351	2517	5252	98.1499	51.807	35.3	58.8
JAACYO010020943.1	1	6432	2033	6432	100	34.3674	35.1	47.6
MU012216.1	1	3290	742	2891	87.8723	27.8614	35.1	24.1
JAACYO010026812.1	1	1854	350	1834	98.9213	22.644	35.9	1.46
MU012217.1	1	70837	10801	70750	99.8772	19.9768	35.8	5.39
MU012218.1	1	70834	10908	70747	99.8772	20.1117	35.8	5.73
JAACYO010027058.1	1	17455	3027	17455	100	21.8079	35.6	4.17
JAACYO010027059.1	1	17457	3010	17457	100	21.5012	35.6	3.78
JAACYO010027326.1	1	66839	10848	66839	100	21.0365	35.7	9.16
JAACYO010027327.1	1	66842	10834	66840	99.997	20.8818	35.7	8.3
JAACYO010027328.1	1	56698	8951	56698	100	19.9899	35.7	5.64
JAACYO010027329.1	1	56733	9332	56733	100	20.9871	35.7	6.61
JAACYO010027330.1	1	47892	16653	47892	100	32.2834	34.4	1.66
JAACYO010027331.1	1	47885	16949	47885	100	32.6293	34.4	1.55
JAACYO010027542.1	1	52550	9034	52548	99.9962	20.6433	35.7	6.47
JAACYO010027543.1	1	52553	8930	52552	99.9981	20.2926	35.7	7.14
JAACYO010027544.1	1	38153	5817	38072	99.7877	19.4346	35.6	5.21
JAACYO010027545.1	1	38152	5825	38147	99.9869	19.355	35.6	5.67
JAACYO010027546.1	1	7207	960	7207	100	17.2846	35.7	10.8
JAACYO010027547.1	1	7200	962	7200	100	17.3924	35.8	10.7
CM021707.1	1	21262027	6626817	20986441	98.7039	40.1851	35.7	58.2
JAACYO010011484.1	1	1153	254	1153	100	29.2021	35.2	59.3
JAACYO010015233.1	1	2445	605	2445	100	31.6818	35.7	59.7
JAACYO010015351.1	1	2255	571	2255	100	33.3521	35.6	59.2
JAACYO010017059.1	1	4333	829	4325	99.8154	24.4634	35.9	14.7
JAACYO010017098.1	1	2601	811	2601	100	34.3218	35	50.2
JAACYO010017146.1	1	2076	840	2076	100	42.6965	35.3	58.2
MU012219.1	1	1494	17945	1407	94.1767	927.857	33.2	23.8
JAACYO010018757.1	1	4294	947	4294	100	28.2457	35.8	59
JAACYO010018765.1	1	4999	1772	4999	100	45.3919	35.6	59.5
MU012220.1	1	3062	1061	2973	97.0934	38.612	34.9	54.9
MU012221.1	1	2736	724	2636	96.345	28.6952	34.3	53.3
JAACYO010019259.1	1	6804	1740	6804	100	32.4083	35.4	59.3
JAACYO010019806.1	1	5385	2001	5385	100	43.8321	34.9	57.9
MU012222.1	1	5496	1448	5398	98.2169	30.7697	34.9	56.1
MU012223.1	1	6524	1716	6427	98.5132	32.4491	35.3	57.9
JAACYO010020110.1	1	11143	3519	11143	100	39.791	35.4	58.9
MU012224.1	1	35545	5317	35446	99.7215	19.4764	35.6	6.95
MU012225.1	1	35551	5371	35459	99.7412	19.6503	35.7	7.15
JAACYO010026164.1	1	14157	2228	14157	100	20.0586	35.7	6.28
JAACYO010026165.1	1	14154	2303	14154	100	20.0981	35.6	6.73
JAACYO010026196.1	1	20361	3084	20361	100	19.743	35.9	5.33
JAACYO010026197.1	1	20363	3126	20363	100	20.0068	35.7	5.43
JAACYO010026198.1	1	5358	743	5358	100	18.0773	35.6	2.31
JAACYO010026199.1	1	5358	767	5358	100	18.7221	35.9	1.12
JAACYO010026235.1	1	38081	5803	38081	100	20.0118	35.8	6.15
JAACYO010026236.1	1	16932	2826	16932	100	22.0628	35.9	4.49
JAACYO010026237.1	1	16931	2892	16931	100	22.3482	35.9	4.61
JAACYO010026238.1	1	38092	6043	38092	100	20.8798	35.7	6.24
MU012226.1	1	24756	4133	24357	98.3883	20.9767	35.8	2.46
MU012227.1	1	24756	4079	24357	98.3883	20.8389	35.7	1.81
JAACYO010026526.1	1	5468	1139	5468	100	25.6522	35.2	13.7
JAACYO010026527.1	1	5467	1028	5454	99.7622	22.837	35.3	11.5
JAACYO010026615.1	1	1760	612	1760	100	45.5653	35.8	15.6
JAACYO010026624.1	1	1764	603	1764	100	44.4121	35.8	11.5
JAACYO010027473.1	1	49705	7036	49705	100	18.6416	35.8	3.26
JAACYO010027474.1	1	49703	6833	49703	100	18.1255	35.8	3.33
JAACYO010027475.1	1	39768	5877	39768	100	19.313	35.7	6.74
JAACYO010027476.1	1	39727	6156	39727	100	20.2909	35.7	7.19
JAACYO010027566.1	1	74553	11395	74553	100	19.8925	35.7	4.62
JAACYO010027567.1	1	74536	11308	74536	100	19.7164	35.6	4.94
JAACYO010027568.1	1	15961	2617	15961	100	21.4407	35.8	7.63
JAACYO010027569.1	1	15961	2652	15960	99.9937	21.4036	35.8	7.53
CM021708.1	1	21854590	7042079	21644984	99.0409	41.3389	35.7	57.5
JAACYO010015039.1	1	2020	540	2020	100	34.5178	35.4	59.8
MU012228.1	1	6026	2355	6020	99.9004	47.1406	35.2	59.1
JAACYO010018126.1	1	37528	12526	37528	100	43.6539	35.8	59.8
JAACYO010018363.1	1	9528	2604	9528	100	35.7825	35.8	57.5
MU012229.1	1	6748	1988	6644	98.4588	35.8038	35.2	57.8
JAACYO010019573.1	1	13209	4281	13209	100	41.9151	35.7	56.8
JAACYO010026561.1	1	1409	260	1409	100	23.2725	35.9	4.28
JAACYO010026630.1	1	1409	265	1409	100	21.77	36	11.7
CM021709.1	1	19367439	6170477	19138951	98.8202	40.781	35.7	57.7
JAACYO010011547.1	1	1568	518	1568	100	43.8361	36	59.8
JAACYO010011994.1	1	1295	765	1295	100	76.4363	35.4	27.4
JAACYO010012345.1	1	1052	459	1052	100	53.3108	35.7	55.6
JAACYO010012397.1	1	2330	1045	2330	100	57.2133	35.8	55.8
JAACYO010012937.1	1	1606	580	1606	100	48.0492	35.7	57.3
JAACYO010013005.1	1	7258	3046	7258	100	50.6093	35.1	43.1
JAACYO010015885.1	1	11352	20887	11352	100	205.618	35.8	59
JAACYO010017000.1	1	12630	4164	12630	100	42.6849	35.8	58.9
JAACYO010017074.1	1	7790	3133	7790	100	46.3128	35.5	49.2
JAACYO010017083.1	1	7750	2090	7750	100	34.2579	35.4	59.1
JAACYO010017332.1	1	1066	359	1066	100	37.8968	34.8	58.1
JAACYO010018734.1	1	1634	650	1634	100	52.9939	35.7	57.4
JAACYO010018767.1	1	6178	2087	6178	100	40.614	35.7	58.1
JAACYO010018954.1	1	5430	1839	5430	100	45.6722	35.7	57.6
JAACYO010018956.1	1	3623	1463	3598	99.31	51.2666	35.7	29.3
JAACYO010019098.1	1	9756	3308	9756	100	43.1834	35.8	57.2
JAACYO010019451.1	1	1554	865	1554	100	74.1705	35.8	59.2
JAACYO010019578.1	1	5141	2045	5141	100	47.8907	35.1	57.8
JAACYO010019691.1	1	6359	1766	6359	100	36.682	35.8	34.7
MU012230.1	1	2628	65027	2530	96.2709	2477.95	35.7	51.3
JAACYO010020026.1	1	6859	2191	6859	100	37.1713	35	55.5
JAACYO010021116.1	1	47532	18783	47532	100	50.4817	35.8	59.4
JAACYO010022533.1	1	2997	8238	2997	100	362.364	35.8	46.2
JAACYO010024953.1	1	6984	4268	6984	100	79.9091	35.8	56.3
JAACYO010026742.1	1	8445	2086	8441	99.9526	32.7217	35.7	10.2
JAACYO010026769.1	1	8446	1605	8446	100	25.0123	35.8	4.84
JAACYO010026853.1	1	37698	6162	37698	100	21.1429	35.7	5.72
JAACYO010026854.1	1	37694	6247	37694	100	21.1576	35.6	5.79
MU012231.1	1	12526	1976	12058	96.2638	20.6372	35.7	13.2
JAACYO010026857.1	1	12046	1966	12046	100	20.9214	35.6	14.2
JAACYO010027242.1	1	50040	8054	50030	99.98	20.6336	35.7	9.84
JAACYO010027243.1	1	45165	7460	45151	99.969	21.0418	35.7	10.7
JAACYO010027244.1	1	4971	983	4971	100	25.6222	35.5	3.6
JAACYO010027654.1	1	38135	5695	38135	100	19.587	35.7	5.49
JAACYO010027655.1	1	31818	5010	31818	100	20.5597	35.7	3.89
JAACYO010027656.1	1	31821	5065	31821	100	20.7318	35.6	3.91
JAACYO010027657.1	1	38174	6237	38174	100	21.3862	35.8	5.87
CM021710.1	1	17307248	5606188	17170099	99.2076	41.4951	35.7	57.3
JAACYO010011976.1	1	3891	1345	3891	100	44.9656	35.7	18.7
JAACYO010012567.1	1	3693	1154	3681	99.6751	40.9217	35.7	15.5
JAACYO010012658.1	1	1639	307	1635	99.7559	23.0226	35.7	21.7
JAACYO010012698.1	1	3787	2047	3786	99.9736	71.5133	35.8	3.66
JAACYO010013192.1	1	3307	1406	3305	99.9395	54.453	35.8	14.7
MU012232.1	1	1822	502	1724	94.6213	32.6894	35.1	53.2
MU012233.1	1	3292	849	3073	93.3475	33.185	35.7	20.3
JAACYO010015259.1	1	1718	525	1718	100	34.9913	34.7	53.7
JAACYO010015479.1	1	2934	925	2934	100	41.0501	35.6	42.6
JAACYO010015578.1	1	2929	829	2923	99.7952	36.4899	35.7	13.9
MU012234.1	1	1345	222	1246	92.6394	19.9621	34.9	59.7
MU012235.1	1	3060	522	3051	99.7059	21.3712	35.7	41.1
JAACYO010017363.1	1	3972	1411	3954	99.5468	45.7445	35.7	21.4
JAACYO010017466.1	1	3751	1325	3745	99.84	46.4556	35.8	11
MU012236.1	1	2197	22513	2101	95.6304	448.737	32.2	13.5
JAACYO010018131.1	1	10341	43460	10341	100	236.35	32.4	18.5
JAACYO010018799.1	1	3345	971	3345	100	37.7211	35.9	59.1
MU012237.1	1	6524	2480	6497	99.5861	49.5368	35.7	20.1
JAACYO010026178.1	1	5705	5874	5705	100	138.402	35.8	24.8
MU012238.1	1	6711	4324	6610	98.495	85.1153	35.8	3.31
JAACYO010026546.1	1	8032	2907	8009	99.7136	47.5934	35.7	27.3
JAACYO010026815.1	1	7790	3302	7785	99.9358	56.0955	35.7	26.2
JAACYO010026825.1	1	7060	2650	7056	99.9433	49.3445	35.7	9.63
JAACYO010026848.1	1	6530	3494	6524	99.9081	71.0106	35.7	14.4
JAACYO010026887.1	1	6994	1311	6991	99.9571	23.3981	35.7	0.107
MU012239.1	1	7279	1574	6978	95.8648	26.8279	35.8	26.5
JAACYO010027150.1	1	18103	2709	18103	100	19.6247	35.7	8.4
JAACYO010027151.1	1	18088	2632	18088	100	18.919	35.6	5.99
MU012240.1	1	53136	43241	52942	99.6349	47.034	28.6	1.27
MU012241.1	1	53208	40662	52955	99.5245	44.6957	28.9	1.15
JAACYO010027342.1	1	137265	23578	137265	100	22.1029	35.7	7.75
JAACYO010027343.1	1	39240	6386	39240	100	20.1907	35.5	4.99
JAACYO010027344.1	1	39238	6422	39238	100	20.4021	35.4	5.58
JAACYO010027345.1	1	6192	817	6192	100	17.3831	35.8	5.6
JAACYO010027346.1	1	6192	808	6192	100	16.7489	35.9	6.54
JAACYO010027347.1	1	53964	8987	53964	100	21.8848	35.8	6.13
JAACYO010027348.1	1	5194	755	5194	100	18.3308	35.6	14.7
JAACYO010027349.1	1	121339	19675	121339	100	21.2715	35.8	9.46
JAACYO010027350.1	1	5194	801	5194	100	19.2382	35.4	16.7
JAACYO010027351.1	1	121328	19541	121328	100	21.1128	35.8	9.16
JAACYO010027352.1	1	137192	23680	137192	100	22.2127	35.7	7.65
JAACYO010027353.1	1	53965	8676	53965	100	21.121	35.8	7.31
CM021711.1	1	15008689	4831169	14843984	98.9026	41.2857	35.7	58
JAACYO010012282.1	1	1739	245	1722	99.0224	16.3703	35.7	42.2
JAACYO010012327.1	1	1219	5943	1219	100	598.5	35.7	25.8
JAACYO010012902.1	1	1394	3009	1394	100	285.892	35.8	31.3
JAACYO010012923.1	1	3808	862	3808	100	21.7847	35.7	43.2
JAACYO010012947.1	1	3403	2321	3403	100	79.3206	35.8	44.5
JAACYO010012973.1	1	1600	654	1600	100	54.2425	35.7	53.4
JAACYO010013984.1	1	989	317	989	100	34.6461	35.7	38.3
JAACYO010014264.1	1	1212	3676	1212	100	358.599	35.8	15
JAACYO010015448.1	1	1471	14778	1471	100	1296.53	35.8	31.3
JAACYO010015717.1	1	7333	2004	7331	99.9727	34.9636	35.8	32
JAACYO010015755.1	1	12536	3258	12536	100	31.9949	35.7	38.6
JAACYO010015884.1	1	11196	3113	11196	100	36.6085	35.7	59.7
MU012242.1	1	3176	1008	3010	94.7733	33.875	35.1	56
JAACYO010016499.1	1	1312	3180	1312	100	326.999	35.8	48
MU012243.1	1	1164	55	967	83.0756	5.63746	36.2	0.8
JAACYO010017174.1	1	6202	1109	6197	99.9194	22.4747	35.7	19.4
JAACYO010017296.1	1	1651	1561	1651	100	119.726	35.7	23.5
JAACYO010017567.1	1	4920	1292	4920	100	33.7638	35.4	59.2
JAACYO010017775.1	1	1214	930	1214	100	94.3707	35.7	26.4
JAACYO010017929.1	1	10312	3233	10312	100	39.287	35.7	58
JAACYO010018088.1	1	3180	877	3148	98.9937	33.2862	34.9	57.4
JAACYO010018090.1	1	5043	1646	5043	100	40.9334	35.6	57.7
JAACYO010018141.1	1	5143	1447	5143	100	36.9038	35.8	59.3
JAACYO010018367.1	1	9220	2945	9220	100	40.95	35.8	59.5
JAACYO010018777.1	1	4510	1380	4510	100	32.5188	35.2	47.2
JAACYO010019246.1	1	8827	2499	8822	99.9434	35.8792	35.6	59.2
JAACYO010019251.1	1	3351	1386	3351	100	49.553	35	54.3
JAACYO010019852.1	1	3617	10603	3617	100	391.715	36	2.43
MU012244.1	1	10866	5472	10767	99.0889	39.2786	33.8	31.6
MU012245.1	1	18252	7379	18069	98.9974	35.0674	34.9	45.1
JAACYO010020365.1	1	3797	3083	3797	100	105.071	35.8	15.9
MU012246.1	1	6983	3502	6975	99.8854	65.8429	35.7	44.9
MU012247.1	1	8990	3134	8892	98.9099	39.4101	34.8	53.3
JAACYO010021037.1	1	9059	4107	9059	100	58.6249	35.8	59.2
JAACYO010026132.1	1	5395	2431	5395	100	59.5014	35.9	28.3
JAACYO010026295.1	1	2637	2851	2637	100	140.032	35.7	43.5
JAACYO010026675.1	1	6917	1244	6904	99.8121	23.5183	35.8	12.7
JAACYO010026714.1	1	6917	1314	6917	100	24.9532	35.6	12.6
JAACYO010026931.1	1	6296	1827	6296	100	37.3659	35.8	13.3
JAACYO010026958.1	1	6296	1726	6296	100	34.1591	35.8	11.2
JAACYO010027264.1	1	1391	10198	1391	100	949.827	35.8	42.7
CM021712.1	1	303921	94900	268532	88.3559	35.1055	34.9	51.1
JAACYO010012592.1	1	1854	369	1854	100	24.3436	35	58.6
JAACYO010018951.1	1	5179	1985	5179	100	40.0521	34.7	47.2
JAACYO010019588.1	1	6967	1446	6967	100	27.3366	35.6	48.8
JAACYO010019629.1	1	6533	2076	6533	100	39.0859	35.5	56.5
JAACYO010019808.1	1	2933	781	2933	100	29.5673	34.8	54.3
JAACYO010021725.1	1	1233	1466	1233	100	155.58	35.8	59
CM021713.1	1	11956779	4021337	11732065	98.1206	42.1273	35.7	56
JAACYO010011422.1	1	4238	1092	4238	100	32.6043	35.4	59.6
JAACYO010011657.1	1	1514	634	1514	100	51.2087	35.8	59.5
JAACYO010011658.1	1	1176	538	1176	100	55.5604	35.9	59.6
JAACYO010014986.1	1	7448	2525	7448	100	43.5534	35.8	59.4
JAACYO010015089.1	1	1960	4359	1960	100	125.149	27.1	7.35
JAACYO010018087.1	1	2985	3064	2985	100	58.1772	29	16
JAACYO010018170.1	1	10697	4014	10697	100	48.8928	35.8	59.8
JAACYO010018240.1	1	8531	2081	8531	100	30.3955	35.6	57.3
JAACYO010018511.1	1	7038	2523	7038	100	44.585	35.4	53.9
MU012248.1	1	9069	2868	9063	99.9338	39.8004	35.5	58.4
JAACYO010020521.1	1	4976	1646	4976	100	39.5332	35.1	57
JAACYO010020814.1	1	8563	2322	8563	100	33.5764	35.4	58.4
MU012249.1	1	9047	11016	8854	97.8667	76.5332	33.2	20.1
CM021714.1	1	12302099	4019636	12158267	98.8308	41.533	35.6	56.9
MU012250.1	1	94295	31620	88517	93.8724	37.1024	34.8	50.3
JAACYO010012170.1	1	5310	1190	5310	100	29.7561	35.9	59.7
JAACYO010012371.1	1	5206	1537	5206	100	36.9812	35.7	58.1
JAACYO010013937.1	1	528	4978	528	100	514.415	32.7	35.1
JAACYO010015415.1	1	46885	17147	46885	100	47.7638	35.8	59.7
MU012251.1	1	3393	2634	3385	99.7642	101.68	35.9	52.5
JAACYO010015925.1	1	3007	3814	3007	100	74.703	32.5	22
JAACYO010017093.1	1	7050	2213	7050	100	39.0628	35.4	58
JAACYO010017139.1	1	3092	1133	3092	100	44.0217	35.5	53.2
JAACYO010017178.1	1	1903	604	1903	100	37.474	34.8	57.8
JAACYO010018065.1	1	3961	2187	3959	99.9495	54.9238	33.8	46.3
JAACYO010018871.1	1	1182	564	1182	100	43.4602	34.3	55.7
JAACYO010019146.1	1	5342	2083	5331	99.7941	48.8678	35.4	59.1
JAACYO010019689.1	1	7890	4553	7890	100	51.5572	34.6	42
MU012252.1	1	14074	3640	13974	99.2895	31.4537	35.3	57.3
MU012253.1	1	6559	6413	6369	97.1032	93.9422	33.1	24.2
MU012254.1	1	39746	18023	39402	99.1345	57.7116	35.7	55.9
JAACYO010021461.1	1	11752	3812	11752	100	38.1875	34.7	54.3
JAACYO010026558.1	1	3048	531	3048	100	22.0787	35.9	4.53
JAACYO010026593.1	1	3048	630	3048	100	26.3845	35.8	8
CM021715.1	1	11858942	3875637	11744499	99.035	41.5851	35.6	57.5
JAACYO010015016.1	1	1759	285	1759	100	19.9761	35.9	59.8
JAACYO010015157.1	1	23195	8675	23195	100	48.2111	35.7	59
MU012255.1	1	1287	2183	1195	92.8516	86.1228	27.4	18.5
MU012256.1	1	1159	183	1061	91.5444	15.9793	33.9	54.9
JAACYO010017198.1	1	1887	400	1887	100	28.5776	35.6	59.8
JAACYO010017389.1	1	3049	844	3049	100	33.6399	34.9	58.7
JAACYO010018383.1	1	27457	10770	27457	100	48.4692	35.8	57.8
MU012257.1	1	2654	2791	2654	100	117.94	33.2	30.6
JAACYO010018971.1	1	3193	1125	3193	100	40.8735	35.1	56.2
MU012258.1	1	8072	2403	7978	98.8355	37.0173	35.4	57
JAACYO010026232.1	1	6369	4019	6369	100	75.8731	35.8	56.8
JAACYO010026314.1	1	1202	570	1202	100	60.2304	34.9	57.7
JAACYO010026315.1	1	1449	362	1449	100	33.2091	35.5	28.2
JAACYO010027650.1	1	25803	4605	25803	100	22.6963	35.5	9.69
JAACYO010027651.1	1	25794	4660	25794	100	23.0221	35.5	10.1
JAACYO010027652.1	1	17903	5699	17903	100	27.6439	34.8	7.18
JAACYO010027653.1	1	17906	5477	17906	100	26.1029	34.6	7.27
CM021716.1	1	15219794	5369562	15011361	98.6305	42.6628	35.5	52.8
MU012259.1	1	9248	15717	9147	98.9079	217.727	35.7	18.5
JAACYO010011487.1	1	11512	4096	11512	100	40.9773	35.3	53.5
JAACYO010012158.1	1	1168	304	1168	100	33.5325	35.4	57
JAACYO010012296.1	1	3006	7228	3006	100	306.577	35.8	12.6
JAACYO010013090.1	1	5725	1503	5725	100	34.3205	35.8	59.6
MU012260.1	1	9469	2324	9376	99.0178	28.9139	35.7	53.7
JAACYO010014400.1	1	739	763	739	100	57.4263	33.1	36.5
MU012261.1	1	6686	3308	6489	97.0535	38.8195	33.8	29.8
JAACYO010015076.1	1	3050	1608	3050	100	49.9564	34.2	27.6
JAACYO010015168.1	1	1043	595	1032	98.9453	29.6491	33.9	38.4
JAACYO010015300.1	1	1575	5818	1575	100	303.627	34.1	56.5
MU012262.1	1	4708	1282	4612	97.9609	34.3658	35.2	58.6
JAACYO010017007.1	1	11444	5198	11444	100	44.412	33.8	41.2
JAACYO010017041.1	1	1628	324	1628	100	26.1081	35.9	59.7
JAACYO010017042.1	1	5118	1432	5118	100	37.2747	35.9	59.7
JAACYO010017126.1	1	10135	2447	10135	100	31.6659	35.8	59.6
JAACYO010018771.1	1	10596	3374	10596	100	41.7762	35.8	59.9
JAACYO010019226.1	1	6000	1781	6000	100	38.482	35.7	59.5
JAACYO010020032.1	1	2672	2808	2672	100	132.522	35.9	4.72
JAACYO010020269.1	1	2017	1040	2017	100	58.4665	35.6	20
JAACYO010021946.1	1	3874	6677	3867	99.8193	227.227	35.9	17.6
JAACYO010026559.1	1	8358	1272	8333	99.7009	19.8306	36	9.42
JAACYO010026578.1	1	8364	1286	8345	99.7728	19.968	35.9	9.84
JAACYO010026965.1	1	3444	1147	3444	100	41.7038	35.7	0.233
MU012263.1	1	67375	10431	66784	99.1228	19.5137	35.7	7.99
MU012264.1	1	67372	10225	66770	99.1065	19.3337	35.7	8.34
MU012265.1	1	17855	3528	17764	99.4903	22.2848	35.5	8.43
MU012266.1	1	17850	3327	17761	99.5014	20.8224	35.3	8.41
JAACYO010027390.1	1	181113	28539	181113	100	20.4771	35.7	8.02
JAACYO010027391.1	1	181106	29287	181106	100	21.0241	35.7	8.43
JAACYO010027392.1	1	31159	5340	31159	100	20.8792	35.7	3.95
JAACYO010027393.1	1	3753	587	3753	100	19.709	35.6	12
JAACYO010027394.1	1	3772	664	3772	100	22.5467	35.7	18
JAACYO010027395.1	1	31161	5263	31161	100	20.5592	35.7	4.07
JAACYO010027396.1	1	57829	8949	57829	100	20.1729	35.7	6.31
JAACYO010027397.1	1	54809	9134	54809	100	21.5809	35.7	10.1
JAACYO010027398.1	1	54826	9357	54826	100	21.9074	35.8	9.91
JAACYO010027399.1	1	57816	9141	57816	100	20.6226	35.7	6.2
JAACYO010027400.1	1	16108	2785	16108	100	22.4853	35.8	12.7
JAACYO010027401.1	1	16098	2713	16091	99.9565	21.852	35.7	13
JAACYO010027435.1	1	121240	19552	121220	99.9835	20.8713	35.7	8.34
JAACYO010027436.1	1	121247	19658	121247	100	20.9942	35.7	8.41
JAACYO010027630.1	1	165357	25644	165357	100	20.3	35.8	7.72
JAACYO010027631.1	1	165345	26025	165345	100	20.5943	35.8	7.74
JAACYO010027632.1	1	66170	9992	66101	99.8957	19.7189	35.8	7.37
JAACYO010027633.1	1	66175	10447	66119	99.9154	20.6768	35.7	8.23
JAACYO010027634.1	1	33610	5419	33610	100	21.0156	35.8	6.31
JAACYO010027635.1	1	52494	7651	52494	100	18.79	35.8	6.26
JAACYO010027636.1	1	57221	9254	57221	100	21.2148	35.8	4.48
JAACYO010027637.1	1	57225	9119	57225	100	21.0008	35.8	4.9
JAACYO010027638.1	1	33611	5270	33611	100	20.412	35.8	7.05
JAACYO010027639.1	1	52509	8066	52509	100	19.9042	35.8	6.53
CM021717.1	1	8493086	2766560	8357250	98.4006	41.5407	35.7	57.4
