#rname,startpos,endpos,numreads,covbases,coverage,meandepth,meanbaseq,meanmapq
JAACYO010027517.1,1,57909,12255,57846,99.8912,21.1273,35.1,6.06
JAACYO010027518.1,1,98624,18995,98268,99.639,19.2458,35,5.33
JAACYO010027519.1,1,98639,18405,98234,99.5894,18.6362,35.1,4.35
JAACYO010027520.1,1,49250,9334,48760,99.0051,18.923,35,4.4
JAACYO010027521.1,1,49255,9347,48893,99.265,18.9441,35,4.41
JAACYO010027522.1,1,13388,2810,13320,99.4921,20.9602,35.1,7.43
JAACYO010027523.1,1,13399,2234,13128,97.9775,16.6122,35,1.91
CM021706.1,1,21487509,7902710,21257138,98.9279,36.7115,35.1,59.8
JAACYO010011525.1,1,3992,1276,3992,100,31.6418,35.1,60
JAACYO010011618.1,1,1157,172,1157,100,14.8764,33.8,60
JAACYO010011688.1,1,2592,836,2592,100,31.7647,34.6,60
JAACYO010012985.1,1,5220,3006,5220,100,57.3454,35.1,52.1
JAACYO010015346.1,1,1536,591,1536,100,38.3763,35.2,60
JAACYO010017066.1,1,3026,1011,3026,100,31.3678,34.5,60
JAACYO010017067.1,1,5247,1733,5247,100,33.292,34.9,58.1
JAACYO010018153.1,1,7348,2221,7348,100,30.1354,34.4,60
JAACYO010018785.1,1,5558,1878,5477,98.5426,33.468,34.7,60
JAACYO010018969.1,1,7143,2046,7143,100,28.6367,34.3,59.8
MU012214.1,1,6746,1395,6739,99.8962,20.2664,33.7,59.8
JAACYO010019235.1,1,5248,2067,5248,100,38.9598,35.2,60
JAACYO010019887.1,1,5452,1190,5432,99.6332,21.4448,33.8,59.9
MU012215.1,1,5351,910,5236,97.8509,16.769,33.4,59.8
JAACYO010020943.1,1,6432,1883,6430,99.9689,28.0034,34.5,58.1
MU012216.1,1,3290,311,2550,77.5076,9.92736,34.2,21
JAACYO010026812.1,1,1854,208,1476,79.6117,10.7282,34.4,3.49
MU012217.1,1,70837,13367,70735,99.856,18.8559,35.2,4.83
MU012218.1,1,70834,13318,70679,99.7812,18.7622,35.2,4.46
JAACYO010027058.1,1,17455,3400,17455,100,19.4045,35.3,3.8
JAACYO010027059.1,1,17457,3211,17457,100,18.3359,35.3,2.91
JAACYO010027326.1,1,66839,11326,66085,98.8719,16.913,34.7,6.51
JAACYO010027327.1,1,66842,11880,66406,99.3477,17.7348,34.8,7.7
JAACYO010027328.1,1,56698,9859,56004,98.776,17.3684,34.8,3.98
JAACYO010027329.1,1,56733,10314,56395,99.4042,18.1568,34.8,5.87
JAACYO010027330.1,1,47892,9005,47578,99.3444,18.7576,34.9,2.27
JAACYO010027331.1,1,47885,9531,47678,99.5677,19.8826,34.9,3.85
JAACYO010027542.1,1,52550,11225,52400,99.7146,21.3305,34.7,10.2
JAACYO010027543.1,1,52553,7310,51224,97.4711,13.8582,34.8,0.184
JAACYO010027544.1,1,38153,8123,38075,99.7956,21.2651,35,8.54
JAACYO010027545.1,1,38152,6065,37282,97.7196,15.8163,35,0.0275
JAACYO010027546.1,1,7207,1659,7207,100,23.0123,34.9,13.8
JAACYO010027547.1,1,7200,992,6845,95.0694,13.6188,34.9,0.72
CM021707.1,1,21262027,7823377,20972878,98.6401,36.7269,35.1,59.7
JAACYO010011484.1,1,1153,278,1153,100,24.4423,34.4,60
JAACYO010015233.1,1,2445,566,2445,100,22.2356,33.9,60
JAACYO010015351.1,1,2255,477,2255,100,21.5911,33.7,59.6
JAACYO010017059.1,1,4333,758,4294,99.0999,17.2666,35.3,13
JAACYO010017098.1,1,2601,730,2601,100,27.3775,34,59.5
JAACYO010017146.1,1,2076,478,2042,98.3622,23.1122,34,59.4
MU012219.1,1,1494,275,1335,89.3574,16.7925,34.2,54.7
JAACYO010018757.1,1,4294,1663,4294,100,38.7708,35.3,60
JAACYO010018765.1,1,4999,1526,4985,99.7199,30.1372,34.5,59.6
MU012220.1,1,3062,404,2877,93.9582,13.1506,33.7,59.9
MU012221.1,1,2736,280,2374,86.769,10.0428,33.6,60
JAACYO010019259.1,1,6804,1282,6760,99.3533,18.7493,33.5,60
JAACYO010019806.1,1,5385,830,5180,96.1931,15.0124,33.5,59.8
MU012222.1,1,5496,1043,5398,98.2169,17.7411,33.8,54.9
MU012223.1,1,6524,1564,6370,97.6395,23.6455,34.3,60
JAACYO010020110.1,1,11143,1852,11058,99.2372,16.49,33.6,59.9
MU012224.1,1,35545,5406,34397,96.7703,15.1433,35.3,0.0403
MU012225.1,1,35551,7916,35452,99.7215,22.2184,35.3,10.1
JAACYO010026164.1,1,14157,2048,13889,98.1069,14.4128,35.1,0.0796
JAACYO010026165.1,1,14154,3027,14070,99.4065,21.3427,35.1,10.4
JAACYO010026196.1,1,20361,3505,20193,99.1749,17.18,35.4,2.98
JAACYO010026197.1,1,20363,4315,20363,100,21.1738,35.3,7.57
JAACYO010026198.1,1,5358,979,5344,99.7387,18.2001,35.4,0.66
JAACYO010026199.1,1,5358,1038,5358,100,19.3931,35.4,2.53
JAACYO010026235.1,1,38081,10161,38081,100,22.9635,35.2,7.4
JAACYO010026236.1,1,16932,3636,16929,99.9823,21.5416,35.2,6.52
JAACYO010026237.1,1,16931,2869,16799,99.2204,16.8807,35.2,0.00837
JAACYO010026238.1,1,38092,7750,37324,97.9838,16.8211,35.1,0.308
MU012226.1,1,24756,4333,24322,98.2469,17.4693,34.6,3.11
MU012227.1,1,24756,3796,23949,96.7402,15.281,34.7,0.00553
JAACYO010026526.1,1,5468,746,5233,95.7023,13.4885,34.2,12.4
JAACYO010026527.1,1,5467,414,4514,82.5681,7.34626,34.2,0.94
JAACYO010026615.1,1,1760,500,1760,100,28.6295,34.2,14
JAACYO010026624.1,1,1764,476,1764,100,26.9206,34.1,9.42
JAACYO010027473.1,1,49705,10078,49705,100,20.2327,35.3,4.76
JAACYO010027474.1,1,49703,8626,49422,99.4346,17.3153,35.3,0.00209
JAACYO010027475.1,1,39768,6461,38653,97.1962,16.207,35.3,0.276
JAACYO010027476.1,1,39727,8340,39727,100,20.9427,35.3,10.4
JAACYO010027566.1,1,74553,15314,74542,99.9852,20.5094,35.3,5.31
JAACYO010027567.1,1,74536,13609,74256,99.6243,18.2307,35.3,2.45
JAACYO010027568.1,1,15961,3012,15961,100,18.8313,35.2,5.97
JAACYO010027569.1,1,15961,3045,15961,100,19.0361,35.3,6.03
CM021708.1,1,21854590,8076817,21636864,99.0038,36.8875,35.1,59.9
JAACYO010015039.1,1,2020,505,2006,99.3069,24.9366,34.4,60
MU012228.1,1,6026,1033,5665,94.0093,16.7507,33.9,59.8
JAACYO010018126.1,1,37528,12921,37435,99.7522,34.3927,34.8,60
JAACYO010018363.1,1,9528,3393,9474,99.4332,35.4141,34.9,58.1
MU012229.1,1,6748,1630,6566,97.3029,23.3545,34.2,58.8
JAACYO010019573.1,1,13209,4766,13209,100,35.8484,34.9,57.2
JAACYO010026561.1,1,1409,290,1409,100,19.8467,35.7,4.99
JAACYO010026630.1,1,1409,204,1403,99.5742,14.7126,35.5,0.588
CM021709.1,1,19367439,7024607,19126468,98.7558,36.1996,35.1,59.8
JAACYO010011547.1,1,1568,615,1568,100,39.2143,34.8,59.9
JAACYO010011994.1,1,1295,1155,1295,100,87.4378,35,27.2
JAACYO010012345.1,1,1052,321,1050,99.8099,30.5437,34.1,58.6
JAACYO010012397.1,1,2330,759,2330,100,32.3369,34.2,56.3
JAACYO010012937.1,1,1606,527,1606,100,32.8468,34.8,58.7
JAACYO010013005.1,1,7258,2730,7258,100,37.2476,34.7,53.6
JAACYO010015885.1,1,11352,19324,11352,100,155.17,35.2,59.5
JAACYO010017000.1,1,12630,4708,12627,99.9762,37.2433,35.1,59.9
JAACYO010017074.1,1,7790,2629,7790,100,33.6741,34.8,59.8
JAACYO010017083.1,1,7750,1925,7659,98.8258,24.7345,34.4,60
JAACYO010017332.1,1,1066,136,1066,100,9.894,33.4,57.8
JAACYO010018734.1,1,1634,491,1634,100,30.724,34.8,58.8
JAACYO010018767.1,1,6178,1754,6117,99.0126,27.2362,34.4,58.5
JAACYO010018954.1,1,5430,2049,5430,100,38.0029,35,58.3
JAACYO010018956.1,1,3623,1988,3609,99.6136,54.5575,35,28.4
JAACYO010019098.1,1,9756,3675,9755,99.9897,36.9675,34.9,58.8
JAACYO010019451.1,1,1554,1074,1554,100,68.9106,34.9,58.9
JAACYO010019578.1,1,5141,714,4924,95.779,13.6606,33.5,59.2
JAACYO010019691.1,1,6359,2018,6333,99.5911,31.5587,35.1,33.3
MU012230.1,1,2628,53344,2107,80.175,1571.43,35.2,51.5
JAACYO010020026.1,1,6859,1435,6563,95.6845,20.1559,33.8,59.9
JAACYO010021116.1,1,47532,17792,47532,100,36.7935,35,59.7
JAACYO010022533.1,1,2997,11952,2997,100,393.559,35.2,47.8
JAACYO010024953.1,1,6984,5201,6984,100,73.382,35.1,56.7
JAACYO010026742.1,1,8445,2574,8432,99.8461,30.3564,35.4,8.22
JAACYO010026769.1,1,8446,2133,8424,99.7395,25.2396,35.3,3.56
JAACYO010026853.1,1,37698,7739,37682,99.9576,20.4745,34.8,7.86
JAACYO010026854.1,1,37694,5945,36563,96.9995,15.6716,34.9,0.18
MU012231.1,1,12526,2627,12047,96.176,20.9479,34.6,16.1
JAACYO010026857.1,1,12046,1329,11648,96.696,10.8946,34.6,3.88
JAACYO010027242.1,1,50040,11059,49999,99.9181,22.0247,35.1,13.6
JAACYO010027243.1,1,45165,6253,41672,92.2661,13.7728,35.1,0.384
JAACYO010027244.1,1,4971,925,4711,94.7697,18.174,34.9,0.481
JAACYO010027654.1,1,38135,8223,38135,100,21.5787,35.2,8.09
JAACYO010027655.1,1,31818,6583,31818,100,20.6498,35.2,5.23
JAACYO010027656.1,1,31821,5482,31627,99.3903,17.2234,35.2,0.449
JAACYO010027657.1,1,38174,6321,37582,98.4492,16.5348,35.2,0.0933
CM021710.1,1,17307248,6300747,17156168,99.1271,36.3437,35.1,59.5
JAACYO010011976.1,1,3891,658,3473,89.2573,16.8121,35.1,4.08
JAACYO010012567.1,1,3693,575,3383,91.6057,15.5321,35.1,2.33
JAACYO010012658.1,1,1639,178,1363,83.1605,10.6547,35.4,0.404
JAACYO010012698.1,1,3787,2379,3779,99.7888,62.5846,34.9,1.55
JAACYO010013192.1,1,3307,618,2533,76.5951,18.2353,34.8,1.7
MU012232.1,1,1822,128,1559,85.5653,6.65917,32.9,54.5
MU012233.1,1,3292,561,1962,59.599,16.8457,35,4.09
JAACYO010015259.1,1,1718,162,1531,89.1153,9.16705,33.1,58.9
JAACYO010015479.1,1,2934,1031,2930,99.8637,35.091,34.9,38.9
JAACYO010015578.1,1,2929,370,2578,88.0164,12.5613,35,0.411
MU012234.1,1,1345,121,1193,88.6989,8.28327,33,59
MU012235.1,1,3060,111,1053,34.4118,3.54379,35,0
JAACYO010017363.1,1,3972,397,3058,76.9889,9.93781,35.1,4.14
JAACYO010017466.1,1,3751,2542,3747,99.8934,67.6006,35.1,11.2
MU012236.1,1,2197,282,2081,94.7201,12.5817,33.5,59
JAACYO010018131.1,1,10341,2182,10290,99.5068,20.8565,33.8,59.8
JAACYO010018799.1,1,3345,1217,3345,100,36.2084,34.8,59.7
MU012237.1,1,6524,2814,6499,99.6168,42.9979,35.1,19.3
JAACYO010026178.1,1,5705,6058,5705,100,106.048,35,21
MU012238.1,1,6711,4254,6554,97.6606,63.1579,35,1.83
JAACYO010026546.1,1,8032,3245,8025,99.9128,40.2885,35.1,25.4
JAACYO010026815.1,1,7790,3630,7790,100,46.4802,35.1,24.2
JAACYO010026825.1,1,7060,1949,6955,98.5127,27.4762,35,2.42
JAACYO010026848.1,1,6530,2339,6459,98.9127,35.5879,35.1,3.48
JAACYO010026887.1,1,6994,1583,6981,99.8141,22.4472,35,0.119
MU012239.1,1,7279,2990,6884,94.5734,40.9133,35.1,28
JAACYO010027150.1,1,18103,3219,18103,100,17.7084,35.2,6.49
JAACYO010027151.1,1,18088,3111,18088,100,17.1286,35.2,6.25
MU012240.1,1,53136,10207,52840,99.4429,18.5718,35.1,5
MU012241.1,1,53208,10151,52903,99.4268,18.4892,35.1,4.8
JAACYO010027342.1,1,137265,25620,137117,99.8922,18.6358,35,6.76
JAACYO010027343.1,1,39240,4504,39010,99.4139,11.4006,33.9,4.49
JAACYO010027344.1,1,39238,4602,39058,99.5413,11.6515,33.7,4.41
JAACYO010027345.1,1,6192,810,6184,99.8708,12.9482,34,5.63
JAACYO010027346.1,1,6192,828,6173,99.6932,13.3779,34,5.11
JAACYO010027347.1,1,53964,10221,53924,99.9259,18.928,35,5.35
JAACYO010027348.1,1,5194,602,5194,100,11.5241,33.8,14.6
JAACYO010027349.1,1,121339,21849,121297,99.9654,17.9813,34.9,8.06
JAACYO010027350.1,1,5194,621,5155,99.2491,11.9191,33.9,16.6
JAACYO010027351.1,1,121328,21651,121199,99.8937,17.8287,34.9,8.26
JAACYO010027352.1,1,137192,24770,136912,99.7959,18.0251,35.1,6.7
JAACYO010027353.1,1,53965,9762,53965,100,18.0733,35,5.87
CM021711.1,1,15008689,5408658,14832469,98.8259,35.9671,35,59.7
JAACYO010012327.1,1,1219,6221,1219,100,501.017,35.2,29.8
JAACYO010012902.1,1,1394,3100,1394,100,221.3,35.1,30.6
JAACYO010012923.1,1,3808,76,98,2.57353,0.0984769,33.1,53.2
JAACYO010012947.1,1,3403,2029,3403,100,55.0176,34.6,47.1
JAACYO010012973.1,1,1600,578,1600,100,36.1981,34.4,53
JAACYO010013984.1,1,989,11,46,4.65116,0.0758342,32.6,33.3
JAACYO010014264.1,1,1212,4392,1212,100,334.445,34.9,18.1
JAACYO010015448.1,1,1471,19643,1471,100,1339.73,34.9,32.4
JAACYO010015717.1,1,7333,321,1873,25.5421,3.53184,34.8,1.6
JAACYO010015755.1,1,12536,183,2030,16.1934,0.600511,34.9,39.5
JAACYO010015884.1,1,11196,3979,11196,100,35.76,35.1,59.8
MU012242.1,1,3176,709,3012,94.8363,18.5299,33.9,56.5
JAACYO010016499.1,1,1312,2925,1312,100,226.78,35.1,48.2
MU012243.1,1,1164,1,36,3.09278,0.119416,33.5,4
JAACYO010017174.1,1,6202,403,2013,32.4573,6.30281,35,3.06
JAACYO010017296.1,1,1651,1513,1651,100,90.2108,35.3,27.4
JAACYO010017567.1,1,4920,1476,4855,98.6789,29.8833,34.6,59.8
JAACYO010017775.1,1,1214,978,1214,100,79.4061,35,29
JAACYO010017929.1,1,10312,2904,10289,99.777,28.1053,34.3,60
JAACYO010018088.1,1,3180,601,3146,98.9308,18.4481,34.6,59.1
JAACYO010018090.1,1,5043,1745,5043,100,34.0769,34.8,59.5
JAACYO010018141.1,1,5143,1787,5143,100,34.7188,35,59.8
JAACYO010018367.1,1,9220,3512,9144,99.1757,37.1818,35.2,60
JAACYO010018777.1,1,4510,778,4507,99.9335,17.1153,33.7,59.8
JAACYO010019246.1,1,8827,2146,8761,99.2523,23.9142,33.9,59.9
JAACYO010019251.1,1,3351,674,3351,100,20.2501,33.8,59.5
JAACYO010019852.1,1,3617,12129,3617,100,334.315,34.9,1.87
MU012244.1,1,10866,2568,10167,93.5671,23.3854,34.3,59.5
MU012245.1,1,18252,3244,18051,98.8988,17.4407,33.6,59.3
JAACYO010020365.1,1,3797,3558,3797,100,93.4604,34.8,16.8
MU012246.1,1,6983,161,460,6.58743,2.11714,34.9,3.48
MU012247.1,1,8990,1356,8765,97.4972,14.9979,33.7,60
JAACYO010021037.1,1,9059,4342,9057,99.9779,47.426,34.8,59.8
JAACYO010026132.1,1,5395,2849,5395,100,52.2962,35.1,26.5
JAACYO010026295.1,1,2637,3219,2637,100,121.494,34.6,47.8
JAACYO010026675.1,1,6917,5,354,5.11783,0.0709845,33.7,0
JAACYO010026714.1,1,6917,9,484,6.99725,0.130114,33.1,9
JAACYO010026931.1,1,6296,2055,6296,100,32.4811,34.8,10.3
JAACYO010026958.1,1,6296,2195,6296,100,33.9605,34.9,11.1
JAACYO010027264.1,1,1391,18433,1391,100,1309.26,35.2,43.9
CM021712.1,1,303921,80764,264920,87.1674,26.3262,34.6,58.4
JAACYO010012592.1,1,1854,341,1747,94.2287,18.1731,34.4,59.5
JAACYO010018951.1,1,5179,1511,5019,96.9106,28.821,34.8,58.8
JAACYO010019588.1,1,6967,2030,6967,100,28.8804,34.5,46.6
JAACYO010019629.1,1,6533,1946,6533,100,29.5263,34.6,59.9
JAACYO010019808.1,1,2933,667,2832,96.5564,20.8749,34.2,55.8
JAACYO010021725.1,1,1233,1592,1233,100,128.621,34.6,59
CM021713.1,1,11956779,4187211,11723129,98.0459,34.9409,35,59.5
JAACYO010011422.1,1,4238,893,4238,100,20.8858,33.6,60
JAACYO010011657.1,1,1514,537,1514,100,33.7457,35,59.8
JAACYO010011658.1,1,1176,431,1176,100,34.9532,35,59.5
JAACYO010014986.1,1,7448,2668,7448,100,35.5614,34.8,59.8
JAACYO010015089.1,1,1960,898,1960,100,38.5617,33.5,41.7
JAACYO010018087.1,1,2985,600,2922,97.8894,17.9685,33.9,54.6
JAACYO010018170.1,1,10697,3493,10697,100,32.6951,34.6,59.9
JAACYO010018240.1,1,8531,2970,8531,100,34.6706,35,59.8
JAACYO010018511.1,1,7038,2495,7038,100,35.2887,35.2,59.9
MU012248.1,1,9069,2207,8904,98.1806,24.2556,34.4,59.8
JAACYO010020521.1,1,4976,1178,4785,96.1616,23.1746,34.3,58.9
JAACYO010020814.1,1,8563,2241,8258,96.4382,26.0443,34.5,60
MU012249.1,1,9047,1996,8784,97.093,21.4578,34,59.3
CM021714.1,1,12302099,4385529,12148401,98.7506,35.5738,35,59.6
MU012250.1,1,94295,21574,87517,92.8119,22.6311,34.2,59.5
JAACYO010012170.1,1,5310,1865,5310,100,35.1234,35,59.9
JAACYO010012371.1,1,5206,1986,5206,100,37.8588,35.1,59.6
JAACYO010013937.1,1,528,43,218,41.2879,1.24053,33.7,33
JAACYO010015415.1,1,46885,17358,46885,100,36.9375,34.9,60
MU012251.1,1,3393,3216,3386,99.7937,93.807,35.1,52.9
JAACYO010015925.1,1,3007,476,2851,94.8121,15.3781,33.9,58.5
JAACYO010017093.1,1,7050,2061,7017,99.5319,28.9654,34.2,60
JAACYO010017139.1,1,3092,992,3092,100,30.8887,34.3,57.5
JAACYO010017178.1,1,1903,219,1770,93.011,12.0988,33.8,59.4
JAACYO010018065.1,1,3961,895,3525,88.9927,21.8331,35.3,57.6
JAACYO010018871.1,1,1182,83,834,70.5584,7.37648,33.5,60
JAACYO010019146.1,1,5342,1282,5247,98.2216,23.7113,34,59.7
JAACYO010019689.1,1,7890,1943,7849,99.4804,24.4663,34.2,59.9
MU012252.1,1,14074,3579,13975,99.2966,25.1816,34.2,59.9
MU012253.1,1,6559,725,5940,90.5626,10.8954,33.7,59.3
MU012254.1,1,39746,19901,39345,98.9911,49.39,35,56.7
JAACYO010021461.1,1,11752,1867,11706,99.6086,15.5992,33.4,59.6
JAACYO010026558.1,1,3048,603,3048,100,19.6463,34.9,4.94
JAACYO010026593.1,1,3048,585,3047,99.9672,18.9331,35,3.63
CM021715.1,1,11858942,4231839,11729135,98.9054,35.6037,35,59.8
JAACYO010015016.1,1,1759,433,1759,100,24.4264,34.2,59.9
JAACYO010015157.1,1,23195,8197,23195,100,35.2582,35,60
MU012255.1,1,1287,140,1188,92.3077,9.33489,32.6,56
MU012256.1,1,1159,82,806,69.5427,5.62123,33,57.9
JAACYO010017198.1,1,1887,613,1887,100,32.9062,34.5,60
JAACYO010017389.1,1,3049,537,2916,95.6379,17.1227,33.5,59.9
JAACYO010018383.1,1,27457,10202,27457,100,37.1018,35.1,60
MU012257.1,1,2654,346,2616,98.5682,12.8659,33.6,59.7
JAACYO010018971.1,1,3193,514,3047,95.4275,15.8954,33.7,59.8
MU012258.1,1,8072,2673,7960,98.6125,32.9493,35.2,59.9
JAACYO010026232.1,1,6369,3571,6368,99.9843,53.3487,34.7,58
JAACYO010026314.1,1,1202,559,1202,100,47.4767,35,59.1
JAACYO010026315.1,1,1449,453,1449,100,31.1498,35.1,35.6
JAACYO010027650.1,1,25803,4063,25665,99.4652,15.6443,34,13.7
JAACYO010027651.1,1,25794,2435,24078,93.3473,9.32384,34.1,0.163
JAACYO010027652.1,1,17903,3970,17495,97.7211,21.9857,34.7,14.8
JAACYO010027653.1,1,17906,2154,16818,93.9238,11.8602,34.7,0.823
CM021716.1,1,15219794,5499411,14998440,98.5456,36.0558,35,59.3
MU012259.1,1,9248,18815,9080,98.1834,202.395,35,17.6
JAACYO010011487.1,1,11512,2955,11481,99.7307,25.4384,34.4,59.8
JAACYO010012158.1,1,1168,175,1168,100,14.9426,33.4,59
JAACYO010012296.1,1,3006,7570,3006,100,243.267,34.6,11.1
JAACYO010013090.1,1,5725,1997,5725,100,34.9228,34.9,60
MU012260.1,1,9469,2888,9316,98.3842,29.9334,34.3,59.4
MU012261.1,1,6686,1171,6470,96.7694,17.3362,33.8,57.6
JAACYO010015076.1,1,3050,620,3050,100,20.1157,33.9,59.7
JAACYO010015168.1,1,1043,107,976,93.5762,9.43145,33.6,57.4
JAACYO010015300.1,1,1575,657,1575,100,35.193,34,58
MU012262.1,1,4708,1018,4512,95.8369,21.476,34.1,60
JAACYO010017007.1,1,11444,3685,11444,100,31.8516,34.6,59.5
JAACYO010017041.1,1,1628,371,1628,100,22.4109,33.8,60
JAACYO010017042.1,1,5118,1452,5118,100,28.3195,34.4,60
JAACYO010017126.1,1,10135,3259,10134,99.9901,32.0293,34.9,59.9
JAACYO010018771.1,1,10596,2708,10596,100,25.4388,33.9,60
JAACYO010019226.1,1,6000,1931,6000,100,32.0338,34.9,59.8
JAACYO010020032.1,1,2672,3592,2672,100,134.17,34.7,3.78
JAACYO010020269.1,1,2017,903,2017,100,41.9202,34.9,22.2
JAACYO010021946.1,1,3874,7904,3873,99.9742,203.458,35,15.4
JAACYO010026559.1,1,8358,1368,8354,99.9521,16.3556,35,7.18
JAACYO010026578.1,1,8364,1370,8351,99.8446,16.3729,35,8.37
JAACYO010026965.1,1,3444,816,3443,99.971,23.3226,34.8,0.191
MU012263.1,1,67375,13562,66614,98.8705,20.0587,34.7,11.4
MU012264.1,1,67372,8374,64107,95.1538,12.3608,34.7,0.771
MU012265.1,1,17855,2327,17149,96.0459,12.9837,34.8,0.147
MU012266.1,1,17850,3731,17747,99.423,20.8127,34.8,13.4
JAACYO010027390.1,1,181113,37476,180839,99.8487,20.6566,34.8,10.6
JAACYO010027391.1,1,181106,25344,174793,96.5142,13.9751,34.9,0.0762
JAACYO010027392.1,1,31159,5249,30728,98.6168,16.7684,34.7,0.426
JAACYO010027393.1,1,3753,413,3410,90.8606,10.7413,34.4,0.421
JAACYO010027394.1,1,3772,892,3772,100,23.5252,34.6,24.1
JAACYO010027395.1,1,31161,6057,31161,100,19.3047,34.7,4.52
JAACYO010027396.1,1,57829,8627,56560,97.8056,14.9245,34.9,0.0239
JAACYO010027397.1,1,54809,12056,54633,99.6789,21.9423,34.8,13.4
JAACYO010027398.1,1,54826,7315,51928,94.7142,13.2388,34.9,0.3
JAACYO010027399.1,1,57816,12120,57675,99.7561,20.9697,34.9,9.08
JAACYO010027400.1,1,16108,1710,15356,95.3315,10.5644,34.5,0.086
JAACYO010027401.1,1,16098,3567,16098,100,22.0426,34.4,17.2
JAACYO010027435.1,1,121240,26607,121164,99.9373,21.9138,34.9,11.2
JAACYO010027436.1,1,121247,17753,117318,96.7595,14.624,34.9,0.727
JAACYO010027630.1,1,165357,25440,161248,97.5151,15.3676,35.2,0.044
JAACYO010027631.1,1,165345,38863,165341,99.9976,23.4781,35.2,11.5
JAACYO010027632.1,1,66170,15027,66069,99.8474,22.6531,35.3,10.6
JAACYO010027633.1,1,66175,9995,64398,97.3147,15.0599,35.2,0.34
JAACYO010027634.1,1,33610,5067,33140,98.6016,15.0314,35.2,0.101
JAACYO010027635.1,1,52494,8101,51594,98.2855,15.424,35.2,0.0862
JAACYO010027636.1,1,57221,9359,56514,98.7644,16.3402,35.2,0.0105
JAACYO010027637.1,1,57225,12209,57218,99.9878,21.3101,35.2,6.74
JAACYO010027638.1,1,33611,7500,33611,100,22.291,35.1,9.83
JAACYO010027639.1,1,52509,11720,52509,100,22.2779,35.2,9.27
CM021717.1,1,8493086,2980145,8348982,98.3033,35.0087,35,59.8
JAACYO010011468.1,1,2666,751,2666,100,28.1785,34.4,59.7
JAACYO010011513.1,1,1342,215,1260,93.8897,15.6461,33.9,59.4
MU012267.1,1,1009,229,908,89.9901,21.7592,34.4,17.3
JAACYO010018109.1,1,3635,908,3608,99.2572,24.5103,34,60
MU012268.1,1,13277,2950,10245,77.1635,22.1856,34.6,59.9
MU012269.1,1,8372,1302,8120,96.99,15.1554,34,59.6
JAACYO010019786.1,1,34883,9683,34883,100,27.704,34.2,60
MU012270.1,1,4961,551,4391,88.5104,8.58637,33.6,51.7
JAACYO010026252.1,1,5614,6215,5549,98.8422,108.41,34.3,40.4
JAACYO010026921.1,1,1139,6087,1139,100,535.117,33.9,35
CM021718.1,1,5351319,1807851,5152602,96.2866,33.6891,35,59.4
JAACYO010010974.1,1,2977,81465,2977,100,2732.02,35.2,3.73
JAACYO010012349.1,1,1490,2111,1490,100,139.76,35.3,19.2
MU012271.1,1,4119,840,3973,96.4555,19.6451,33.9,58.1
MU012272.1,1,1912,16028,1814,94.8745,831.938,35,0.602
MU012273.1,1,1551,567,1453,93.6815,36.069,35.3,39.2
MU012274.1,1,1157,243,1148,99.2221,20.9291,34.5,58.9
JAACYO010015005.1,1,1256,2064,1256,100,162.6,35.4,24.6
JAACYO010015013.1,1,7347,1658,7297,99.3195,22.2651,33.8,60
JAACYO010015023.1,1,1773,293,1773,100,16.4896,34,59.4
JAACYO010015223.1,1,3928,4879,3928,100,120.321,33.8,19.4
JAACYO010015463.1,1,1025,1551,1025,100,145.686,35.2,20.6
JAACYO010015552.1,1,40901,12658,40323,98.5868,30.8792,34.5,59.9
JAACYO010015590.1,1,10659,2867,10619,99.6247,26.6808,34.1,59.6
MU012275.1,1,3733,1014,3440,92.1511,26.5419,34.6,58.5
JAACYO010016307.1,1,1234,4182,1234,100,290.817,35.3,20
JAACYO010016377.1,1,1230,31232,1230,100,2528.02,35.2,0.00695
JAACYO010017317.1,1,2312,1019,2312,100,39.6717,33.8,33
JAACYO010018149.1,1,1023,25387,1023,100,2478.5,35,1.28
JAACYO010018245.1,1,2450,9384,2176,88.8163,368.566,34.2,23.4
JAACYO010018724.1,1,20975,5029,20645,98.4267,23.8925,33.9,60
JAACYO010019445.1,1,12696,1787,12193,96.0381,13.6645,33.5,58.8
JAACYO010021337.1,1,2492,86330,2492,100,3453.35,35.1,0.142
JAACYO010021712.1,1,1455,64468,1455,100,4418.39,34.9,0.00566
JAACYO010024665.1,1,1565,5582,1565,100,354.385,35.3,16
MU012276.1,1,3673,11445,3637,99.0199,307.682,35.1,14.6
JAACYO010024955.1,1,2622,81778,2622,100,3109.13,35.2,0.554
MU012277.1,1,5692,81832,5689,99.9473,1425.93,35.2,7.21
JAACYO010026991.1,1,3862,103288,3862,100,2658.52,34.9,1.04
JAACYO010026993.1,1,3487,2971,3487,100,83.0857,35.1,24.5
JAACYO010027281.1,1,1369,33247,1369,100,2419.31,35.4,0.196
JAACYO010027282.1,1,1376,1895,1376,100,134.802,35.2,6.18
CM021719.1,1,7070985,2353131,6812307,96.3417,33.1606,34.9,59.6
JAACYO010010956.1,1,3707,11813,3707,100,314.615,34.5,51.6
JAACYO010011932.1,1,10073,2895,10072,99.9901,28.6078,34.4,59.9
JAACYO010012280.1,1,1231,110,1139,92.5264,7.29651,33.5,55.6
JAACYO010015220.1,1,2616,1482,2616,100,56.1242,35,43.1
MU012278.1,1,2604,813,2485,95.4301,30.3936,34.6,36.1
