#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
MU016687.1	1	230627	60489	204823	88.8114	32.9592	35.8	47.5
MU016688.1	1	44978	17540	44793	99.5887	49.8615	35.5	53.9
MU016689.1	1	318886	53406	198653	62.2959	21.0382	35.8	49.1
MU016690.1	1	440484	70996	275184	62.4731	20.525	35.8	48.8
MU016691.1	1	216549	52678	170865	78.9036	30.8315	35.7	45.8
MU016692.1	1	112249	18518	76660	68.2946	20.8964	35.7	49
MU016693.1	1	488811	110087	407774	83.4216	28.6159	35.7	48.5
MU016694.1	1	655547	139841	458623	69.9604	26.0231	35.7	42.6
MU016695.1	1	442176	106625	281310	63.6195	26.2497	34.9	40
JAACYP010024670.1	1	3668	10527	3668	100	232.632	34.3	27.1
MU016696.1	1	513032	104090	402322	78.4204	25.8666	35.8	48.4
JAACYP010024860.1	1	19305	11618	19305	100	77.952	35.9	28.7
MU016697.1	1	751957	157955	594231	79.0246	26.4191	35.8	47.7
MU016698.1	1	201170	45321	130765	65.0022	28.779	35.8	35.3
JAACYP010025654.1	1	21136	12902	21136	100	77.3133	35.9	53.4
JAACYP010025776.1	1	21822	5170	21822	100	29.4261	35.6	49.1
MU016699.1	1	28769	26825	28671	99.6594	73.2591	35.7	27.3
JAACYP010026127.1	1	4933	2976	4932	99.9797	78.0568	35.9	10.7
JAACYP010028581.1	1	2840	31311	2838	99.9296	891.18	35.2	7.73
JAACYP010028614.1	1	11970	3713	11968	99.9833	37.9385	35.8	46.2
MU016700.1	1	115687	27896	90687	78.39	29.5323	35.7	46.9
JAACYP010028666.1	1	5175	5937	5175	100	144.757	35.8	26.2
JAACYP010028688.1	1	1507	1549	1507	100	131.06	35.6	6.62
JAACYP010028691.1	1	1507	1459	1507	100	124.365	35.6	12.2
JAACYP010028836.1	1	11744	4334	11744	100	48.1301	35.8	58.2
JAACYP010028837.1	1	1234	681	1234	100	72.3736	36	52.1
JAACYP010028890.1	1	2848	3770	2847	99.9649	166.577	35.8	8.19
JAACYP010028921.1	1	2854	4004	2852	99.9299	177.432	35.9	3.85
MU016701.1	1	17522	4135	17140	97.8199	29.7719	35.8	50.5
JAACYP010028992.1	1	1389	152	1385	99.712	11.6919	35.9	6.86
JAACYP010029035.1	1	7089	1552	7089	100	27.8887	35.8	51.1
JAACYP010029036.1	1	1398	930	1397	99.9285	59.613	35.5	32
JAACYP010029039.1	1	2753	1450	2753	100	70.5801	35.8	38.6
MU016702.1	1	16841	4098	16730	99.3409	31.8457	35.8	50.6
JAACYP010029088.1	1	1725	465	1725	100	30.3762	35.7	54.5
JAACYP010029091.1	1	1806	2084	1806	100	130.167	36	52.4
JAACYP010029130.1	1	2528	612	2528	100	31.1776	35.8	56
MU016703.1	1	11157	2505	11057	99.1037	28.1796	35.7	57
JAACYP010029153.1	1	3672	912	3672	100	29.7639	35.7	57.8
JAACYP010029163.1	1	1560	4355	1560	100	368.472	36	41.7
JAACYP010029180.1	1	6690	1337	6690	100	25.2969	35.8	57.1
MU016704.1	1	12924	2415	12554	97.1371	23.7696	35.7	57.4
MU016705.1	1	9431	1945	9333	98.9609	26.682	35.8	59.3
JAACYP010029250.1	1	6938	1435	6938	100	27.4014	35.9	59.6
MU016706.1	1	13435	1400	13343	99.3152	13.5093	35.9	0.00857
MU016707.1	1	13435	1362	13349	99.3599	13.0911	35.9	0.0815
JAACYP010029372.1	1	4243	428	4243	100	13.0863	36	0
JAACYP010029373.1	1	4243	375	4240	99.9293	11.2838	35.9	0
JAACYP010029407.1	1	1301	85	1272	97.7709	8.87471	35.6	0.106
JAACYP010029408.1	1	1300	137	1274	98	12.6138	35.6	6.24
JAACYP010029427.1	1	15932	3381	15932	100	27.6685	35.8	59.6
JAACYP010029435.1	1	7527	1370	7527	100	23.7767	35.8	54.2
JAACYP010029436.1	1	9384	898	9378	99.9361	12.3541	35.9	0.266
MU016708.1	1	7715	10597	7525	97.5373	128.938	33.2	15.2
JAACYP010029493.1	1	5388	1120	5388	100	26.1659	35.7	57.6
JAACYP010029495.1	1	8086	1589	8086	100	25.292	35.8	58.4
MU016709.1	1	8667	1712	8570	98.8808	24.7255	35.8	57.1
JAACYP010029510.1	1	4836	939	4836	100	25.1679	35.9	59
JAACYP010029516.1	1	16406	3377	16400	99.9634	26.5544	35.8	57.4
JAACYP010029547.1	1	7861	1781	7834	99.6565	29.0472	35.9	55.7
JAACYP010029601.1	1	3822	2601	3822	100	88.8893	35.9	58.4
JAACYP010029675.1	1	5388	3961	5387	99.9814	93.9592	35.9	13.1
JAACYP010029850.1	1	15165	2090	15052	99.2549	17.4351	35.8	0.921
JAACYP010029884.1	1	12843	3379	12843	100	33.6298	35.9	51
JAACYP010029893.1	1	8325	1778	8322	99.964	27.3837	35.7	45
JAACYP010029968.1	1	5137	596	5135	99.9611	14.7541	35.8	1.02
MU016710.1	1	15268	3182	15075	98.7359	26.58	35.8	53.1
JAACYP010029975.1	1	4967	1106	4967	100	28.8007	35.8	57.1
MU016711.1	1	9190	1765	8992	97.8455	24.3014	35.8	55.2
JAACYP010030011.1	1	8950	2122	8950	100	30.3868	35.8	56.7
JAACYP010030119.1	1	14191	3427	14191	100	30.0389	35.8	57
MU016712.1	1	14836	3206	14713	99.1709	28.0884	35.9	54.6
JAACYP010030258.1	1	12084	2538	12084	100	27.5554	35.9	59.2
JAACYP010030259.1	1	4490	1064	4490	100	30.4664	35.9	59
JAACYP010030325.1	1	3833	2031	3833	100	67.8682	35.9	56.6
JAACYP010030340.1	1	3664	796	3664	100	26.4847	35.4	58.1
MU016713.1	1	6616	1431	6515	98.4734	27.8762	35.8	57.6
JAACYP010030375.1	1	2871	999	2871	100	39.4741	35.3	35
JAACYP010030390.1	1	1389	3044	1389	100	280.272	35.9	17.9
JAACYP010030409.1	1	3506	837	3506	100	30.9247	35.8	54.5
CM021798.1	1	621036	183364	530456	85.4147	32.7404	35	39.8
JAACYP010017390.1	1	11805	2976	11804	99.9915	32.3011	35.9	49.7
JAACYP010019182.1	1	17532	4220	17527	99.9715	30.4339	35.7	51.5
JAACYP010020533.1	1	15581	3704	15581	100	30.4252	35.9	56.9
MU016596.1	1	6572	2184	6562	99.8478	41.3795	35.7	42.7
JAACYP010022713.1	1	18153	6157	18153	100	43.4894	35.8	52.4
MU016597.1	1	172501	45552	156903	90.9577	32.9867	35.8	46.4
MU016598.1	1	251143	71903	195770	77.9516	36.1577	35.8	38.1
MU016599.1	1	431779	99611	241742	55.9874	25.2846	35	36.7
JAACYP010029415.1	1	1493	1511	1491	99.866	129.429	35.5	1.16
JAACYP010029419.1	1	1680	2079	1678	99.881	162.498	35.7	5.27
MU014828.1	1	4217	54342	4217	100	1534.21	35.5	16.1
JAACYP010000003.1	1	2094	11698	2094	100	739.778	35.7	10.9
JAACYP010000004.1	1	1021	8804	1021	100	1050.63	35.7	28.3
JAACYP010000005.1	1	2288	58039	2288	100	3305.19	35.8	35.1
JAACYP010000006.1	1	4001	61160	4001	100	1953.98	35.9	10.9
JAACYP010012054.1	1	4213	36103	4213	100	1136.23	35.7	20.7
JAACYP010012055.1	1	4459	24382	4458	99.9776	720.309	35.8	14
JAACYP010013857.1	1	6739	18964	6739	100	367.023	36	59.4
JAACYP010013858.1	1	4746	2741	4731	99.6839	70.6797	35.8	24.9
JAACYP010013859.1	1	3938	5791	3938	100	191.948	35.9	55
MU014829.1	1	6383	9144	6376	99.8903	182.834	35.9	28.4
MU014830.1	1	10629	7280	10363	97.4974	78.0451	34.7	44.7
MU014831.1	1	13130	35696	13025	99.2003	343.754	35.8	26.8
JAACYP010014052.1	1	13169	11605	13169	100	113.234	35.9	29.6
JAACYP010014053.1	1	15516	11472	15516	100	81.3638	35.1	53.3
JAACYP010014180.1	1	4818	42537	4818	100	1091.68	35.9	58.4
JAACYP010014181.1	1	14828	14614	14828	100	126.459	36	40.3
MU014832.1	1	9208	70819	9114	98.9791	1011.12	35.8	33.5
JAACYP010014363.1	1	7190	5229	7190	100	88.0629	35.2	58.3
JAACYP010014364.1	1	2388	4654	2388	100	248.268	35.9	56.5
JAACYP010014365.1	1	11714	9791	11714	100	93.5289	35	55.4
MU014833.1	1	22634	154211	22487	99.3505	555.444	33.5	14.9
JAACYP010014368.1	1	8968	7150	8968	100	99.5589	35.8	52.8
JAACYP010014436.1	1	9777	13126	9777	100	169.797	35.8	38.2
JAACYP010014437.1	1	2492	8982	2492	100	466.011	35.9	52.4
JAACYP010014438.1	1	11439	10194	11439	100	108.157	35.2	58.4
JAACYP010014439.1	1	3417	68547	3417	100	2624.02	35.7	25.8
JAACYP010014440.1	1	4022	17467	4022	100	557.828	35.9	55.9
MU014834.1	1	99808	46918	99408	99.5992	57.7415	35.6	57
JAACYP010014682.1	1	5276	5063	5276	100	118.671	35.8	47.6
JAACYP010014683.1	1	6615	4385	6615	100	76.2219	35	54.6
MU014835.1	1	61460	70727	41167	66.9818	91.258	34.4	22.1
JAACYP010014691.1	1	9020	5408	9020	100	72.2104	35.2	57.8
MU014836.1	1	34406	29454	34292	99.6687	109.477	35.8	37.3
JAACYP010014695.1	1	2669	11035	2669	100	546.743	35.9	59.5
JAACYP010014696.1	1	9260	15306	9260	100	212.064	35.9	40
MU014837.1	1	168238	57285	107829	64.0931	42.9149	35.8	52.5
JAACYP010014792.1	1	2289	27461	2289	100	1505.17	35.9	52.8
JAACYP010014926.1	1	8891	6876	8891	100	81.5849	35.8	30.2
JAACYP010014936.1	1	1571	15936	1571	100	1381.58	35.9	52
MU014838.1	1	33515	27485	33424	99.7285	105.332	35.9	54.8
MU014839.1	1	26614	19064	26592	99.9173	92.888	35.8	15.5
MU014840.1	1	52718	19751	37227	70.6153	45.3303	35.6	57.3
JAACYP010014958.1	1	12814	12636	12814	100	106.938	34.7	56.9
JAACYP010014959.1	1	19362	11938	19362	100	69.3764	35	55.6
JAACYP010015106.1	1	2612	10759	2612	100	537.254	35.9	58.9
MU014841.1	1	19474	13346	19375	99.4916	82.9792	35.3	56.7
JAACYP010015109.1	1	13456	67702	13456	100	669.913	35.9	28.4
JAACYP010015110.1	1	10704	13834	10704	100	163.997	35.9	49.7
MU014842.1	1	413632	207282	348101	84.1572	63.2436	35.8	49.6
MU014843.1	1	364121	164852	242583	66.6215	54.5038	35.7	43.1
JAACYP010015337.1	1	2122	15431	2122	100	686.273	35.6	51.5
JAACYP010015338.1	1	6299	285526	6299	100	5951.91	36	58.9
JAACYP010015339.1	1	4471	11749	4471	100	336.545	35.8	31.8
JAACYP010015340.1	1	4703	4535	4703	100	125.941	36	42
JAACYP010015345.1	1	7662	7776	7662	100	104.827	34.6	54.3
JAACYP010015347.1	1	9128	9851	9128	100	112.297	34.5	55.1
JAACYP010015348.1	1	2397	3381	2397	100	178.769	35.7	20.1
MU014844.1	1	4319	10183	4220	97.7078	254.272	35.9	46.5
JAACYP010015351.1	1	8267	140577	8267	100	2268.61	35.9	27.5
JAACYP010015487.1	1	22789	13056	22789	100	73.8893	35.7	34.9
JAACYP010015488.1	1	2666	5301	2666	100	251.249	35.9	52.9
MU014845.1	1	10972	13494	10793	98.3686	95.3429	33.4	33.2
JAACYP010015497.1	1	7092	12280	7092	100	224.571	35.8	34.3
MU014846.1	1	15980	22032	15790	98.811	176.281	35.7	29.9
JAACYP010015680.1	1	12768	6049	12768	100	60.138	35.9	44.6
JAACYP010015681.1	1	18490	14882	18490	100	104.023	35.9	58.9
JAACYP010015682.1	1	7592	7466	7592	100	103.295	34.9	49.8
MU014847.1	1	21345	14786	21245	99.5315	83.1391	35.2	57.8
JAACYP010015688.1	1	15115	8797	15112	99.9802	38.95	31	5.72
MU014848.1	1	5411	10181	5406	99.9076	246.941	35.8	3.23
JAACYP010015852.1	1	4670	10711	4670	100	292.438	35.9	57.1
JAACYP010015853.1	1	4039	3215	4036	99.9257	102.705	35.9	21.6
JAACYP010015854.1	1	4653	9070	4653	100	252.46	35.7	54.4
JAACYP010015855.1	1	4939	11587	4939	100	302.436	35.9	48.5
JAACYP010015857.1	1	6981	59697	6981	100	1102.15	35.9	9.32
JAACYP010015916.1	1	3446	31037	3446	100	1178.81	36	44
JAACYP010015917.1	1	5151	17323	5151	100	434.583	35.6	56.4
JAACYP010015918.1	1	14018	9809	14010	99.9429	88.1871	35.7	58.6
JAACYP010015919.1	1	4907	7951	4907	100	200.659	35.8	54.2
MU014849.1	1	4047	1551	4017	99.2587	46.089	35.7	7.51
MU014850.1	1	8003	35587	7906	98.788	581.026	35.7	17.4
JAACYP010015997.1	1	10746	13735	10746	100	163.042	35.8	42.2
JAACYP010016083.1	1	5873	16850	5873	100	364.932	35.9	44.2
JAACYP010016084.1	1	2818	7689	2818	100	363.794	35.9	59.3
JAACYP010016086.1	1	12942	8055	12942	100	79.0423	35.7	56.9
JAACYP010016087.1	1	5262	6825	5262	100	128.165	35.9	56.3
JAACYP010016088.1	1	2794	41535	2794	100	1885.78	36	57.1
JAACYP010016089.1	1	7557	6238	7557	100	99.6323	35.2	58.7
JAACYP010016126.1	1	6781	9919	6781	100	186.76	36	53.1
MU014851.1	1	6832	6801	6812	99.7073	128.991	35.9	30
MU014852.1	1	8953	5905	8853	98.8831	84.863	35.9	51.5
JAACYP010016132.1	1	9981	8774	9981	100	114.519	35.8	33.6
MU014853.1	1	10416	25024	10409	99.9328	304.8	35.9	53.3
MU014854.1	1	85892	201852	85656	99.7252	300.534	35.7	43.8
MU014855.1	1	5451	10384	5444	99.8716	242.736	35.8	54.1
MU014856.1	1	9146	6359	9142	99.9563	87.402	35.7	32.7
JAACYP010016542.1	1	6100	6391	6100	100	135.006	35.9	48.2
JAACYP010016543.1	1	12210	7286	12209	99.9918	76.7438	35.9	50.7
JAACYP010016544.1	1	2816	5763	2816	100	262.158	35.9	50.5
JAACYP010016545.1	1	7194	9655	7194	100	152.549	35.9	53.2
JAACYP010016547.1	1	1035	3883	1035	100	395.624	36	56.7
JAACYP010016550.1	1	1468	1598	1468	100	113.065	36	50.8
JAACYP010016551.1	1	1134	133234	1134	100	12037	35	20.7
JAACYP010016552.1	1	1114	239455	1114	100	24135.1	35.2	17.1
JAACYP010016553.1	1	1436	431121	1436	100	35530	35.3	24.4
JAACYP010016554.1	1	1121	79348	1121	100	7790.33	35.3	15.4
JAACYP010016555.1	1	1084	875	1084	100	105.063	36	59.7
JAACYP010016556.1	1	1006	548	1006	100	72.2684	35.8	59.1
JAACYP010016559.1	1	1100	346	1092	99.2727	29.4509	36	44.4
JAACYP010016560.1	1	1373	288423	1373	100	23271.1	35.2	17.3
JAACYP010016561.1	1	1194	541322	1194	100	48474.4	34.6	12.5
JAACYP010016562.1	1	1185	200092	1185	100	21490.2	35.7	20.2
JAACYP010016563.1	1	1182	114117	1182	100	10603.9	35.1	11.4
JAACYP010016564.1	1	1148	54952	1148	100	4791.23	35.1	9.22
JAACYP010016565.1	1	1188	48257	1188	100	4193.38	35.1	6.02
JAACYP010016566.1	1	1188	5988	1188	100	303.483	32.8	34
JAACYP010016567.1	1	1130	1167	1130	100	119.176	35.2	18.4
JAACYP010016568.1	1	1322	545	1313	99.3192	33.3389	35.9	43
JAACYP010016569.1	1	1248	97120	1248	100	8950.24	35.2	16.2
JAACYP010016570.1	1	1199	9104	1199	100	402.57	32.7	33
JAACYP010016572.1	1	1007	329	1007	100	28.1291	34.5	47.2
JAACYP010016575.1	1	1172	19349	1172	100	1198.59	33.5	29.2
JAACYP010016576.1	1	1403	476734	1403	100	23740.4	34.2	11.9
JAACYP010016578.1	1	1004	203	1004	100	26.1086	35.4	58.2
JAACYP010016580.1	1	1351	678	1351	100	42.1318	35.2	42.7
JAACYP010016581.1	1	1524	174627	1524	100	12427.1	35.3	15.7
JAACYP010016582.1	1	1072	1677	1072	100	123.025	33.2	39.2
JAACYP010016583.1	1	1144	1514	1144	100	102.953	33	41.6
JAACYP010016584.1	1	1143	14955	1143	100	83.3447	33.2	34.6
JAACYP010016587.1	1	1270	563372	1270	100	56334.4	35.5	42.5
JAACYP010016588.1	1	1224	1035	1224	100	48.2181	34.8	43.9
JAACYP010016589.1	1	1115	4922923	1115	100	372310	33.4	10.9
JAACYP010016590.1	1	1212	88711	1212	100	8556.41	35.4	10.9
JAACYP010016591.1	1	1106	6106	1106	100	722.844	36	26.8
JAACYP010016592.1	1	1094	967	1094	100	115.687	35.9	43.5
JAACYP010016593.1	1	1167	378	1167	100	37.647	35.9	57
JAACYP010016594.1	1	1292	3708	1292	100	149.789	33.4	29.8
JAACYP010016596.1	1	1090	299	1090	100	34.6321	35.9	58.7
JAACYP010016598.1	1	1053	686	1053	100	44.6724	33.9	33.2
JAACYP010016599.1	1	1248	672	1248	100	69.1202	35.2	58.9
JAACYP010016600.1	1	1170	551	1170	100	60.4667	35.8	3.97
JAACYP010016601.1	1	1110	504	1039	93.6036	59.1009	35.7	59.1
JAACYP010016602.1	1	1700	358	1700	100	24.1018	35.6	57
JAACYP010016603.1	1	1236	374	1236	100	35.4927	34.2	58.1
JAACYP010016605.1	1	1102	126	1102	100	15.4111	35.5	58.7
JAACYP010016606.1	1	1350	352	1348	99.8519	31.1444	35.4	59.7
JAACYP010016607.1	1	2367	440	2367	100	23.8255	35.7	59.9
JAACYP010016608.1	1	1160	384	1160	100	27.5147	34.1	42
JAACYP010016609.1	1	1071	138634	1071	100	13022.8	34	23.6
JAACYP010016610.1	1	1033	886	1033	100	87.7512	34.1	54.7
JAACYP010016611.1	1	1084	234	1084	100	22.3441	34.2	55.5
JAACYP010016612.1	1	1139	145	1139	100	16.5996	35.6	56.9
JAACYP010016613.1	1	1473	420	1473	100	34.298	36	42.7
JAACYP010016614.1	1	1146	352	1146	100	31.1466	34.4	54.5
JAACYP010016615.1	1	1110	376	1110	100	38.345	34.9	53
JAACYP010016616.1	1	1119	1218	1119	100	87.2404	34.2	38
JAACYP010016617.1	1	1070	410	1070	100	33.1841	34.5	42.4
JAACYP010016618.1	1	1411	291	1411	100	23.3402	35	56.7
JAACYP010016619.1	1	1147	345	1142	99.5641	36.8274	35.9	40.6
JAACYP010016620.1	1	1091	416	1091	100	47.5912	35.7	39.6
JAACYP010016621.1	1	1107	1504	1107	100	96.1689	35.3	24.7
JAACYP010016622.1	1	1071	387604	1071	100	42994.5	35.8	42.7
JAACYP010016623.1	1	1042	2185	1042	100	253.921	35.6	23.1
JAACYP010016624.1	1	1111	23063	1111	100	1811.17	34.4	10.4
JAACYP010016625.1	1	1054	2661	1054	100	101.68	26.2	10.5
JAACYP010016626.1	1	1033	33692	1033	100	2797.73	35.1	6.68
JAACYP010016627.1	1	1129	482	1129	100	55.1568	35.3	52.7
JAACYP010016628.1	1	1087	328	1087	100	33.4333	35.2	51.8
JAACYP010016629.1	1	1052	379	1052	100	36.7338	35.5	55.5
JAACYP010016630.1	1	1020	537	1020	100	46.101	35.5	50.8
JAACYP010016631.1	1	1009	1291	1009	100	109.542	35.7	52.1
JAACYP010016632.1	1	1006	5185	1006	100	235.76	33.9	18.5
JAACYP010016633.1	1	1012	275	1012	100	31.9209	34.3	43.1
JAACYP010016634.1	1	1403	548	1403	100	41.8738	34.8	44.2
JAACYP010016635.1	1	1552	585	1552	100	23.8711	29.4	18.5
JAACYP010016636.1	1	1289	250	1289	100	23.3825	35.2	46.3
JAACYP010016637.1	1	1169	244	1169	100	25.432	35.7	35.5
JAACYP010016638.1	1	1009	3101	1009	100	167.258	35.6	4.17
JAACYP010016639.1	1	1038	447	1038	100	31.4094	35.6	25.3
JAACYP010016640.1	1	1026	48021	1026	100	5337.12	35.7	7.06
JAACYP010016641.1	1	1002	29940	1002	100	3138.26	35.2	13.2
JAACYP010016642.1	1	1207	610	1207	100	52.1947	34.6	51.5
JAACYP010016643.1	1	1079	1304	1079	100	98.43	34.5	39.1
JAACYP010016644.1	1	1809	2024	1809	100	112.112	35.3	38.2
JAACYP010016645.1	1	1033	874	1033	100	71.3727	34.7	37.3
JAACYP010016646.1	1	1011	263	1011	100	21.6716	35.3	49.5
JAACYP010016647.1	1	1027	489	1023	99.6105	41.665	34.1	33.9
JAACYP010016648.1	1	1037	992	1037	100	70.7107	33.8	29
JAACYP010016649.1	1	1031	340	1031	100	25.5354	34.2	32.5
JAACYP010016650.1	1	1013	5021	1013	100	76.8045	36	19.5
JAACYP010016652.1	1	1312	243732	1312	100	21300.2	35.2	13.6
JAACYP010016653.1	1	1865	49304	1865	100	2731.89	35.2	19.5
JAACYP010016655.1	1	1135	14637	1135	100	777.081	34.8	38.8
JAACYP010016657.1	1	1289	179966	1289	100	16819.6	35.3	14.9
JAACYP010016658.1	1	1313	130031	1313	100	10527.1	35.2	11.5
JAACYP010016662.1	1	1255	102968	1255	100	9499.22	35.6	15.7
JAACYP010016663.1	1	1069	35034	1069	100	3507.63	35.2	10.9
JAACYP010016664.1	1	1325	34763	1325	100	2503.1	35.2	13.3
JAACYP010016665.1	1	1155	263	1155	100	25.5922	35.1	45.5
JAACYP010016666.1	1	1138	565	1137	99.9121	44.6441	35.2	37.3
JAACYP010016667.1	1	1048	504	1048	100	59.4637	35	47
JAACYP010016670.1	1	1362	3593	1362	100	121.707	35.9	37.4
JAACYP010016671.1	1	1286	234832	1286	100	20447.7	35.2	18.5
JAACYP010016672.1	1	4370	1856	4370	100	37.9027	35.9	28.1
JAACYP010016673.1	1	1288	37391	1288	100	2574.59	34.9	11
JAACYP010016675.1	1	1381	1283	1381	100	115.747	35.9	30.6
JAACYP010016676.1	1	3438	1847	3438	100	68.2231	35.6	14.8
JAACYP010016677.1	1	3407	747	3407	100	26.0182	35.8	55.2
JAACYP010016678.1	1	1360	28909	1360	100	1938.06	35.1	4.89
JAACYP010016679.1	1	1024	2900	1024	100	398.994	35.7	32.8
JAACYP010016680.1	1	1342	2150	1342	100	69.5343	35.9	13
JAACYP010016681.1	1	1213	65004	1213	100	5558.62	35.2	20.5
JAACYP010016682.1	1	1119	54985	1119	100	5032.47	34.2	16.4
JAACYP010016683.1	1	1258	326	1254	99.682	32.4006	36	21.7
JAACYP010016684.1	1	1071	1989	1071	100	220.432	35.9	13
JAACYP010016685.1	1	1013	344	1013	100	35.1964	34	37.1
JAACYP010016686.1	1	1089	32935	1089	100	2599.61	33.7	33.3
JAACYP010016687.1	1	1028	91179	1028	100	5089.25	33.2	8.17
JAACYP010016688.1	1	1162	291	1159	99.7418	32.0998	35.6	35.9
JAACYP010016689.1	1	1345	366	1345	100	36.0595	35.9	48.9
JAACYP010016690.1	1	1083	401	1079	99.6307	13.6574	35.7	16.4
JAACYP010016691.1	1	1632	166225	1632	100	10936	35.1	9.71
JAACYP010016692.1	1	1275	3522	1275	100	222.572	35.9	32.9
JAACYP010016693.1	1	1473	125106	1473	100	10241.7	35.4	20.4
JAACYP010016694.1	1	1622	967	1622	100	48.9778	34.6	36.6
JAACYP010016695.1	1	1411	1307	1411	100	59.1467	35.9	20.1
JAACYP010016696.1	1	1549	127886	1549	100	8852.91	35.1	11.4
JAACYP010016697.1	1	1780	2382	1780	100	168.887	35.8	35.8
JAACYP010016698.1	1	1137	15255	1137	100	1054.51	33.9	8.61
JAACYP010016699.1	1	1281	55274	1281	100	4621.6	35.6	24.2
JAACYP010016700.1	1	1122	786111	1122	100	73792.1	33.6	17.5
JAACYP010016701.1	1	1451	590	1451	100	45.6278	35.6	32
JAACYP010016702.1	1	1484	38920	1484	100	2507.11	35.1	9.05
JAACYP010016703.1	1	1013	1213	1013	100	47.5953	34.8	28.9
JAACYP010016704.1	1	1021	12666	1021	100	1548.81	35.2	26.5
JAACYP010016707.1	1	1109	942	1109	100	72.22	33.9	42.5
JAACYP010016708.1	1	1096	758	1096	100	78.8157	35.9	56.5
JAACYP010016710.1	1	4455	989	4455	100	25.7928	35.3	49
JAACYP010016711.1	1	10516	4962	10516	100	61.4447	35.9	59.4
JAACYP010016713.1	1	4083	625	4083	100	19.8038	35.9	58.1
JAACYP010016714.1	1	1199	1032	1199	100	93.8757	33.8	22
JAACYP010016715.1	1	1845	18074	1845	100	1212.24	35.9	12.9
JAACYP010016716.1	1	5659	1215	5659	100	27.5582	35.9	58.7
JAACYP010016717.1	1	1215	625	1215	100	56.1259	35.6	36.4
JAACYP010016718.1	1	2438	83359	2438	100	3517.89	34.8	8.55
JAACYP010016719.1	1	1439	175	1411	98.0542	10.1501	35.7	12
JAACYP010016721.1	1	1373	962	1373	100	89.3409	36	28.4
JAACYP010016722.1	1	3154	553	3154	100	22.7191	36	58.6
JAACYP010016723.1	1	1372	636	1372	100	58.0999	35.9	48.6
JAACYP010016725.1	1	2245	511	2245	100	27.796	36	48.2
JAACYP010016727.1	1	1174	38681	1174	100	3263.39	35.2	9.82
JAACYP010016728.1	1	2866	208861	2866	100	8261.73	35.6	15.9
JAACYP010016729.1	1	1348	253625	1348	100	21462	35.3	19.4
JAACYP010016730.1	1	2302	901	2302	100	33.2467	35.7	31.2
JAACYP010016731.1	1	1014	45935	1014	100	2687.18	33.7	16.3
JAACYP010016732.1	1	1234	10409	1234	100	1008.12	35.4	14.1
JAACYP010016733.1	1	1119	804	1119	100	92.5576	35.9	25.1
JAACYP010016736.1	1	4033	931	4033	100	29.3566	35.7	56.6
JAACYP010016737.1	1	1148	266	1148	100	27.1821	36.2	52.4
JAACYP010016738.1	1	1125	1060	1125	100	113.637	35.9	18.8
JAACYP010016739.1	1	1006	1110	1006	100	77.9006	33.7	20.1
JAACYP010016740.1	1	1407	399	1407	100	37.4471	35.9	43.8
JAACYP010016742.1	1	1807	409	1807	100	25.3088	35.5	51.2
JAACYP010016743.1	1	1781	45708	1781	100	2847.32	35.4	13.4
JAACYP010016744.1	1	1384	56786	1384	100	4154.56	35.3	9.07
JAACYP010016746.1	1	1007	360	1007	100	43.9652	35.1	15.1
JAACYP010016747.1	1	3482	2097	3481	99.9713	78.0686	36	3.62
JAACYP010016750.1	1	3181	1108	3181	100	45.1657	35.9	31.5
JAACYP010016751.1	1	1893	509	1893	100	33.7771	35.5	58.9
JAACYP010016752.1	1	1517	539	1517	100	41.5162	35.7	34.2
JAACYP010016754.1	1	4265	975	4265	100	28.1751	35.8	54.1
JAACYP010016755.1	1	3029	830	3023	99.8019	33.6213	35.8	10.3
JAACYP010016756.1	1	1625	725	1625	100	54.8529	35.8	53.9
JAACYP010016757.1	1	1305	282	1295	99.2337	27.3502	35.8	58.7
JAACYP010016760.1	1	1037	232	1037	100	25.9094	35.8	48.4
JAACYP010016762.1	1	2185	1076	2185	100	52.6243	36	41
JAACYP010016763.1	1	2435	498	2435	100	26.0201	35.8	57.8
JAACYP010016764.1	1	1594	2708	1594	100	222.542	36	27.8
JAACYP010016766.1	1	3672	766	3671	99.9728	26.8619	36.1	49.4
JAACYP010016767.1	1	3240	912	3240	100	34.3293	35.6	39.3
JAACYP010016768.1	1	1545	1295	1545	100	106.327	35.9	55
JAACYP010016770.1	1	1106	836	1106	100	99.9539	35.9	58.1
JAACYP010016772.1	1	2640	1034	2635	99.8106	47.2542	35.1	26.1
JAACYP010016773.1	1	2454	700	2454	100	34.9495	35.4	57.3
JAACYP010016774.1	1	1819	642	1819	100	45.1303	35.9	38.5
JAACYP010016775.1	1	1494	3861	1494	100	82.3447	34	25.8
JAACYP010016776.1	1	1724	374	1686	97.7958	27.6305	35.6	48.1
JAACYP010016777.1	1	5694	1380	5694	100	31.5478	35.9	55.8
JAACYP010016778.1	1	1021	336	1017	99.6082	39.2889	35.8	21
JAACYP010016779.1	1	1080	1141	1080	100	37.462	34.5	18.2
JAACYP010016780.1	1	1166	18480	1166	100	1384.25	34.3	13.1
JAACYP010016781.1	1	1412	532	1412	100	43.1452	36	34.7
JAACYP010016782.1	1	1503	2117	1503	100	181.559	36.1	34.3
JAACYP010016783.1	1	1700	1488	1700	100	43.3541	35.8	20.8
