#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYN010026523.1	1	36966	5442	36966	100	18.1419	35.6	40.1
JAACYN010026537.1	1	2796	776	2793	99.8927	35.6549	35.6	0.916
JAACYN010026781.1	1	3310	466	3310	100	18.0598	35.6	55.4
MU018679.1	1	10628	1285	10537	99.1438	14.9514	35.5	54.4
JAACYN010026834.1	1	1292	116	1292	100	11.2028	35.5	58.5
MU018680.1	1	25878	3188	25778	99.6136	15.8412	35.6	57.6
JAACYN010026920.1	1	3531	593	3531	100	19.5146	35.4	0
JAACYN010026921.1	1	3531	500	3531	100	16.8836	35.3	0.186
JAACYN010027006.1	1	22050	2602	22050	100	15.3268	35.6	57.7
JAACYN010027149.1	1	3252	362	3252	100	14.6805	35.7	52.9
MU018681.1	1	40458	4935	40356	99.7479	15.5131	35.6	56.5
JAACYN010027261.1	1	4968	596	4968	100	15.6381	35.8	59.1
JAACYN010027328.1	1	4407	510	4407	100	14.8559	35.5	54.4
JAACYN010027384.1	1	3146	342	3144	99.9364	13.9342	35.8	52.3
JAACYN010027584.1	1	17237	2175	17223	99.9188	16.3178	35.7	48.1
JAACYN010027585.1	1	12147	1305	12147	100	13.7134	35.7	51.6
JAACYN010027768.1	1	21922	1750	21916	99.9726	10.1232	35.6	2.92
JAACYN010027769.1	1	21922	1724	21919	99.9863	10.1279	35.6	2.3
JAACYN010027770.1	1	15418	819	15359	99.6173	6.64587	35	0.083
JAACYN010027771.1	1	15417	813	15201	98.5989	6.55342	35.2	0.229
JAACYN010027774.1	1	1843	568	1843	100	32.3006	33.5	24.7
JAACYN010027783.1	1	12260	1383	12260	100	14.4767	35.3	57.7
JAACYN010027784.1	1	28422	1882	28374	99.8311	8.64123	35.7	2.68
JAACYN010027785.1	1	28424	1818	28410	99.9507	8.32149	35.8	2.95
JAACYN010027786.1	1	26244	1634	26201	99.8362	7.61244	35.4	0.485
JAACYN010027787.1	1	26245	1715	26187	99.779	7.88893	35.4	0.173
CM021832.1	1	814976	97643	671288	82.3691	14.8912	35.5	48.1
JAACYN010014196.1	1	1680	303	1674	99.6429	22.9244	35.8	32
JAACYN010014307.1	1	1414	273	1414	100	21.2419	35.4	32.3
JAACYN010014331.1	1	1523	175	1523	100	14.5036	35.9	35.8
JAACYN010014380.1	1	1069	191	1069	100	20.7025	35.2	36.1
JAACYN010014502.1	1	1503	676	1503	100	57.4884	35.8	32.2
JAACYN010014558.1	1	3956	501	3956	100	16.3167	35.9	53
JAACYN010014598.1	1	5246	757	5238	99.8475	18.5145	35.7	51.1
JAACYN010014797.1	1	1569	140	1545	98.4704	10.9114	35.9	5.22
JAACYN010014798.1	1	1659	493	1635	98.5533	37.657	35.8	6.96
JAACYN010014840.1	1	1523	277	1521	99.8687	21.5824	35.7	23.4
JAACYN010014897.1	1	4757	455	4757	100	12.5434	35.7	59.6
JAACYN010014922.1	1	3244	767	3238	99.815	29.6427	35.8	23.1
JAACYN010014943.1	1	7389	1003	7389	100	17.5963	35.7	57.7
JAACYN010015041.1	1	1583	356	1583	100	27.6115	35.5	25.2
JAACYN010015116.1	1	2396	556	2395	99.9583	27.0522	35.4	8.79
JAACYN010015195.1	1	1385	214	1385	100	19.639	35.8	35.2
JAACYN010015212.1	1	1363	183	1342	98.4593	14.9178	35.2	0.978
JAACYN010015276.1	1	1958	599	1949	99.5403	35.7211	35.3	6.67
JAACYN010015324.1	1	3981	801	3976	99.8744	24.6868	35.7	26.4
MU018596.1	1	11682	1591	11575	99.0841	17.3937	35.6	23.1
MU018597.1	1	2953	615	2831	95.8686	26.7599	35.8	25
MU018598.1	1	1562	206	1437	91.9974	12.3899	35.6	12.4
MU018599.1	1	1635	312	1626	99.4495	24.2367	35.7	50.9
MU018600.1	1	1618	272	1502	92.8307	19.2781	35.3	9.47
MU018601.1	1	2842	470	2824	99.3666	20.8519	35.7	39.8
MU018602.1	1	1041	65	768	73.7752	5.94717	36.1	8.43
JAACYN010016575.1	1	1445	5463	1445	100	511.896	35.8	20.5
JAACYN010016765.1	1	1226	618	1225	99.9184	66.761	35.7	4.04
JAACYN010016829.1	1	2516	343	2516	100	17.2917	35.7	27.3
JAACYN010016842.1	1	3619	1413	3602	99.5303	51.4059	35.7	12.5
JAACYN010016943.1	1	3562	373	3548	99.607	13.5474	35.8	0.665
JAACYN010017062.1	1	3110	733	3110	100	28.6704	35.7	27.9
JAACYN010017079.1	1	2331	394	2331	100	21.7773	35.7	51.7
JAACYN010017148.1	1	4203	755	4203	100	22.7811	35.5	52.2
JAACYN010017158.1	1	2070	435	2045	98.7923	25.6203	35.6	30.3
JAACYN010017241.1	1	6910	1169	6910	100	20.4831	35.5	50.4
JAACYN010017242.1	1	1305	812	1305	100	72.0812	35.8	51.2
JAACYN010017309.1	1	2161	390	2161	100	22.3549	35.8	32.1
JAACYN010017379.1	1	3598	633	3566	99.1106	21.8232	35.7	26.5
JAACYN010018063.1	1	1988	389	1988	100	24.1278	35.9	38.7
JAACYN010018215.1	1	2955	517	2955	100	22.0091	35.6	41.3
JAACYN010018732.1	1	2580	645	2565	99.4186	32.1713	35.8	47.2
JAACYN010018741.1	1	3968	1008	3955	99.6724	31.0509	35.5	7.5
JAACYN010018968.1	1	1903	418	1903	100	27.0384	35.4	34.7
MU018603.1	1	3115	434	3106	99.7111	17.4045	35.7	43
JAACYN010020147.1	1	2254	1653	2252	99.9113	95.8292	35.8	15.1
JAACYN010020436.1	1	2964	558	2964	100	23.1144	35.4	41.9
JAACYN010020512.1	1	2684	1035	2684	100	50.6241	35.8	40.9
JAACYN010020759.1	1	1153	715	1153	100	78.9029	35.8	39.4
JAACYN010020964.1	1	3529	975	3529	100	33.8756	35.7	21.1
MU018604.1	1	2728	1235	2717	99.5968	58.8182	35.8	6.96
JAACYN010021116.1	1	3401	1225	3398	99.9118	45.8665	35.7	3.62
JAACYN010021159.1	1	3263	1228	3239	99.2645	48.6488	35.9	5.11
JAACYN010021356.1	1	3676	763	3676	100	27.0011	35.7	20.9
JAACYN010021705.1	1	3518	6572	3518	100	248.843	35.7	16.7
JAACYN010022423.1	1	3580	1538	3580	100	56.4885	35.7	10.9
JAACYN010022480.1	1	2815	548	2815	100	23.9325	35.7	29.3
JAACYN010022520.1	1	1959	721	1954	99.7448	48.9923	35.8	36.9
JAACYN010023013.1	1	1516	4846	1516	100	416.34	35.9	51.1
JAACYN010023342.1	1	1969	1031	1969	100	68.1386	35.7	47.1
MU018605.1	1	2189	1685	2185	99.8173	102.37	35.7	16.7
MU018606.1	1	5471	6939	5460	99.7989	167.913	35.8	14.7
JAACYN010026097.1	1	3539	6821	3539	100	230.057	35.7	56.1
JAACYN010026119.1	1	3873	202	3826	98.7865	6.75626	35.8	0.594
JAACYN010026146.1	1	4541	712	4541	100	18.3065	35.5	50
JAACYN010026181.1	1	1761	1579	1761	100	113.177	35.8	54.9
JAACYN010026693.1	1	3418	870	3412	99.8245	33.0178	35.5	0.138
JAACYN010026705.1	1	1634	202	1634	100	15.4235	35.8	55.7
JAACYN010027005.1	1	2692	1555	2690	99.9257	77.2741	35.8	6.21
JAACYN010027297.1	1	1342	726	1342	100	55.494	35.9	20
JAACYN010027317.1	1	1085	2780	1085	100	349.204	35.8	53.4
JAACYN010027385.1	1	3520	1924	3512	99.7727	72.6776	35.8	0.949
JAACYN010003714.1	1	1624	494	1617	99.569	38.4969	35.6	17.4
JAACYN010003715.1	1	1194	197	1193	99.9162	20.1549	35.5	25.8
JAACYN010003716.1	1	2071	301	2038	98.4066	15.9633	35.5	18.4
JAACYN010011643.1	1	17857	7276	17857	100	52.779	35.8	59.7
JAACYN010011644.1	1	3129	875	3129	100	36.6299	35.5	56.8
JAACYN010011645.1	1	1947	411	1947	100	28.5095	35.6	59.1
MU016801.1	1	46913	22697	43918	93.6158	62.014	35.7	57.4
JAACYN010012470.1	1	5229	1363	5229	100	27.1735	35.1	54.9
JAACYN010012471.1	1	2115	4760	2115	100	293.901	35.8	57.8
MU016802.1	1	51070	15684	47976	93.9416	33.6294	34.6	54.3
JAACYN010012524.1	1	4699	3370	4699	100	91.6078	35.4	48
JAACYN010012534.1	1	8141	4082	8141	100	62.4993	35.7	20.8
JAACYN010012535.1	1	1320	3840	1320	100	362.21	35.6	58.2
JAACYN010012536.1	1	14586	17160	14586	100	151.694	35.8	24.6
MU016803.1	1	14348	14175	14341	99.9512	125.804	35.6	51.1
MU016804.1	1	4512	3639	4504	99.8227	103.959	35.6	51.7
MU016805.1	1	18992	6821	18875	99.384	40.2008	34.8	51.7
JAACYN010012659.1	1	10156	3158	10156	100	38.0859	35.3	58.6
JAACYN010012661.1	1	4498	4822	4498	100	137.454	35.7	59
MU016806.1	1	5922	6584	5916	99.8987	140.618	35.7	56
JAACYN010012726.1	1	2849	3436	2849	100	154.332	35.5	58.9
MU016807.1	1	9147	3560	9145	99.9781	45.3281	34.9	54.2
JAACYN010012731.1	1	3995	3046	3995	100	97.8353	35.8	58.5
JAACYN010012734.1	1	5899	13944	5897	99.9661	310.623	35.6	10.3
JAACYN010012849.1	1	4558	4831	4558	100	135.494	35.4	55.7
JAACYN010012853.1	1	11310	4680	11310	100	46.62	34.8	56.4
JAACYN010012894.1	1	2089	2583	2089	100	162.569	35.6	52.9
JAACYN010012895.1	1	6891	7816	6884	99.8984	147.868	35.6	27.5
JAACYN010012897.1	1	15276	41863	15276	100	357.59	35.7	44.9
JAACYN010013026.1	1	11425	5264	11425	100	48.4247	35.1	56.8
JAACYN010013027.1	1	3101	30285	3101	100	1250.11	35.6	59.4
MU016808.1	1	33929	11847	33434	98.5411	41.9985	35.1	55.6
MU016809.1	1	6280	3178	6269	99.8248	66.5519	35.8	9.79
MU016810.1	1	17510	20705	17412	99.4403	154.909	35.7	26.4
MU016811.1	1	9310	3992	9203	98.8507	45.2188	34	51.6
MU016812.1	1	3923	8939	3917	99.8471	250.396	35.8	50
MU016813.1	1	5515	111190	5508	99.8731	2625.5	35.7	13.6
MU016814.1	1	10829	3715	10733	99.1135	39.1277	34.7	53.5
MU016815.1	1	335540	84835	230261	68.624	31.881	35.7	45.3
JAACYN010013081.1	1	6492	4472	6487	99.923	90.7568	35.6	6.95
JAACYN010013117.1	1	13027	11098	13027	100	110.746	35.6	33.2
JAACYN010013118.1	1	5452	5351	5451	99.9817	126.484	35.7	18.1
MU016816.1	1	3086	1133	3074	99.6111	43.2583	35.5	18.2
JAACYN010013121.1	1	6563	9716	6563	100	181.961	35.7	56.2
JAACYN010013205.1	1	2837	9984	2837	100	458.561	35.8	59.7
JAACYN010013206.1	1	2894	4707	2894	100	207.802	35.8	41.2
JAACYN010013207.1	1	2056	4641	2056	100	284.361	35	22
JAACYN010013208.1	1	4351	8558	4351	100	252.715	35.6	27.5
JAACYN010013209.1	1	3932	8856	3932	100	293.071	35.7	39.1
JAACYN010013211.1	1	2388	4968	2388	100	261.35	35.8	55
MU016817.1	1	28373	12794	27968	98.5726	46.7986	34.3	48.1
JAACYN010013248.1	1	4293	8381	4293	100	256.509	35.7	59.8
JAACYN010013260.1	1	7999	5086	7999	100	80.0926	35.7	15.1
JAACYN010013270.1	1	8354	23913	8354	100	358.355	35.4	12.5
MU016818.1	1	74340	19500	38852	52.2626	29.9107	35	39
JAACYN010013279.1	1	8008	3577	8008	100	57.8559	35.7	57.4
JAACYN010013407.1	1	13674	24430	13656	99.8684	229.681	35.7	41.4
MU016819.1	1	16931	9131	16923	99.9527	69.0465	35.8	59
JAACYN010013412.1	1	5204	5514	5203	99.9808	135.522	35.4	16.6
JAACYN010013414.1	1	3526	2654	3526	100	97.1914	35.8	51
MU016820.1	1	9673	2262	9574	98.9765	28.7105	35	36.2
MU016821.1	1	17364	6876	17174	98.9058	42.6926	34.3	50.1
JAACYN010013438.1	1	4758	28651	4758	100	809.041	35.8	7.04
MU016822.1	1	11528	4002	11526	99.9827	40.9519	34.9	54.2
JAACYN010013470.1	1	2285	1181	2277	99.6499	67.6744	35.9	2.01
MU016823.1	1	83534	12127	68458	81.9523	18.3103	35.6	35.5
JAACYN010013665.1	1	5471	12011	5471	100	244.643	35.7	51.9
JAACYN010013790.1	1	3978	3141	3978	100	97.2584	35.8	27.7
JAACYN010013791.1	1	6059	5120	6059	100	111.171	35.7	51.2
JAACYN010013852.1	1	6238	6496	6238	100	130.271	35.7	48.1
MU016824.1	1	3196	9082	3183	99.5932	332.893	35.8	53.3
MU016825.1	1	12312	19362	12306	99.9513	202.503	35.7	37
JAACYN010013909.1	1	4636	548	4615	99.547	14.4202	35.3	56.8
JAACYN010013910.1	1	1172	91	1172	100	9.24829	34.1	56.2
JAACYN010013911.1	1	4049	791	3967	97.9748	25.6241	35.6	59.6
JAACYN010013912.1	1	4488	891	4431	98.7299	25.1578	35.9	59.4
JAACYN010013913.1	1	1217	177	1217	100	15.3394	32.8	52.9
JAACYN010013914.1	1	2605	751	2604	99.9616	35.8607	35.6	15.7
JAACYN010013915.1	1	1264	335	1264	100	34.193	35.7	56.2
JAACYN010013917.1	1	1185	8444	1185	100	929.85	35.8	21.9
JAACYN010013918.1	1	1209	3505	1209	100	334.529	35.6	11.6
JAACYN010013919.1	1	1068	759	1068	100	63.6695	35.9	45.2
JAACYN010013921.1	1	2008	588	2008	100	29.0832	34.6	49.4
JAACYN010013923.1	1	2599	663	2599	100	32.2497	35.3	59.9
JAACYN010013925.1	1	1281	177	1281	100	17.1116	35.5	58.3
JAACYN010013926.1	1	1230	163	1230	100	16.3122	34.9	59.7
JAACYN010013930.1	1	3024	674	3024	100	25.4144	35.8	56.3
JAACYN010013931.1	1	1023	3581	1018	99.5112	180.567	32.6	20.1
JAACYN010013932.1	1	2099	887	2099	100	36.5107	33.1	43.7
JAACYN010013933.1	1	1209	658	1209	100	41.5335	32.9	39.4
JAACYN010013935.1	1	1125	327	1125	100	27.0098	34	44.9
JAACYN010013936.1	1	4814	592	4814	100	15.1078	35.6	59.6
JAACYN010013937.1	1	1064	696	1064	100	46.5667	32.9	45.9
JAACYN010013938.1	1	1169	3495	1169	100	388.394	35.8	40.8
JAACYN010013940.1	1	1152	6064	1152	100	639.444	35.7	16
JAACYN010013942.1	1	1988	648	1988	100	34.2817	35	52.9
JAACYN010013944.1	1	1062	160	1062	100	16.1667	34.3	56.8
JAACYN010013946.1	1	6450	1212	6450	100	24.1197	35.7	59
JAACYN010013948.1	1	1019	298	1019	100	30.2816	33.7	32.4
JAACYN010013952.1	1	1107	288	1107	100	21.3957	34.1	47
JAACYN010013954.1	1	1498	319	1498	100	28.1422	35.6	57.7
JAACYN010013956.1	1	1036	447	1036	100	42.7481	34.4	53
JAACYN010013957.1	1	1040	203	1040	100	18.5558	35.4	49.7
JAACYN010013958.1	1	1061	486	1061	100	30.967	33.1	28.4
JAACYN010013961.1	1	1633	162	1615	98.8977	10.4066	36.2	7.2
JAACYN010013962.1	1	1300	2491	1300	100	109.42	32.3	29.1
JAACYN010013963.1	1	3212	1537	3212	100	49.0567	33.6	22.9
JAACYN010013966.1	1	1245	2633	1245	100	71.7446	32.8	33.2
JAACYN010013968.1	1	1503	233	1503	100	18.334	34.6	54.2
JAACYN010013970.1	1	1415	140	1415	100	11.024	35.5	56
JAACYN010013973.1	1	1631	187	1631	100	12.0723	35.2	53.6
JAACYN010013974.1	1	1064	74	1064	100	9.02538	35.5	59.2
JAACYN010013975.1	1	1041	292	1041	100	19.2795	33.8	36.6
JAACYN010013977.1	1	1485	126	1485	100	8.79529	34.5	47.1
JAACYN010013980.1	1	1380	1094	1380	100	43.7833	29.2	23.5
JAACYN010013981.1	1	1108	1734	1108	100	194.642	35.6	18.5
JAACYN010013982.1	1	1142	303	1142	100	16.3757	30.1	21.5
JAACYN010013983.1	1	1139	514	1139	100	40.619	34.4	55.5
JAACYN010013986.1	1	1193	488	1193	100	33.3705	33.5	31
JAACYN010013987.1	1	1091	87	1091	100	9.47113	35	52.6
JAACYN010013988.1	1	1094	711	1094	100	50.7633	32.2	31.6
JAACYN010013989.1	1	1791	224	1791	100	14.7917	35	58.4
JAACYN010013990.1	1	1167	279	1167	100	23.7858	33.9	42.4
JAACYN010013992.1	1	1032	171	1022	99.031	19.2946	35.7	13
JAACYN010013993.1	1	1113	310	1111	99.8203	35.1276	35.7	19.3
JAACYN010013994.1	1	1225	276	1225	100	18.5135	34.2	46
JAACYN010013995.1	1	1165	2114	1165	100	123.667	32.3	28.1
JAACYN010013997.1	1	1091	258	1077	98.7168	18.5115	33.8	41.7
JAACYN010013998.1	1	1475	304	1475	100	12.5092	33.6	26.9
JAACYN010013999.1	1	1097	1006	1097	100	47.9015	30.6	10.9
JAACYN010014000.1	1	1308	240	1308	100	16.1369	34.8	44.5
JAACYN010014001.1	1	1146	538	1146	100	40.4974	32.9	45.5
JAACYN010014002.1	1	1063	1188	1059	99.6237	60.0903	33.8	11.4
JAACYN010014005.1	1	1278	118	1278	100	9.01956	34.7	53.5
JAACYN010014006.1	1	1151	642	1151	100	37.4092	34.4	34.3
JAACYN010014007.1	1	1301	424	1298	99.7694	38.7978	35.3	35.8
JAACYN010014008.1	1	1019	55	1019	100	6.82139	35.6	55.9
JAACYN010014009.1	1	1126	117	1112	98.7567	12.6119	36.3	41.3
JAACYN010014010.1	1	1162	1865	1162	100	188.707	35.7	23.5
JAACYN010014011.1	1	1199	1693	1199	100	134.405	32.8	16.3
JAACYN010014012.1	1	1424	352	1424	100	29.9635	35.6	26.6
JAACYN010014013.1	1	1011	767	1010	99.9011	81.4253	35.7	20.4
JAACYN010014014.1	1	1151	4172	1151	100	148.709	24.6	12.6
JAACYN010014015.1	1	1230	3648	1230	100	164.517	32.9	10.3
JAACYN010014016.1	1	1036	428	1036	100	31.334	34.8	25.3
JAACYN010014017.1	1	1276	146	1276	100	13.5212	34.5	56.5
JAACYN010014018.1	1	1079	733	1079	100	36.1131	33.2	38.1
JAACYN010014019.1	1	1006	485	1006	100	31.3668	28.5	23.2
JAACYN010014020.1	1	1109	421	1109	100	23.4968	32.8	35.6
JAACYN010014021.1	1	1342	279	1342	100	10.6773	33.7	34.1
JAACYN010014022.1	1	1042	1428	1042	100	91.3417	32.4	28
JAACYN010014023.1	1	1140	179	1140	100	15.4982	34.4	53
JAACYN010014024.1	1	1010	923	1010	100	53.7505	32.6	30
JAACYN010014026.1	1	1018	188	1018	100	20.0776	34.7	55.3
JAACYN010014027.1	1	1018	191	1018	100	15.5678	33.6	50.4
JAACYN010014030.1	1	1113	4974	1113	100	571.199	35.8	18.6
JAACYN010014031.1	1	1030	1106	1030	100	129.476	35.7	26
JAACYN010014032.1	1	1014	524	1014	100	28.5424	32.9	35.2
JAACYN010014033.1	1	1550	11475	1550	100	470.723	32.8	31.3
JAACYN010014034.1	1	1153	341	1153	100	25.0989	34.3	35.5
JAACYN010014035.1	1	1022	605	999	97.7495	44.4912	31.6	35.4
JAACYN010014036.1	1	1120	556	1120	100	39.9179	33.4	35.1
JAACYN010014037.1	1	1018	2394	1018	100	123.386	33	14
JAACYN010014038.1	1	1042	668	1042	100	46.7322	34.4	27.6
JAACYN010014039.1	1	1038	7839	1038	100	344.869	33.5	43
JAACYN010014041.1	1	1077	472	1077	100	51.8032	35.7	23.1
JAACYN010014043.1	1	1171	228	1171	100	26.4885	35.7	59.3
JAACYN010014044.1	1	1207	231	1207	100	25.1475	35.6	58.5
JAACYN010014046.1	1	1291	198	1291	100	19.8443	35.2	59.1
JAACYN010014047.1	1	4496	511	4496	100	14.8372	35.8	59.5
JAACYN010014049.1	1	2163	341	2163	100	13.8608	34.1	31.3
JAACYN010014052.1	1	1122	78	1122	100	6.72727	35.7	48.1
JAACYN010014055.1	1	2880	2221	2880	100	69.6132	33.3	12.2
JAACYN010014058.1	1	1829	234	1816	99.2892	14.2001	35.3	43.1
JAACYN010014062.1	1	2966	282	2966	100	12.4319	35.6	59.1
JAACYN010014063.1	1	1294	90	1294	100	7.28053	35.2	41.2
JAACYN010014066.1	1	1311	5444	1311	100	437.167	35.1	10.7
JAACYN010014067.1	1	1053	10438	1053	100	1236.03	35.6	22.8
JAACYN010014068.1	1	1092	8029	1092	100	580.99	31.7	12.9
JAACYN010014070.1	1	1419	28201	1419	100	2595.79	35.6	32.3
JAACYN010014071.1	1	1016	966	1016	100	76.2894	33.9	35.6
JAACYN010014075.1	1	1736	500	1736	100	25.1671	33.1	49
JAACYN010014076.1	1	1675	2254	1675	100	167.384	35.7	32.8
JAACYN010014078.1	1	1827	201	1817	99.4527	11.1768	35.8	1.91
JAACYN010014079.1	1	1498	1772	1498	100	143.276	35.3	8.5
JAACYN010014080.1	1	1513	3535	1513	100	295.716	35.8	25.8
JAACYN010014081.1	1	1431	3548	1431	100	315.62	35.8	16.5
JAACYN010014082.1	1	1113	2264	1113	100	218.821	34.4	16.3
JAACYN010014083.1	1	4821	407	4821	100	11.0394	35.6	58.5
JAACYN010014084.1	1	1064	226	1064	100	22.2697	34	49
JAACYN010014085.1	1	1202	438	1202	100	34.0067	34.4	40.9
JAACYN010014087.1	1	1028	88	1028	100	10.1294	35.3	52.1
JAACYN010014088.1	1	1377	493	1376	99.9274	26.2469	34.1	42.3
JAACYN010014089.1	1	1115	277	1115	100	30.9408	35.9	31.2
JAACYN010014092.1	1	1272	626	1272	100	60.7453	33.2	11
JAACYN010014096.1	1	1208	352	1208	100	23.4801	32.7	30.4
JAACYN010014097.1	1	1086	739	1086	100	89.2311	35.8	23.7
JAACYN010014098.1	1	2019	5102	2019	100	324.045	35.7	14.6
JAACYN010014099.1	1	1216	309	1216	100	30.4942	35.7	14.2
JAACYN010014100.1	1	1048	1698	1048	100	94.0954	32.9	21.5
JAACYN010014101.1	1	1031	1738	1031	100	171.662	33.4	44.6
JAACYN010014102.1	1	2700	237	2700	100	11.0293	35.3	55.8
JAACYN010014103.1	1	1109	1404	1109	100	148.76	35.6	16.9
JAACYN010014104.1	1	1372	407	1365	99.4898	30.1006	34	30.2
JAACYN010014105.1	1	1049	151	1049	100	11.4137	34.9	42.2
JAACYN010014106.1	1	1001	544	1001	100	51.5165	34.1	38.7
JAACYN010014108.1	1	1041	851	1041	100	95.4207	35.6	19.8
JAACYN010014109.1	1	1371	360	1371	100	16.717	34.2	37.4
JAACYN010014110.1	1	1809	12409	1809	100	763.336	35.4	16.5
JAACYN010014111.1	1	1074	405	1070	99.6276	36.9832	33.7	37.5
JAACYN010014114.1	1	1121	615	1121	100	56.3854	34.9	25.2
JAACYN010014115.1	1	1514	517	1514	100	36.6407	35.7	48.1
JAACYN010014116.1	1	1307	649	1307	100	63.5662	35.8	36.4
JAACYN010014117.1	1	1815	453	1815	100	29.7047	35.6	21.2
JAACYN010014119.1	1	1453	954	1453	100	78.3049	35.4	30.2
JAACYN010014124.1	1	2909	1274	2909	100	28.8766	32.9	38.1
JAACYN010014125.1	1	1141	142	1141	100	15.5031	35.7	42.2
JAACYN010014127.1	1	2595	432	2555	98.4586	20.8933	35.4	57.7
JAACYN010014129.1	1	2839	268	2839	100	11.478	35.4	56.2
JAACYN010014132.1	1	2143	366	2143	100	21.0121	35.5	53.8
JAACYN010014133.1	1	2587	279	2587	100	14.0483	35.4	55.5
JAACYN010014134.1	1	1376	271	1376	100	16.1533	36	34.9
JAACYN010014135.1	1	3804	634	3748	98.5279	19.2003	33.8	30.2
JAACYN010014136.1	1	1011	136	1011	100	15.1494	36.1	23.8
JAACYN010014137.1	1	1056	373	1056	100	30.0142	33.1	36.6
JAACYN010014139.1	1	1274	271	1274	100	28.0597	36	34.9
JAACYN010014140.1	1	5069	849	5069	100	20.1259	35.6	49.7
JAACYN010014143.1	1	1131	1301	1131	100	69.9399	33	21.3
JAACYN010014144.1	1	1679	281	1675	99.7618	21.0864	35.6	25.4
JAACYN010014145.1	1	1906	310	1906	100	19.4412	35.6	37.3
JAACYN010014146.1	1	1005	1584	1005	100	189.962	35.7	20.8
JAACYN010014148.1	1	1234	305	1234	100	22.3606	35.7	46.7
JAACYN010014149.1	1	1125	441	1125	100	28.2373	34.1	48.1
JAACYN010014150.1	1	1035	645	1035	100	74.4435	35.4	42.9
JAACYN010014153.1	1	2901	504	2901	100	21.7397	35.6	31.3
JAACYN010014154.1	1	1634	419	1633	99.9388	23.4174	32.9	40.9
JAACYN010014156.1	1	3962	435	3962	100	13.8198	35.8	58
JAACYN010014157.1	1	1368	199	1368	100	16.1213	35.7	44.3
JAACYN010014158.1	1	1113	354	1113	100	28.0422	33.8	50
JAACYN010014159.1	1	1710	527	1710	100	39.7825	35.1	44.2
JAACYN010014161.1	1	1850	257	1850	100	17.0081	35.6	54.3
JAACYN010014162.1	1	1230	227	1230	100	23.0065	35.8	54
JAACYN010014164.1	1	1346	213	1345	99.9257	19.26	35.5	55.9
JAACYN010014165.1	1	1164	103	1164	100	9.82646	35.6	56.3
JAACYN010014167.1	1	1059	776	1059	100	80.3872	35.7	47.3
JAACYN010014169.1	1	1609	973	1609	100	38.831	33.4	34.8
JAACYN010014172.1	1	1152	164	1148	99.6528	17.6988	35.4	52.2
JAACYN010014174.1	1	1387	3053	1387	100	154.677	34.7	14.6
JAACYN010014176.1	1	1007	115	1007	100	13.7905	35.8	55.9
JAACYN010014178.1	1	2246	236	2246	100	13.3553	35.5	59
JAACYN010014181.1	1	11250	1178	11250	100	13.6285	35.5	56.4
JAACYN010014184.1	1	6766	891	6766	100	16.965	35.6	57.1
JAACYN010014185.1	1	1763	249	1763	100	16.5627	35.1	48
JAACYN010014187.1	1	3396	278	3396	100	10.2992	35.5	58.6
JAACYN010014190.1	1	4900	585	4900	100	15.2008	35.6	56.5
JAACYN010014192.1	1	9883	1108	9883	100	14.5003	35.6	59.1
JAACYN010014194.1	1	2906	1163	2906	100	27.4343	31.7	21.2
JAACYN010014195.1	1	2439	309	2439	100	16.41	35.8	56
JAACYN010014197.1	1	1646	330	1646	100	22.5966	35.4	39.9
JAACYN010014198.1	1	2735	519	2735	100	24.9068	35.9	39.3
JAACYN010014199.1	1	1048	178	1048	100	20.3492	35.7	32.3
JAACYN010014200.1	1	3327	497	3327	100	19.037	35.6	24.3
JAACYN010014201.1	1	1014	121	1014	100	15.2495	35.6	49.5
JAACYN010014204.1	1	2007	244	2007	100	14.8724	35.4	41.6
JAACYN010014205.1	1	3327	1071	3319	99.7595	38.3841	35.7	13
JAACYN010014207.1	1	1050	9680	1050	100	1229.77	35.7	30.1
JAACYN010014209.1	1	2315	334	2315	100	18.8618	35.6	58
JAACYN010014210.1	1	2863	427	2857	99.7904	18.467	35.9	41.9
JAACYN010014211.1	1	3668	459	3668	100	15.404	35.8	46.8
JAACYN010014212.1	1	2078	350	2078	100	21.9264	35.9	50.4
JAACYN010014213.1	1	1367	243	1367	100	22.477	35.2	56.3
JAACYN010014216.1	1	1543	1141	1543	100	91.6909	35.7	24.6
JAACYN010014218.1	1	1136	1082	1136	100	53.4217	32.5	32.4
JAACYN010014221.1	1	1720	493	1707	99.2442	34.468	35.4	25.7
JAACYN010014223.1	1	1532	728	1532	100	32.6364	33.4	35.5
JAACYN010014224.1	1	1007	11891	1007	100	1241.94	33	20.3
JAACYN010014225.1	1	6740	1051	6727	99.8071	20.1674	35.9	46.7
JAACYN010014226.1	1	7109	1089	7109	100	19.3293	35.6	41.1
JAACYN010014230.1	1	4077	536	4073	99.9019	15.5867	35.8	4.27
JAACYN010014232.1	1	1403	354	1403	100	35.0506	35.7	45.5
JAACYN010014233.1	1	1198	446	1198	100	36.0718	35.7	29.5
JAACYN010014234.1	1	1037	2744	1037	100	265.288	35.9	15.9
JAACYN010014237.1	1	1446	173	1446	100	15.5028	35.6	46.5
JAACYN010014238.1	1	1367	322	1367	100	15.9985	35.5	50.2
JAACYN010014239.1	1	3048	1069	3048	100	44.0197	35.6	56.5
